origen,destino,peso
039,120,4392
120,039,4369
039,098,3828
098,039,3819
007,011,3269
006,007,3255
007,006,3212
011,007,3205
104,005,3176
005,104,3161
014,006,2781
006,014,2722
035,028,2671
006,017,2655
028,035,2620
017,006,2594
017,015,2481
015,017,2471
012,003,2337
003,012,2308
039,101,2281
101,039,2267
028,105,2203
105,028,2203
015,014,2153
014,015,2135
015,016,2092
016,015,2064
039,097,2027
097,039,1966
017,005,1949
011,014,1949
014,011,1929
033,005,1900
014,010,1887
010,014,1887
005,033,1874
005,002,1872
005,017,1850
002,005,1841
046,039,1736
058,005,1730
005,058,1729
039,046,1723
010,008,1722
016,057,1683
050,013,1676
006,005,1657
013,050,1654
057,016,1633
008,010,1628
010,016,1627
039,026,1618
015,005,1617
016,010,1606
005,006,1603
007,058,1599
005,015,1589
026,039,1589
058,007,1564
003,007,1558
114,119,1497
119,114,1495
006,021,1483
007,003,1478
006,046,1448
097,098,1444
098,097,1443
021,006,1412
106,054,1411
013,104,1408
054,106,1405
104,013,1396
006,026,1393
046,006,1392
026,031,1387
033,081,1380
058,031,1379
081,033,1378
031,058,1376
031,026,1366
026,006,1362
013,012,1356
012,013,1337
007,035,1332
035,007,1324
051,048,1302
048,051,1299
058,033,1237
014,003,1236
039,021,1229
007,014,1225
021,039,1221
005,001,1216
033,058,1211
014,007,1199
003,014,1191
001,005,1183
120,098,1181
005,004,1180
038,009,1172
121,013,1168
098,101,1166
101,098,1165
046,021,1163
098,120,1161
009,038,1157
004,005,1151
007,005,1148
013,121,1142
019,039,1124
021,046,1124
039,019,1119
004,002,1117
005,007,1113
002,010,1091
010,002,1084
002,016,1080
015,002,1076
004,010,1076
002,015,1072
002,004,1070
010,004,1055
039,122,1044
007,015,1033
012,007,1031
016,002,1030
007,012,1027
015,006,1025
004,003,1024
028,193,1022
015,007,1021
193,028,1019
122,039,1013
006,015,1011
109,020,1007
041,050,1003
050,041,999
001,004,994
020,109,983
046,026,979
003,004,977
004,001,972
121,109,959
026,046,946
109,121,944
039,006,941
018,010,941
010,012,932
016,014,924
039,025,922
010,018,920
003,010,917
006,039,916
012,010,910
104,002,909
013,004,905
104,033,902
057,104,893
033,104,881
037,020,874
104,057,873
002,104,873
020,039,872
039,020,871
010,003,869
020,037,867
004,013,851
014,016,845
025,039,843
007,013,821
004,037,814
017,007,805
033,002,803
002,033,798
039,018,797
037,004,795
039,048,793
007,070,788
013,007,787
041,006,784
007,017,776
002,008,774
048,039,770
088,053,770
006,058,769
053,088,767
018,039,755
121,104,754
041,030,750
048,083,750
008,012,748
008,002,746
070,007,745
058,006,743
083,048,739
006,041,738
027,030,737
114,015,736
104,121,729
006,018,729
120,097,723
030,027,715
041,114,712
012,008,710
015,114,708
114,041,707
014,005,707
005,010,700
005,014,700
033,014,695
011,012,693
017,058,692
097,120,691
018,006,681
010,005,673
097,101,669
012,011,654
101,097,653
030,041,653
014,033,645
039,031,644
121,024,641
002,057,640
038,003,639
033,020,638
017,056,635
056,017,635
058,017,631
032,033,630
003,038,630
039,007,627
031,039,624
057,002,622
024,121,615
020,033,614
058,070,611
109,033,610
070,058,609
013,057,601
005,003,600
057,013,597
004,019,596
037,057,588
033,032,580
007,039,576
051,106,573
033,015,572
057,037,570
106,118,566
033,109,566
031,029,563
029,031,557
017,014,556
120,020,554
015,033,552
019,004,552
020,120,551
001,011,549
003,005,539
014,017,539
006,030,538
118,106,538
013,005,536
030,006,536
002,011,536
011,002,535
122,025,532
025,122,532
003,002,528
002,006,526
002,003,525
007,033,516
005,013,515
033,007,514
019,048,511
024,011,506
106,051,504
010,013,503
013,010,502
016,004,498
015,010,497
033,010,496
063,066,495
005,011,493
013,011,493
012,016,492
032,030,492
070,039,492
048,019,490
007,020,487
010,033,487
006,011,487
008,005,486
006,002,486
010,015,485
004,017,483
060,013,483
016,012,483
007,009,478
011,006,478
003,013,476
004,016,476
039,070,473
011,001,472
015,058,471
003,009,470
070,098,470
020,007,470
009,007,470
030,032,465
070,031,462
013,060,462
005,008,461
007,016,461
006,004,460
018,048,460
005,106,460
106,005,459
098,070,458
004,006,457
058,015,456
048,018,456
031,070,456
011,005,455
013,003,453
009,003,448
016,007,445
011,013,439
104,109,434
033,037,431
017,004,431
076,051,428
121,005,427
025,114,425
114,025,424
005,121,423
114,005,423
008,007,422
001,007,422
010,007,420
007,001,419
114,033,418
007,010,414
011,024,413
010,001,412
051,076,410
015,001,408
035,012,406
066,063,404
037,033,404
108,048,404
012,014,402
001,010,401
016,005,401
012,035,401
014,012,400
109,104,399
020,031,396
101,050,396
007,018,395
048,108,393
017,035,393
043,005,391
031,006,389
017,033,389
035,017,389
068,044,385
018,007,385
033,114,385
140,114,385
007,008,385
115,106,385
070,051,384
007,104,383
016,017,382
028,039,382
005,016,381
005,043,380
028,021,378
033,017,378
114,140,377
005,031,376
031,005,376
017,008,375
005,114,375
008,004,374
104,007,374
006,031,370
050,101,369
121,095,368
106,115,368
017,016,365
031,020,365
012,006,362
021,031,361
044,068,361
106,076,360
095,121,359
039,028,357
008,017,356
058,014,355
101,120,354
074,132,354
132,074,354
017,019,353
021,028,351
070,097,350
006,012,349
120,101,349
007,002,349
002,007,347
008,011,346
041,021,345
076,106,345
025,006,344
003,030,344
122,007,343
013,016,343
004,008,342
001,015,342
011,008,341
065,087,340
005,012,339
058,114,339
037,032,339
097,070,338
031,021,338
051,070,338
066,079,336
021,041,334
019,132,333
033,031,333
109,108,333
018,106,332
067,390,329
006,025,328
032,037,326
087,065,326
006,001,325
390,067,325
012,017,324
002,013,323
016,013,322
108,109,322
156,114,321
014,058,321
028,018,320
013,033,319
017,012,318
077,056,318
081,058,317
033,013,313
030,003,311
007,122,310
114,058,308
039,002,308
056,077,307
031,033,306
002,039,306
114,156,305
012,005,305
058,081,304
005,050,304
013,002,304
109,114,303
031,025,302
008,003,302
114,014,302
016,033,301
003,008,301
025,031,301
132,019,301
039,016,300
033,016,297
005,020,297
020,008,297
098,020,296
140,119,296
024,109,296
053,039,296
050,005,295
003,011,295
018,028,294
079,066,294
015,003,292
010,021,291
008,020,291
001,006,290
011,122,290
022,025,288
011,003,286
004,012,286
109,024,285
020,005,285
119,140,284
025,007,284
007,004,284
025,022,284
012,025,284
106,018,283
054,076,282
003,015,282
108,020,282
021,010,281
097,003,280
105,193,280
122,011,280
007,025,279
007,057,279
025,012,278
011,029,277
037,010,277
020,108,277
004,007,277
193,105,276
010,037,275
003,006,275
010,031,274
062,051,274
016,039,274
002,014,274
097,082,273
003,097,273
121,033,273
055,020,273
015,011,272
019,017,272
041,034,272
042,040,271
034,041,270
067,020,269
039,053,269
020,098,268
006,003,268
114,007,267
014,114,267
024,108,266
051,062,266
012,004,266
029,011,266
011,015,266
016,006,265
026,033,264
057,007,264
053,020,263
006,010,262
033,121,260
099,002,258
101,020,258
010,006,257
017,039,257
031,010,257
014,002,257
050,028,257
004,030,256
012,015,256
048,033,256
106,014,255
033,004,255
026,001,255
015,013,255
020,018,254
029,007,254
114,109,254
018,008,253
104,015,253
002,099,253
015,012,253
008,018,253
013,015,253
108,024,253
020,067,253
014,106,251
008,016,250
003,001,250
385,067,249
067,385,249
007,031,249
004,033,248
020,055,248
076,054,247
005,081,247
058,016,246
013,014,246
029,025,246
039,017,245
053,051,244
015,104,244
033,048,244
026,007,244
083,019,243
014,004,243
058,002,243
004,014,243
007,029,243
015,039,242
012,002,241
039,015,241
041,032,240
042,033,238
001,003,238
010,058,238
018,020,238
030,018,237
055,002,236
025,029,236
022,003,236
020,053,235
031,007,235
030,004,235
007,026,235
017,061,234
018,030,234
101,027,234
020,101,233
032,028,232
006,016,232
002,058,231
002,012,230
035,009,230
011,099,230
051,053,230
044,007,230
087,039,230
033,006,229
011,009,229
001,026,229
030,002,229
019,083,229
070,101,229
091,024,229
029,070,228
040,042,228
104,016,227
028,087,227
070,029,227
016,008,227
007,114,226
087,028,225
002,055,225
081,005,225
002,029,225
001,021,225
017,010,224
033,036,224
006,029,223
014,013,223
024,091,223
016,058,222
029,006,222
008,006,222
027,101,221
001,014,221
036,033,219
007,044,219
003,069,219
030,011,219
057,010,219
021,048,219
048,021,219
189,124,219
044,039,218
019,021,217
009,013,217
097,044,217
037,015,217
011,030,217
027,005,216
021,019,216
029,002,215
010,017,215
068,075,214
053,120,214
013,009,214
039,087,214
032,041,213
058,010,213
015,037,213
011,017,213
048,005,212
018,012,212
097,009,212
031,048,212
018,021,212
012,009,211
010,057,211
025,004,211
017,011,211
067,106,210
048,117,210
005,109,210
048,031,210
033,042,208
053,060,208
048,014,208
020,097,208
001,002,208
124,189,207
006,033,207
008,013,206
021,018,206
099,011,206
106,067,206
044,097,205
005,048,205
109,005,205
009,012,204
013,008,204
061,017,204
101,070,203
026,041,203
002,030,203
117,048,202
106,114,202
041,026,202
144,190,201
002,041,200
033,011,200
