origen,destino,peso
120,039,4963
039,120,4916
039,098,4326
007,011,4153
011,007,4141
098,039,4128
006,007,3601
007,006,3555
104,005,3135
005,104,3055
105,028,3045
028,105,3038
015,017,2972
017,015,2926
014,006,2879
028,035,2877
035,028,2837
002,005,2837
005,002,2816
006,014,2758
039,101,2716
101,039,2683
017,006,2428
006,017,2354
012,003,2319
014,011,2304
013,050,2284
011,014,2282
003,012,2265
014,010,2264
050,013,2248
010,014,2224
014,015,2206
015,014,2170
016,015,2163
097,039,2152
039,097,2146
017,005,2132
005,033,2073
006,005,2069
005,017,2055
015,016,2053
005,006,2050
033,005,2033
010,018,2015
001,004,1891
004,001,1867
039,026,1839
039,046,1815
003,007,1807
005,058,1800
026,039,1788
007,003,1788
018,010,1774
046,006,1744
058,005,1743
114,119,1743
046,039,1741
010,016,1724
006,046,1722
005,004,1722
119,114,1721
016,010,1720
007,058,1715
004,005,1710
098,097,1686
035,007,1666
058,007,1661
005,015,1648
007,035,1648
097,098,1643
015,005,1641
106,054,1609
039,020,1605
010,008,1605
020,039,1598
006,026,1587
098,120,1582
054,106,1581
048,051,1578
008,010,1567
120,098,1564
051,048,1564
026,006,1560
016,057,1551
033,081,1538
104,013,1525
057,016,1524
014,003,1510
013,104,1502
014,007,1489
003,014,1487
098,101,1485
101,098,1481
081,033,1460
012,013,1454
007,005,1446
005,001,1439
013,012,1437
005,007,1426
026,031,1420
007,014,1414
002,004,1391
004,002,1390
001,005,1385
038,009,1375
031,026,1341
009,038,1334
104,002,1293
058,033,1279
002,104,1272
004,010,1252
033,058,1252
041,050,1247
193,028,1243
050,041,1241
028,193,1239
010,004,1226
058,031,1214
013,121,1209
010,002,1195
002,010,1192
121,013,1189
003,004,1187
007,012,1176
031,058,1170
012,007,1170
004,003,1155
039,025,1146
122,039,1125
046,021,1103
039,122,1090
021,046,1086
109,020,1084
002,016,1084
019,039,1081
039,019,1074
017,007,1072
025,039,1071
020,109,1070
013,007,1068
015,002,1067
007,013,1066
114,041,1056
046,026,1049
007,017,1047
016,002,1040
037,020,1039
015,006,1030
033,002,1019
104,033,1012
026,046,1008
041,114,1008
039,006,1001
006,039,1001
002,033,999
033,104,997
020,037,994
057,104,987
030,032,982
008,012,975
015,007,969
006,015,963
002,015,959
006,021,952
039,018,948
021,039,944
