origen,destino,peso
039,120,5125
105,028,5099
120,039,5095
028,105,5089
039,098,4285
098,039,4140
007,006,3400
006,007,3310
028,035,3288
007,011,3268
011,007,3250
035,028,3218
005,104,3163
104,005,3119
012,003,2947
003,012,2893
101,039,2875
039,101,2843
013,050,2814
014,006,2812
050,013,2804
006,014,2747
006,005,2654
005,006,2622
017,015,2425
015,017,2398
004,003,2385
006,017,2306
003,004,2274
097,039,2244
017,006,2229
039,097,2219
016,015,2112
015,016,2109
039,046,2016
005,017,1933
015,014,1905
046,039,1903
017,005,1903
014,011,1895
014,015,1894
011,014,1876
039,026,1858
002,005,1832
005,058,1825
026,039,1821
098,097,1820
014,010,1819
005,002,1816
058,005,1808
010,014,1775
003,007,1732
097,098,1702
026,031,1677
007,003,1643
031,026,1612
015,005,1577
016,010,1574
010,016,1560
046,006,1558
104,013,1544
119,114,1537
006,046,1534
013,104,1531
005,033,1525
005,015,1523
007,058,1496
033,005,1494
114,119,1471
010,008,1467
008,010,1446
058,007,1438
016,057,1437
026,006,1425
035,007,1417
033,081,1401
006,026,1396
120,098,1390
106,054,1389
057,016,1389
051,048,1388
048,051,1387
098,101,1378
098,120,1376
054,106,1371
007,035,1366
081,033,1354
101,098,1353
038,009,1341
058,031,1323
009,038,1322
031,058,1307
012,013,1300
014,003,1283
058,033,1258
013,012,1250
005,001,1248
001,005,1247
003,014,1235
010,004,1235
010,002,1206
033,058,1200
014,007,1183
028,193,1183
007,014,1183
019,039,1176
004,010,1166
193,028,1163
025,039,1160
046,021,1144
039,019,1143
002,010,1126
039,025,1120
021,039,1115
018,010,1109
039,021,1103
050,041,1095
010,018,1093
021,046,1089
007,012,1070
004,001,1063
007,005,1057
041,050,1056
001,004,1046
005,007,1043
083,048,1042
048,083,1029
004,005,1025
015,002,1024
005,004,1023
006,039,1014
039,122,1009
122,039,1006
046,026,1005
012,007,1005
020,109,1000
039,006,989
002,015,983
109,020,982
033,104,976
026,046,973
104,033,958
109,121,932
015,006,930
002,016,917
121,109,916
006,015,914
104,002,897
018,039,897
020,037,895
021,006,893
006,021,892
003,010,892
002,033,891
039,018,890
002,004,889
004,002,889
016,014,889
002,104,887
007,017,880
037,020,877
016,002,870
017,007,869
104,057,863
057,104,862
010,003,861
033,002,854
121,013,850
097,120,846
120,097,845
039,048,838
007,013,835
013,007,830
013,121,825
048,039,824
017,056,818
015,007,818
004,013,818
007,070,808
056,017,801
006,058,794
020,039,786
030,041,775
014,016,774
121,104,773
058,006,767
007,015,766
070,007,764
003,038,759
013,004,756
039,020,755
014,005,748
104,121,742
005,014,729
101,097,729
038,003,728
006,041,728
008,012,726
002,057,717
012,010,717
114,015,717
015,114,712
097,101,712
114,041,711
121,024,709
010,012,708
019,004,706
024,121,704
041,114,703
057,002,692
018,006,689
041,030,684
030,006,681
032,030,679
017,058,675
041,006,675
006,018,674
004,037,669
011,012,669
012,008,669
030,032,666
020,033,664
029,031,660
037,004,659
033,020,657
012,011,656
006,030,655
003,013,654
063,066,647
013,003,647
053,088,647
004,019,646
088,053,638
032,033,636
002,008,634
031,029,633
033,032,632
037,057,631
048,108,627
020,120,627
030,027,627
019,048,626
008,002,626
108,048,624
058,017,622
048,019,621
011,013,621
118,106,609
120,020,608
039,007,607
027,030,606
057,037,604
039,031,599
004,006,598
007,039,593
031,039,591
051,106,587
006,004,581
013,057,579
007,009,579
057,013,577
106,118,571
009,007,564
005,003,557
098,070,555
010,015,549
003,005,547
070,039,545
001,003,544
013,060,542
011,006,542
007,020,539
033,007,537
020,007,530
011,005,530
013,011,529
066,063,525
010,005,523
005,010,523
006,011,521
015,010,520
039,070,520
003,009,518
070,098,518
106,051,517
031,025,513
009,003,512
011,001,509
005,011,509
007,033,506
114,140,502
060,013,502
003,001,497
001,011,496
048,018,492
008,005,492
033,010,491
025,031,490
005,008,484
010,033,481
109,033,480
140,114,477
050,101,477
033,109,476
017,035,476
035,017,476
031,006,471
003,008,471
008,003,471
013,005,471
018,048,470
016,004,468
104,109,458
015,033,458
004,016,456
002,003,456
101,050,454
005,013,454
021,041,451
087,065,451
122,025,446
114,025,446
065,087,446
033,013,445
025,122,437
025,114,434
109,104,434
156,114,433
006,031,433
008,004,433
008,007,433
028,039,431
058,070,430
032,037,428
031,070,426
014,017,426
010,013,425
004,008,424
070,031,423
017,014,422
039,028,421
108,109,421
041,021,420
033,015,420
070,058,417
007,008,417
012,035,414
007,002,414
003,002,412
002,006,411
109,108,407
076,051,406
013,033,406
095,121,406
035,012,406
121,095,404
025,006,402
033,114,401
002,007,401
037,032,400
082,097,399
031,033,396
017,033,396
120,101,396
067,390,395
013,010,395
051,076,393
044,068,392
006,025,391
076,106,391
010,017,391
003,041,390
033,017,390
033,031,388
068,044,388
077,056,387
114,156,387
106,076,385
101,120,384
058,015,383
006,002,382
007,104,380
056,077,378
015,003,378
030,004,376
390,067,375
037,017,375
003,015,374
017,010,374
010,007,374
104,007,373
041,003,371
012,006,370
014,012,368
015,058,366
004,030,365
016,005,361
007,018,361
017,012,361
006,012,360
070,097,360
007,001,360
005,043,357
012,014,356
043,005,356
114,033,353
020,067,353
193,105,353
008,017,353
005,016,351
014,004,350
005,106,349
012,017,348
067,020,348
004,014,346
010,021,346
097,070,346
140,119,344
021,010,344
053,039,343
028,032,343
001,007,340
017,008,338
007,122,336
017,037,336
012,016,335
002,013,334
029,011,333
006,010,333
039,053,332
041,034,332
018,007,332
008,011,331
032,028,331
119,140,330
016,012,330
011,029,330
106,005,329
007,010,324
010,006,324
058,003,323
034,041,322
003,058,321
013,041,321
031,021,318
122,007,318
029,025,317
025,029,316
021,031,316
013,002,313
016,017,312
003,006,312
025,022,310
001,006,309
011,008,309
007,106,309
022,025,309
055,020,308
031,005,307
067,385,307
098,020,306
010,001,305
002,011,303
007,031,303
025,027,303
015,039,303
016,013,303
020,108,303
005,031,301
039,015,301
018,042,301
011,002,299
108,020,299
005,121,299
020,098,299
385,067,299
105,193,298
081,058,295
020,031,295
031,020,295
014,033,294
007,029,294
024,011,294
011,024,294
008,016,294
012,004,293
054,076,292
028,021,292
027,025,290
021,062,289
018,008,289
106,007,287
039,002,287
033,014,287
006,001,286
012,005,284
029,007,284
042,018,284
021,028,284
115,106,283
011,122,282
011,003,281
004,012,281
058,081,279
121,005,279
017,016,279
083,019,279
016,008,278
002,100,276
001,010,275
031,007,275
028,018,275
012,015,273
017,039,273
018,028,271
039,017,271
006,003,271
004,007,271
122,011,270
100,002,270
008,018,269
011,015,269
058,013,268
015,011,268
067,106,267
062,051,267
025,007,266
002,039,266
024,091,266
005,012,265
076,054,265
081,092,264
003,011,264
015,012,263
004,015,263
007,025,263
062,021,263
007,004,261
054,003,261
020,055,261
024,108,261
001,002,260
010,031,260
002,019,259
003,039,258
012,025,258
058,114,257
041,013,257
017,011,256
044,118,256
012,002,256
015,001,255
070,101,255
018,106,255
033,006,254
106,067,254
035,039,254
025,012,254
114,058,253
109,024,253
092,081,252
019,002,251
106,018,251
039,035,251
013,009,250
097,069,250
002,012,250
058,012,250
033,029,249
003,054,249
046,028,249
118,005,249
101,012,249
106,114,249
005,114,248
108,024,248
019,083,248
009,004,247
016,007,247
021,018,247
001,015,246
007,016,246
104,015,246
024,109,246
002,058,246
006,033,245
157,067,245
004,009,245
012,058,244
118,044,243
012,024,242
101,070,242
058,002,242
067,157,241
015,057,241
024,012,241
012,101,240
031,003,240
029,033,239
091,024,239
003,031,239
036,033,239
010,039,239
039,003,238
051,062,237
106,087,236
013,016,235
011,017,235
029,006,234
015,004,233
087,106,232
039,044,232
011,009,231
101,027,231
018,021,230
030,013,230
005,118,230
007,057,229
015,013,229
033,036,229
031,010,228
