origen,destino,peso
039,120,5046
120,039,4982
007,006,4288
006,007,4195
007,011,4132
039,098,4093
098,039,4071
011,007,4058
005,104,3484
104,005,3460
028,035,3207
035,028,3202
006,014,3141
014,006,3124
101,039,3095
039,101,3094
017,006,2601
006,017,2554
097,039,2418
003,012,2416
012,003,2396
006,005,2395
005,002,2390
039,097,2382
002,005,2376
014,015,2363
005,006,2361
015,017,2341
015,014,2328
017,015,2317
016,015,2281
015,016,2242
011,014,2218
005,033,2186
014,011,2178
033,005,2120
003,007,2075
098,097,2070
018,010,2039
017,005,2033
097,098,2017
010,014,1999
007,003,1993
058,005,1956
005,058,1956
010,018,1953
014,010,1939
005,017,1925
008,010,1912
010,008,1909
013,050,1896
039,046,1822
016,010,1811
050,013,1808
114,119,1808
015,005,1807
046,039,1801
119,114,1792
010,016,1772
039,026,1735
005,015,1735
026,039,1706
004,003,1698
007,035,1677
003,004,1669
014,003,1667
058,007,1661
035,007,1655
007,058,1654
002,004,1637
046,006,1637
004,005,1630
003,014,1630
004,002,1623
033,081,1614
005,004,1594
048,051,1594
081,033,1586
016,057,1576
051,048,1574
010,004,1565
058,033,1562
057,016,1559
120,098,1545
004,010,1539
033,058,1533
001,004,1524
006,046,1522
106,054,1518
004,001,1503
039,020,1500
054,106,1499
013,121,1493
098,120,1492
104,013,1485
009,038,1480
121,013,1464
031,058,1463
020,039,1462
058,031,1452
038,009,1452
013,104,1422
101,098,1410
098,101,1408
007,013,1407
028,105,1377
012,013,1376
105,028,1375
002,010,1374
007,005,1370
026,031,1367
013,007,1362
010,002,1362
005,007,1346
031,026,1345
013,012,1342
017,007,1305
012,007,1303
026,006,1291
020,037,1280
007,012,1274
025,039,1272
037,020,1266
007,017,1261
041,050,1258
006,026,1252
039,025,1248
050,041,1240
006,015,1231
014,007,1227
015,006,1227
039,019,1204
019,039,1190
005,001,1185
001,005,1184
007,014,1176
010,012,1163
021,039,1143
122,039,1140
004,013,1140
039,122,1139
015,002,1137
002,016,1137
039,021,1128
012,010,1118
039,006,1115
101,097,1115
002,015,1108
006,039,1106
013,004,1105
002,033,1105
033,002,1099
048,083,1096
083,048,1090
016,002,1085
193,028,1082
109,121,1079
021,046,1064
028,193,1063
006,058,1056
097,101,1055
121,109,1044
008,002,1035
004,019,1034
046,021,1033
104,033,1032
020,109,1023
011,013,1017
104,002,1017
039,018,1015
002,104,1012
019,004,1009
058,006,1009
109,020,1003
006,041,1002
002,008,1001
016,014,1000
018,039,992
013,011,992
041,006,990
033,104,990
030,041,972
041,030,966
008,012,963
003,010,959
010,003,941
030,027,934
057,104,933
046,026,931
012,008,930
026,046,928
027,030,924
014,016,921
015,007,919
039,048,906
048,039,900
014,005,886
114,041,884
010,005,883
104,057,877
007,015,875
005,014,873
041,114,872
005,010,868
070,007,864
121,104,860
011,005,852
007,070,849
021,006,848
006,021,839
104,121,834
001,003,832
001,011,831
005,011,828
003,001,827
033,010,823
106,118,816
011,002,816
118,106,808
020,120,805
011,001,802
008,005,800
005,008,797
057,037,797
010,033,794
007,020,790
120,020,787
114,015,780
024,121,780
003,038,780
038,003,779
056,017,778
002,011,778
017,056,776
020,007,776
037,057,771
121,024,770
048,019,765
033,020,761
005,003,761
088,053,760
120,097,760
002,057,759
015,114,757
003,005,754
019,048,752
017,058,746
058,017,743
004,006,743
011,012,742
057,002,742
002,003,742
