origen,destino,peso
120,039,5340
039,120,5316
007,006,4500
006,007,4462
039,098,4451
098,039,4384
007,011,4126
028,105,4096
105,028,4077
011,007,4048
005,104,3833
104,005,3720
017,015,3622
015,017,3466
015,016,3301
006,014,3275
014,006,3245
005,017,3176
016,015,3174
006,017,3155
017,005,3136
028,035,3046
035,028,3045
017,006,3000
101,039,2941
039,101,2898
010,014,2789
014,010,2737
014,015,2724
012,003,2697
015,014,2696
003,012,2661
015,005,2528
002,005,2489
006,005,2474
005,006,2466
005,002,2447
005,015,2408
011,014,2345
014,011,2342
039,097,2329
097,039,2305
058,033,2222
050,013,2208
005,058,2203
058,005,2178
013,050,2177
058,007,2176
039,046,2173
007,058,2163
033,058,2125
016,057,2113
046,039,2112
013,104,2110
057,016,2088
003,007,2076
039,026,2073
026,039,2072
104,013,2055
005,033,2032
033,005,1995
016,010,1990
007,003,1973
010,016,1958
010,008,1908
030,027,1861
008,010,1861
014,003,1832
027,030,1831
098,097,1756
003,014,1726
097,098,1712
030,041,1701
106,054,1673
054,106,1653
010,018,1637
013,012,1628
017,007,1627
012,013,1618
014,007,1608
007,014,1586
120,098,1582
041,030,1579
018,010,1573
046,006,1569
119,114,1565
004,005,1559
058,031,1557
006,046,1552
035,007,1540
114,119,1532
033,081,1531
081,033,1529
098,120,1529
009,038,1528
031,058,1527
007,017,1525
007,035,1512
038,009,1503
001,004,1492
005,004,1467
004,001,1460
026,031,1444
051,048,1436
048,051,1409
031,026,1390
104,033,1357
101,098,1347
006,026,1346
098,101,1341
039,020,1336
010,002,1335
002,004,1329
019,039,1328
122,039,1324
006,015,1319
039,122,1314
026,006,1308
016,014,1298
002,010,1297
015,006,1294
050,041,1292
021,046,1291
004,010,1291
010,004,1286
004,002,1282
033,104,1280
020,109,1279
039,019,1276
020,039,1270
046,021,1265
109,020,1264
002,015,1261
104,002,1254
041,050,1241
003,004,1237
015,002,1230
002,104,1210
013,121,1210
121,013,1207
039,006,1196
028,193,1195
193,028,1192
004,003,1188
014,016,1186
025,039,1185
002,016,1181
007,005,1171
039,025,1166
006,039,1163
005,007,1162
007,033,1134
003,010,1130
016,002,1124
121,109,1116
033,007,1110
109,121,1107
010,003,1105
026,046,1083
046,026,1077
007,015,1077
013,007,1066
020,037,1064
015,007,1059
057,104,1059
037,020,1053
001,005,1049
007,012,1047
007,013,1033
012,007,1024
017,058,1020
005,001,1011
058,017,1007
007,070,1004
010,012,1004
041,114,1002
114,041,998
104,057,994
070,007,990
008,012,983
012,010,979
041,006,972
021,039,961
017,056,955
039,021,951
005,050,949
101,097,947
048,083,947
006,041,946
008,004,945
012,008,942
056,017,940
097,101,939
011,012,938
012,011,935
083,048,932
004,008,929
018,039,916
058,006,909
006,058,908
003,038,903
014,005,898
050,101,896
002,033,894
039,048,892
033,002,888
039,018,887
038,003,884
050,005,884
005,014,877
017,033,871
033,020,866
033,017,856
048,039,854
002,057,850
057,002,847
120,020,846
020,033,845
004,037,844
101,050,844
006,021,843
013,033,842
037,004,838
121,104,835
008,005,834
104,121,832
005,008,829
114,033,822
002,008,811
011,001,810
021,006,807
020,120,805
007,039,802
097,120,798
018,006,789
017,020,788
004,013,782
088,053,778
013,004,772
008,002,770
114,015,770
033,114,763
120,097,762
039,007,762
005,010,757
001,011,756
031,039,753
020,017,753
031,020,753
033,013,751
051,106,749
006,018,747
058,070,746
020,031,741
007,020,740
013,057,740
070,058,738
004,006,734
033,031,733
121,024,730
053,088,729
122,104,729
020,007,725
039,031,725
015,114,724
057,013,721
024,121,720
031,033,717
032,033,715
010,005,706
033,032,687
106,051,674
005,013,673
118,106,672
029,031,667
013,005,663
006,004,662
015,010,660
002,006,656
104,122,652
005,011,642
104,109,641
015,033,638
014,017,637
106,118,636
030,006,635
048,018,635
010,013,633
012,006,633
032,028,633
010,015,624
017,012,623
006,002,623
041,003,622
031,029,619
006,012,619
028,001,618
011,005,616
013,010,616
001,028,614
109,104,609
006,011,608
006,030,607
012,017,603
017,014,600
018,048,600
019,004,599
005,003,598
033,015,597
016,041,595
009,003,594
011,006,593
060,013,591
003,009,587
057,037,585
028,032,581
013,060,579
004,019,576
003,041,573
019,048,569
058,114,569
017,004,565
114,058,563
048,019,563
003,013,561
037,057,560
003,005,550
021,041,549
122,025,548
030,003,546
025,122,545
070,039,544
012,014,539
017,016,539
016,004,536
013,003,536
039,070,535
041,021,533
016,017,531
004,017,530
070,031,529
114,140,527
003,030,525
007,009,524
039,017,519
009,007,519
033,037,517
014,012,517
070,098,516
140,114,516
005,016,514
004,016,512
033,109,511
065,087,511
076,051,510
025,006,506
081,104,506
031,021,504
033,010,504
010,033,503
058,104,502
109,033,502
121,005,502
031,070,501
098,070,501
007,010,497
097,020,497
005,121,494
087,065,493
108,109,490
021,031,488
020,097,487
037,032,484
010,007,482
037,033,482
032,037,481
033,003,481
031,017,479
017,039,479
156,114,479
051,076,479
017,035,477
114,156,476
109,108,475
003,002,475
016,005,474
017,031,474
003,033,474
120,101,473
006,031,471
002,003,471
035,017,469
016,012,467
114,025,466
114,007,466
104,081,464
101,120,461
003,001,461
025,114,460
020,098,460
035,001,460
031,006,458
012,016,458
041,016,457
007,018,457
098,020,455
006,025,454
106,018,454
106,076,451
104,058,447
018,106,447
121,095,447
004,012,446
095,121,445
001,002,443
002,007,443
012,004,440
007,114,440
039,010,439
001,003,437
003,015,437
109,010,436
013,011,433
010,017,433
063,066,432
104,007,430
011,013,428
044,059,427
007,002,427
001,035,426
059,044,426
018,007,425
066,063,424
058,015,423
007,104,420
005,012,418
044,068,418
076,106,417
008,003,417
002,011,416
015,058,416
007,122,416
011,024,416
006,010,416
109,114,415
027,025,414
015,003,413
108,048,413
022,025,411
010,109,411
010,006,410
007,031,409
053,020,408
018,030,407
031,007,404
010,039,404
048,108,403
068,044,401
025,022,400
012,033,399
001,014,398
024,011,398
002,001,397
114,109,396
067,106,396
017,010,396
025,027,395
035,012,394
010,021,393
033,042,392
011,002,392
025,031,392
106,067,391
097,070,390
012,035,389
003,008,389
033,030,388
017,061,388
056,077,387
007,016,386
390,067,385
077,056,385
031,025,385
030,033,382
008,007,382
007,001,381
