origen,destino,peso
012,003,34127
003,012,33430
015,016,32813
016,015,32726
014,010,31088
010,014,30602
039,120,26747
120,039,26678
010,016,26012
016,010,25722
019,039,25096
039,019,25045
015,014,23266
014,015,22767
010,004,21864
006,017,21856
004,010,21699
010,008,21024
017,006,20277
008,010,20229
119,114,20116
114,119,19708
016,057,19648
057,016,19476
006,007,19364
007,006,19325
014,003,16683
017,005,16665
003,014,16137
005,017,16034
014,006,16006
006,014,15488
039,046,15104
046,039,14823
039,098,14600
098,039,14576
039,026,13861
003,010,13837
026,039,13804
005,104,13708
010,003,13290
104,005,13280
017,015,13103
012,013,12913
013,012,12843
015,017,12333
015,005,11344
057,104,11081
007,011,10996
016,014,10820
104,057,10819
011,007,10788
005,015,10648
003,007,10499
014,016,10147
007,003,9948
106,054,9880
005,002,9543
046,021,9425
054,106,9363
048,051,9330
021,046,9328
051,048,9291
002,005,9084
035,028,9042
104,013,8956
028,035,8837
013,104,8797
019,048,8412
048,019,8336
011,014,8244
014,011,8159
002,015,8151
012,010,8111
015,002,8061
002,016,8007
010,012,7933
098,120,7877
028,193,7794
193,028,7788
120,098,7756
121,109,7743
109,121,7740
004,037,7305
016,002,7293
037,004,6945
046,006,6877
006,046,6756
005,058,6714
016,004,6620
007,014,6608
058,005,6469
009,038,6439
038,009,6397
004,016,6338
006,015,6265
039,101,6220
037,057,6185
014,007,6141
015,006,6072
101,039,6071
046,026,6053
058,007,6040
057,013,6021
026,046,5991
057,037,5957
013,057,5935
007,058,5932
008,012,5501
140,119,5342
033,081,5314
104,002,5252
081,033,5208
058,033,5130
098,097,5065
097,098,5018
006,005,4961
033,058,4949
119,140,4912
012,008,4818
005,006,4800
002,104,4791
076,051,4578
104,121,4534
121,104,4506
026,006,4451
005,033,4409
006,026,4385
033,005,4381
051,076,4297
098,101,4077
013,050,4053
033,104,4043
104,033,4034
050,013,4027
101,098,4023
002,057,3914
026,031,3902
005,001,3898
031,026,3877
057,002,3809
001,005,3804
120,097,3784
006,021,3712
007,035,3705
035,007,3702
070,007,3696
021,006,3690
007,070,3684
109,020,3641
002,010,3612
097,120,3593
010,002,3576
020,109,3538
039,018,3531
018,039,3503
007,013,3393
114,140,3328
025,039,3266
006,058,3247
013,007,3222
039,025,3203
062,051,3186
051,062,3165
005,004,3144
013,004,3107
004,013,3080
070,098,3074
058,006,3051
098,070,3009
004,005,3001
039,097,3001
030,027,2993
017,058,2990
058,031,2987
097,039,2978
058,017,2969
031,058,2960
027,030,2958
121,024,2903
039,122,2884
041,034,2862
051,106,2850
140,114,2847
122,039,2841
013,121,2833
007,012,2826
034,041,2813
024,121,2790
012,007,2775
056,017,2768
121,013,2751
017,056,2711
114,041,2679
015,114,2625
114,015,2609
041,114,2607
005,011,2590
011,005,2567
033,020,2492
050,041,2484
106,051,2482
017,007,2478
020,033,2461
041,050,2446
106,118,2417
052,048,2403
118,106,2354
048,052,2331
012,011,2326
048,039,2317
039,048,2317
038,003,2288
054,076,2261
011,012,2258
007,017,2257
002,033,2246
003,038,2244
021,039,2242
033,002,2241
048,083,2217
083,048,2217
014,005,2215
028,105,2214
015,010,2194
105,028,2183
013,003,2144
039,021,2140
044,068,2131
037,020,2117
005,014,2115
068,044,2106
010,015,2081
020,037,2068
010,018,2052
048,018,2039
018,010,2022
003,013,2018
018,048,2016
008,007,2004
004,006,1979
076,106,1973
016,037,1963
087,065,1955
065,087,1944
006,004,1941
097,070,1940
070,097,1936
106,076,1935
037,016,1924
121,095,1921
013,060,1909
007,008,1884
062,004,1878
005,007,1875
095,121,1874
076,054,1865
108,048,1860
007,005,1854
048,108,1841
004,062,1835
006,039,1821
053,088,1818
004,001,1816
033,010,1813
060,013,1813
010,033,1806
001,004,1801
088,053,1799
007,015,1792
039,006,1752
015,007,1747
011,008,1718
007,020,1709
018,008,1702
067,390,1679
008,011,1673
390,067,1666
007,009,1649
006,041,1637
041,006,1625
049,039,1620
039,049,1619
056,077,1609
077,056,1601
008,018,1592
039,020,1575
004,002,1551
104,109,1550
011,122,1537
020,007,1531
101,050,1527
002,004,1525
050,101,1515
020,039,1505
028,011,1502
009,007,1498
140,041,1497
041,140,1483
011,028,1477
109,104,1472
017,014,1470
014,017,1470
122,011,1445
003,015,1435
032,033,1434
029,031,1398
006,018,1384
033,007,1375
018,007,1372
007,033,1372
385,067,1371
033,032,1370
067,385,1362
007,018,1359
010,013,1347
018,006,1346
031,029,1343
015,003,1340
006,030,1320
106,119,1320
011,013,1317
119,106,1315
003,004,1310
033,114,1310
022,025,1305
031,070,1303
058,070,1298
013,011,1292
079,045,1290
013,010,1282
025,022,1282
114,033,1281
045,079,1280
108,109,1278
122,007,1275
001,011,1273
070,058,1267
003,005,1262
030,006,1261
007,122,1259
039,070,1254
004,003,1251
070,031,1248
009,012,1241
122,025,1240
070,039,1239
025,122,1236
109,108,1226
017,035,1225
067,020,1221
028,018,1211
011,001,1200
020,067,1192
003,009,1185
008,002,1182
009,003,1178
058,114,1178
002,008,1168
033,036,1163
008,005,1163
050,005,1163
016,012,1161
005,003,1157
010,017,1154
004,017,1151
017,004,1135
035,017,1134
036,033,1128
017,010,1116
012,016,1111
005,010,1105
097,101,1104
005,043,1104
005,050,1103
031,025,1100
101,097,1098
025,031,1095
054,055,1090
114,058,1088
017,016,1086
005,008,1084
004,019,1081
001,008,1071
008,001,1067
019,004,1066
055,054,1064
043,005,1059
018,028,1053
010,005,1050
024,109,1050
006,002,1040
005,016,1040
016,017,1039
030,004,1036
006,011,1033
020,108,1031
004,030,1023
002,006,1017
109,024,1014
021,041,1007
012,014,1002
024,108,999
016,005,987
108,020,985
017,033,976
085,118,974
008,003,969
041,021,967
039,007,966
014,012,963
108,024,962
033,017,958
033,015,957
007,039,950
029,011,938
011,006,936
118,085,935
008,017,930
017,008,929
015,037,928
037,015,919
007,114,918
011,029,910
003,008,908
024,011,903
011,024,895
012,017,888
015,033,887
012,009,886
033,029,878
020,009,874
005,106,872
006,012,870
120,020,859
020,120,859
029,033,857
074,132,849
041,030,846
005,013,844
106,005,843
033,031,838
030,041,827
114,007,824
071,016,819
008,004,818
027,017,818
157,067,810
012,006,808
006,031,807
018,021,807
031,006,805
067,157,804
122,070,803
025,012,801
070,122,801
010,021,798
006,010,795
031,033,790
003,006,785
007,010,785
013,005,782
106,067,777
017,012,775
038,087,774
021,018,765
012,031,762
087,038,761
021,010,759
018,055,758
087,026,757
010,007,754
021,045,749
016,071,749
010,006,749
017,027,748
101,120,748
031,012,743
057,010,741
002,007,740
156,114,738
055,018,734
026,087,733
015,057,733
006,029,731
006,003,731
004,008,729
067,106,727
057,015,726
016,007,725
007,016,724
132,074,724
012,025,724
012,035,723
120,101,722
007,002,722
044,097,721
024,091,721
010,057,719
028,032,716
114,025,713
008,014,713
027,018,711
005,121,705
001,035,705
029,006,701
032,028,700
018,027,700
097,044,700
193,105,698
114,156,698
045,021,697
025,114,697
121,005,695
035,001,694
001,039,691
035,012,690
004,009,687
015,058,685
104,015,684
029,007,683
004,007,682
001,017,680
105,193,680
037,032,677
031,009,677
031,039,677
007,004,676
004,012,676
099,029,672
058,015,672
002,014,668
091,024,665
001,015,665
017,037,664
014,008,662
027,101,661
009,004,660
101,027,659
034,136,658
017,001,657
039,031,654
390,350,654
011,099,653
015,104,653
003,002,649
099,011,648
016,013,644
028,055,643
001,028,642
009,031,642
011,009,640
012,101,640
002,013,639
029,099,638
005,031,637
118,138,636
032,037,628
031,007,627
015,001,626
028,001,626
013,002,624
156,128,624
009,011,624
002,009,623
055,002,622
009,002,620
002,100,620
007,001,619
108,043,619
012,004,618
043,108,618
067,107,617
107,067,616
101,012,614
007,029,614
081,058,613
099,058,612
017,039,612
138,118,611
101,124,608
109,033,608
002,003,607
013,016,607
128,156,606
031,005,603
193,016,601
016,104,601
033,109,601
014,027,601
058,099,600
029,025,599
008,009,596
016,193,595
014,002,594
031,020,592
001,003,591
037,017,591
039,010,591
001,002,590
055,028,589
010,001,589
006,016,588
022,051,588
032,014,587
009,008,587
001,007,587
007,031,586
020,031,584
003,001,584
015,012,584
350,390,583
104,016,582
027,014,582
009,020,581
095,023,581
025,029,580
051,022,578
075,069,577
028,007,577
016,008,574
100,002,574
033,042,573
058,081,572
010,039,569
002,001,568
131,175,568
124,101,563
025,006,561
016,006,560
004,014,559
002,055,558
001,010,558
014,004,556
175,131,556
042,033,553
011,002,549
053,039,547
020,032,544
014,048,544
008,016,544
023,035,542
039,001,542
012,045,540
009,013,539
120,009,539
014,032,538
132,143,538
039,053,537
023,074,537
048,014,535
069,075,534
100,011,531
002,011,530
009,120,529
006,025,529
012,015,527
038,004,527
013,009,525
041,026,525
069,081,523
004,038,523
060,121,522
073,018,520
054,003,520
026,041,520
136,034,519
007,028,518
081,069,518
013,033,518
016,003,516
014,044,516
005,020,516
033,013,514
015,011,514
018,020,512
057,014,512
020,053,511
018,073,511
048,006,508
045,076,508
044,014,507
076,045,507
002,017,507
030,115,504
012,005,504
006,001,503
121,060,503
003,016,499
003,045,498
115,030,497
021,028,496
011,015,494
053,020,493
039,017,493
006,048,492
020,005,492
027,042,491
081,120,490
028,021,489
120,081,488
118,005,485
012,002,485
023,095,483
070,101,482
034,114,481
005,012,481
002,012,476
018,054,476
001,006,475
039,028,475
020,018,475
005,118,474
042,027,471
054,018,470
101,070,469
005,038,469
017,002,468
017,050,466
011,018,466
039,009,465
011,017,465
054,051,464
031,021,463
033,030,461
033,016,460
018,011,460
009,039,458
004,020,456
017,011,456
028,039,455
030,018,455
020,004,455
003,054,454
066,053,453
016,011,453
014,057,453
024,095,452
008,006,452
011,100,451
018,030,451
016,033,450
021,031,449
035,063,449
136,023,447
003,017,447
140,090,447
180,039,446
095,024,445
038,005,444
070,029,444
087,390,444
098,020,444
053,066,444
048,042,442
002,119,442
045,012,441
001,014,441
050,028,440
030,033,439
017,009,437
031,017,437
004,049,436
020,098,436
028,050,436
143,132,436
041,031,434
042,048,433
011,020,433
006,033,431
035,023,431
020,011,429
051,054,429
114,034,429
021,001,429
006,008,428
006,032,427
076,010,427
014,039,426
024,053,426
092,002,425
017,003,425
011,025,424
009,017,423
002,092,422
134,180,421
032,006,421
053,024,421
049,004,420
037,001,419
082,008,419
090,140,418
099,031,418
008,082,417
050,017,417
039,005,417
010,048,416
