origen,destino,peso
012,003,25702
015,016,25461
016,015,25448
003,012,24888
014,010,22718
010,014,22653
039,120,19851
120,039,19849
015,014,18683
014,015,18566
007,006,17229
010,016,17121
006,007,16963
016,010,16806
006,017,16644
017,006,16043
119,114,14345
114,119,14070
016,057,13896
017,005,13735
019,039,13712
039,019,13687
057,016,13671
014,006,13530
010,008,13385
014,003,13367
005,017,13328
005,104,13097
003,014,12969
104,005,12870
008,010,12867
006,014,12860
039,098,12273
012,013,12153
013,012,12151
098,039,12096
010,004,11219
004,010,11217
017,015,10814
015,017,10512
003,010,10152
015,005,9882
039,026,9819
007,011,9743
010,003,9727
026,039,9708
011,007,9596
039,046,9579
005,015,9377
046,039,9353
106,054,9342
054,106,8832
003,007,8684
016,014,8682
057,104,8420
048,051,8197
051,048,8171
104,057,8151
014,016,8128
007,003,8122
005,002,7913
035,028,7847
002,005,7675
104,013,7657
028,035,7629
013,104,7442
109,121,7209
121,109,7111
014,011,6613
002,016,6565
011,014,6565
046,021,6472
021,046,6334
002,015,6294
015,002,6229
012,010,6186
016,002,6008
005,058,6000
007,014,5925
010,012,5866
058,005,5817
193,028,5733
098,120,5670
028,193,5663
120,098,5650
014,007,5521
058,007,5183
007,058,5159
046,006,5128
006,046,4988
101,039,4932
039,101,4922
006,015,4918
033,081,4835
015,006,4825
009,038,4807
081,033,4805
038,009,4800
104,002,4708
013,050,4675
050,013,4663
031,026,4638
026,031,4591
058,033,4572
004,037,4523
046,026,4454
026,046,4433
002,104,4398
033,058,4369
008,012,4308
037,004,4252
057,013,4132
013,057,4023
037,057,4015
076,051,3977
121,104,3967
104,121,3929
057,037,3906
012,008,3838
098,097,3793
016,004,3771
140,119,3762
033,104,3756
097,098,3732
005,033,3731
033,005,3697
098,101,3676
051,076,3652
104,033,3632
048,019,3612
019,048,3606
101,098,3549
004,016,3531
070,007,3528
021,006,3526
119,140,3511
028,105,3470
007,070,3453
006,021,3445
006,005,3413
105,028,3413
109,020,3399
020,109,3392
005,006,3321
026,006,3311
006,026,3283
002,057,3149
005,004,3143
057,002,3142
004,005,3097
025,039,3068
039,025,3011
035,007,3008
007,035,2984
007,013,2969
006,058,2945
001,005,2921
097,120,2872
013,007,2871
120,097,2856
005,001,2807
058,006,2802
121,024,2793
056,017,2757
002,010,2751
017,056,2736
010,002,2718
070,098,2703
024,121,2681
098,070,2675
041,034,2674
058,017,2667
039,018,2643
051,062,2614
030,027,2610
018,039,2607
004,013,2592
027,030,2588
034,041,2581
017,058,2577
114,140,2556
051,106,2539
062,051,2536
114,041,2521
058,031,2501
013,004,2488
011,005,2473
031,058,2462
007,012,2459
005,011,2439
013,121,2424
012,007,2417
039,097,2410
121,013,2398
041,114,2357
050,041,2355
041,050,2334
114,015,2329
083,048,2324
048,083,2298
010,018,2275
015,114,2270
140,114,2256
122,039,2256
039,122,2246
097,039,2219
106,051,2203
020,033,2175
033,020,2172
