origen,destino,peso
120,039,48928
039,120,48892
012,003,40118
016,015,39751
003,012,39358
015,016,38665
014,010,37177
010,014,37164
010,016,29654
016,010,29576
039,019,29246
019,039,28900
015,014,27112
014,015,26480
010,008,24854
004,010,24499
010,004,24377
008,010,23613
006,017,23234
119,114,22951
114,119,22634
017,006,22089
057,016,21802
016,057,21335
007,006,21147
006,007,20444
014,003,19365
017,005,18813
003,014,18563
005,017,18273
003,010,17207
014,006,17005
010,003,16687
039,046,16547
046,039,16509
026,039,15844
039,026,15756
006,014,15726
098,039,15645
039,098,15595
013,012,15538
012,013,15375
005,104,15236
104,005,14876
017,015,14198
015,017,13797
015,005,12949
057,104,12756
016,014,12660
005,015,12631
104,057,12368
003,007,12356
106,054,12016
014,016,11937
007,003,11451
054,106,11354
007,011,11024
011,007,10892
048,051,10881
051,048,10826
021,046,10395
046,021,10273
005,002,10152
013,104,10038
109,121,9978
010,012,9971
121,109,9967
012,010,9839
104,013,9819
002,015,9802
002,005,9621
015,002,9541
028,035,9311
035,028,9118
048,019,9028
019,048,8976
014,011,8761
011,014,8756
002,016,8579
004,037,8180
098,120,8121
037,004,8060
120,098,8024
193,028,8000
028,193,7978
016,002,7690
016,004,7471
004,016,7231
006,046,7202
005,058,7173
046,006,7148
007,014,7101
015,006,6920
058,005,6873
037,057,6862
014,007,6701
006,015,6609
009,038,6606
038,009,6601
057,013,6570
046,026,6493
013,057,6450
007,058,6428
058,007,6375
057,037,6325
026,046,6304
008,012,6182
140,119,6042
104,002,5872
033,081,5766
101,039,5731
119,140,5719
081,033,5577
039,101,5576
002,104,5286
076,051,5124
005,033,5062
012,008,5002
033,005,4992
104,121,4959
121,104,4826
051,076,4814
058,033,4559
026,006,4534
006,026,4491
033,058,4413
104,033,4400
098,097,4337
097,098,4326
033,104,4313
050,013,4291
013,050,4257
006,005,4239
005,001,4229
005,006,4211
120,097,4115
006,021,4077
001,005,4041
026,031,4022
021,006,3977
018,039,3974
070,007,3973
031,026,3970
007,070,3936
020,109,3922
109,020,3919
058,006,3915
006,058,3915
039,018,3902
062,051,3893
004,005,3888
097,120,3837
056,017,3824
017,056,3805
098,101,3758
005,004,3750
101,098,3691
002,057,3690
025,039,3605
039,025,3602
010,002,3562
114,140,3549
002,010,3548
057,002,3510
105,028,3479
028,105,3473
051,062,3454
121,024,3424
039,016,3402
058,017,3391
016,039,3369
007,035,3351
041,034,3343
007,013,3336
070,098,3292
035,007,3287
013,007,3262
024,121,3244
017,058,3229
098,070,3179
027,030,3177
034,041,3157
013,004,3106
013,121,3096
030,027,3089
140,114,3084
005,011,3072
004,013,3063
051,106,3038
121,013,3032
011,005,3002
114,015,2969
039,097,2919
097,039,2907
114,041,2901
041,050,2895
012,007,2887
007,012,2871
008,005,2864
005,008,2858
050,041,2856
041,114,2831
015,114,2783
020,033,2726
033,020,2681
058,031,2668
054,076,2655
031,058,2651
068,044,2639
048,039,2639
039,048,2637
044,068,2594
014,005,2591
011,012,2552
048,018,2551
021,039,2512
012,011,2494
037,016,2477
106,051,2458
121,095,2440
004,062,2437
018,048,2426
087,065,2421
048,083,2415
016,037,2410
083,048,2407
065,087,2395
005,014,2377
106,118,2375
033,002,2370
015,010,2367
017,007,2360
004,006,2360
039,049,2358
039,021,2321
122,039,2298
048,052,2291
118,106,2290
095,121,2270
006,004,2255
010,015,2223
007,005,2221
005,007,2220
002,033,2215
076,106,2182
052,048,2180
076,054,2176
039,122,2171
049,039,2148
060,013,2140
013,060,2128
106,076,2125
003,038,2117
007,008,2115
008,007,2105
013,003,2092
038,003,2060
003,013,2051
097,070,2050
010,033,2050
033,010,2042
006,039,2033
007,015,2031
011,008,2026
062,004,1989
039,006,1948
108,048,1944
048,108,1934
008,011,1934
140,041,1913
007,017,1898
070,097,1897
004,003,1895
015,007,1882
003,004,1882
012,009,1879
020,037,1875
005,050,1863
079,045,1821
011,028,1795
018,008,1792
390,067,1790
037,020,1778
