origen,destino,peso
012,003,38585
003,012,37667
016,015,37261
015,016,37130
014,010,34419
010,014,34160
010,016,28932
016,010,28554
039,120,28142
120,039,28002
019,039,25989
039,019,25897
015,014,24911
014,015,24376
010,008,23218
004,010,22935
010,004,22793
008,010,22433
057,016,21405
016,057,21371
119,114,21237
114,119,20859
007,006,19769
006,017,19420
006,007,19392
017,006,17934
014,003,17643
003,014,17030
014,006,16736
017,005,16458
005,017,15992
006,014,15940
003,010,14934
039,046,14820
039,026,14680
046,039,14544
039,098,14457
026,039,14401
098,039,14350
010,003,14270
005,104,14259
104,005,13749
012,013,13720
013,012,13575
017,015,13041
015,017,12310
015,005,11903
016,014,11676
057,104,11405
104,057,11289
005,015,11226
106,054,10949
014,016,10936
003,007,10890
007,011,10694
011,007,10595
054,106,10319
007,003,10138
021,046,9540
005,002,9491
046,021,9476
104,013,9160
002,005,9144
013,104,9122
048,051,8990
051,048,8935
010,012,8820
012,010,8818
028,035,8673
035,028,8666
109,121,8521
002,015,8490
121,109,8457
019,048,8369
015,002,8358
011,014,8269
048,019,8249
004,037,8188
014,011,8180
002,016,8178
120,098,8170
098,120,8141
037,004,8060
016,002,7459
028,193,7429
193,028,7421
016,004,7325
004,016,6999
046,006,6736
037,057,6710
057,037,6651
007,014,6638
005,058,6630
006,046,6598
014,007,6342
007,058,6326
058,005,6324
038,009,6317
058,007,6310
009,038,6308
057,013,6241
013,057,6210
046,026,6202
026,046,6044
015,006,5804
008,012,5717
006,015,5669
039,101,5664
101,039,5613
033,081,5414
081,033,5402
104,002,5382
140,119,5331
012,008,4965
002,104,4941
119,140,4891
058,033,4836
097,098,4755
033,058,4684
076,051,4603
098,097,4573
121,104,4541
104,121,4536
005,033,4371
051,076,4317
033,005,4289
104,033,4207
026,006,4190
033,104,4168
006,026,4054
031,026,3992
026,031,3985
120,097,3901
005,001,3882
098,101,3865
101,098,3856
109,020,3828
006,005,3818
005,006,3810
002,057,3793
013,050,3789
001,005,3789
020,109,3779
050,013,3778
006,021,3774
070,007,3752
097,120,3742
018,039,3731
057,002,3715
039,018,3715
007,070,3700
021,006,3683
035,007,3468
007,035,3412
010,002,3397
062,051,3361
002,010,3342
007,013,3316
105,028,3305
114,140,3299
121,024,3294
028,105,3285
027,030,3271
005,004,3259
051,062,3258
004,005,3257
013,007,3252
030,027,3241
006,058,3226
024,121,3217
004,013,3210
025,039,3192
039,025,3189
013,004,3161
058,017,3135
017,058,3115
058,006,3099
070,098,3058
005,011,3022
058,031,3004
098,070,2994
056,017,2975
031,058,2975
011,005,2975
041,034,2927
017,056,2924
140,114,2882
051,106,2867
013,121,2849
034,041,2830
122,039,2811
039,122,2810
114,041,2809
121,013,2785
041,114,2691
039,097,2618
097,039,2604
007,012,2599
041,050,2543
050,041,2527
020,033,2507
033,020,2487
012,007,2464
016,037,2414
106,118,2395
048,018,2387
037,016,2380
114,015,2345
106,051,2334
118,106,2331
015,114,2301
017,007,2298
010,018,2292
054,076,2285
003,038,2283
052,048,2282
048,039,2276
018,048,2262
048,052,2248
002,033,2244
039,048,2239
038,003,2228
033,002,2222
083,048,2210
014,005,2209
018,010,2201
005,014,2182
048,083,2169
013,003,2156
044,068,2148
068,044,2140
003,013,2079
013,060,2063
007,005,2042
007,017,2024
004,006,1999
015,010,1995
006,004,1986
060,013,1981
005,007,1965
008,007,1958
021,039,1944
012,011,1936
037,020,1932
121,095,1931
011,008,1921
004,062,1908
020,037,1907
076,106,1904
087,065,1900
039,021,1900
