origen,destino,peso
039,120,5856
120,039,5698
007,011,4914
011,007,4907
039,098,4825
098,039,4753
006,007,4416
007,006,4355
005,104,4098
104,005,4049
028,035,3395
014,006,3349
035,028,3340
006,014,3311
039,101,3230
013,050,3210
050,013,3188
101,039,3132
039,097,2869
097,039,2862
017,006,2860
006,017,2794
002,005,2714
005,002,2689
015,017,2639
017,015,2631
003,012,2534
012,003,2504
005,006,2408
005,058,2403
006,005,2396
028,105,2371
105,028,2365
015,016,2362
010,018,2349
016,015,2346
058,005,2340
014,010,2299
014,011,2293
005,033,2272
011,014,2243
014,015,2238
010,014,2235
018,010,2212
005,017,2206
015,014,2203
017,005,2202
033,005,2196
114,119,2179
010,016,2097
016,010,2094
039,046,2082
119,114,2068
003,007,2022
015,005,2015
046,039,1994
010,008,1982
007,003,1965
008,010,1961
004,005,1946
005,004,1911
039,026,1902
098,097,1875
058,007,1857
035,007,1849
005,015,1844
016,057,1843
007,058,1833
033,081,1810
026,039,1809
004,003,1804
046,006,1803
007,035,1801
098,101,1801
003,004,1800
006,046,1791
097,098,1790
057,016,1774
081,033,1762
026,031,1761
101,098,1756
014,003,1755
030,041,1745
004,002,1733
031,026,1718
058,033,1716
041,030,1711
002,004,1697
033,058,1679
104,013,1676
012,013,1670
020,039,1669
039,020,1651
013,012,1641
003,014,1641
013,104,1619
007,012,1606
038,009,1593
012,007,1577
106,054,1568
004,001,1564
051,048,1562
005,007,1561
009,038,1552
048,051,1550
054,106,1549
058,031,1544
031,058,1535
001,004,1526
120,098,1524
026,006,1511
098,120,1509
006,026,1487
025,039,1481
007,005,1471
121,013,1463
007,044,1461
013,121,1456
044,007,1442
010,002,1434
039,025,1430
014,007,1426
037,020,1416
004,010,1409
010,004,1402
039,021,1397
007,014,1391
002,010,1387
006,039,1375
020,037,1361
021,039,1346
122,039,1330
039,006,1323
039,122,1320
007,013,1320
013,007,1314
005,001,1299
002,016,1263
017,007,1257
016,002,1246
015,002,1246
001,005,1243
010,012,1243
007,017,1229
012,010,1226
019,039,1226
039,019,1220
097,101,1209
003,010,1199
039,018,1198
104,002,1194
002,015,1192
002,104,1187
048,083,1178
104,033,1178
033,104,1177
030,027,1171
101,097,1165
050,041,1162
027,030,1162
010,003,1160
083,048,1158
010,005,1157
015,006,1153
005,010,1150
193,028,1148
041,050,1139
018,039,1138
002,033,1134
109,020,1130
057,104,1123
046,026,1121
008,012,1121
046,021,1120
013,004,1114
056,020,1114
021,006,1110
028,193,1110
006,015,1109
021,046,1099
012,008,1096
020,109,1087
004,013,1080
104,057,1076
006,021,1074
026,046,1070
120,020,1059
020,033,1059
033,002,1057
033,020,1042
121,109,1040
020,120,1037
039,048,1019
109,121,1017
114,041,1016
048,039,1014
006,041,1005
020,056,999
041,114,997
004,017,996
012,011,993
011,012,991
011,001,984
041,006,975
057,037,974
006,058,971
020,007,969
003,001,967
016,014,965
001,003,964
008,002,960
007,070,957
001,011,957
114,015,956
014,005,947
015,007,947
037,057,946
007,015,945
007,020,935
011,005,933
106,118,925
118,106,922
005,014,919
058,006,912
017,004,909
015,114,901
014,016,899
002,008,898
039,031,896
019,004,889
024,121,888
121,104,885
033,013,882
070,007,877
005,011,876
011,002,871
002,057,869
032,033,868
038,003,866
013,033,864
121,024,864
013,005,863
120,097,862
005,008,857
004,019,856
104,121,855
002,011,854
053,088,852
057,002,852
003,038,849
010,007,847
031,039,844
088,053,843
005,013,839
013,011,836
039,070,836
033,032,834
007,010,832
097,120,830
070,039,830
017,058,821
061,017,821
039,007,821
019,048,818
011,013,814
007,039,814
033,109,811
033,010,806
109,033,805
048,019,795
008,005,794
006,018,786
010,033,784
022,051,775
017,061,770
058,017,769
031,029,768
018,006,765
010,013,763
051,106,762
006,011,760
029,031,755
037,004,752
013,010,751
011,006,750
050,005,749
004,006,747
056,017,741
013,057,738
004,037,737
013,060,729
002,003,725
006,004,724
017,056,718
003,002,717
033,114,717
050,101,712
005,003,706
035,017,703
057,013,699
007,008,698
012,014,697
007,018,696
030,066,695
048,018,695
008,007,693
005,050,691
025,122,691
017,035,689
031,025,689
122,025,689
114,033,687
003,005,686
041,016,685
106,051,685
004,008,679
002,007,678
016,012,677
101,050,675
048,033,671
033,048,670
003,013,669
060,013,669
012,016,667
051,022,666
007,002,664
018,007,663
016,041,660
037,032,660
030,006,655
025,031,655
018,048,654
032,037,645
013,003,642
008,016,638
008,004,637
031,033,635
021,031,634
033,031,634
014,017,632
156,114,630
016,008,626
108,109,625
006,030,624
004,007,622
033,017,622
014,012,621
114,156,610
031,021,609
109,108,606
020,101,605
015,010,604
031,006,603
004,050,601
006,031,600
017,014,597
010,015,597
120,101,593
007,009,590
017,033,590
007,004,590
