origen,destino,peso
120,039,5049
039,120,5049
039,098,4545
098,039,4413
007,011,3770
011,007,3705
104,005,3652
005,104,3621
007,006,3576
006,007,3573
035,028,3474
028,035,3472
039,101,3092
101,039,3040
014,006,2918
006,014,2871
012,003,2565
003,012,2514
006,017,2458
017,006,2438
015,017,2323
097,039,2306
017,015,2301
039,097,2291
005,033,2112
007,058,2102
005,058,2089
006,005,2077
058,007,2077
005,006,2074
058,005,2068
033,005,2042
014,010,1995
011,014,1971
017,005,1971
014,011,1969
033,081,1967
010,014,1960
005,002,1935
097,098,1920
002,005,1917
005,017,1917
081,033,1906
039,026,1892
016,015,1873
098,097,1872
046,039,1870
039,046,1865
015,016,1846
014,015,1845
006,021,1839
007,035,1830
013,050,1828
026,039,1822
050,013,1820
015,014,1814
035,007,1798
021,006,1784
026,031,1749
031,026,1702
039,021,1680
026,006,1679
003,007,1667
015,005,1662
098,120,1651
006,026,1640
046,006,1628
098,101,1628
120,098,1620
021,039,1618
101,098,1611
106,054,1606
038,009,1598
006,046,1589
054,106,1586
119,114,1583
104,013,1582
010,008,1579
013,104,1571
009,038,1568
007,003,1565
008,010,1559
114,119,1555
005,015,1551
028,105,1550
016,010,1533
105,028,1524
010,016,1515
012,013,1487
121,013,1472
013,121,1450
051,048,1450
013,012,1444
048,051,1442
010,018,1428
058,033,1428
033,058,1424
018,010,1416
004,005,1390
005,004,1388
058,031,1366
046,021,1359
001,004,1357
021,046,1343
014,003,1333
031,058,1318
007,012,1315
012,007,1309
003,014,1306
004,001,1302
050,041,1301
005,007,1291
016,057,1287
057,016,1281
007,005,1276
003,004,1264
041,050,1264
004,002,1257
014,007,1248
002,004,1231
002,010,1225
010,002,1208
007,014,1205
001,005,1201
122,039,1192
005,001,1179
039,122,1177
193,028,1163
004,010,1151
010,004,1148
028,193,1146
025,039,1145
109,020,1127
020,109,1126
039,025,1121
017,007,1110
007,017,1089
046,026,1084
015,002,1082
026,046,1074
002,015,1073
039,006,1071
019,039,1065
014,005,1059
020,037,1049
104,033,1044
004,003,1044
002,016,1042
039,019,1040
006,039,1040
104,002,1033
005,014,1032
008,012,1028
037,020,1028
033,104,1026
018,039,1015
002,008,1012
039,018,1009
016,002,1009
020,039,1007
002,104,992
012,008,990
015,006,987
039,020,985
006,015,968
002,033,967
008,002,943
007,070,941
033,002,941
083,048,933
048,083,931
012,010,930
006,041,924
011,001,924
013,007,921
010,012,920
070,007,919
041,114,917
121,109,912
114,041,909
015,007,902
041,006,900
002,006,897
097,101,897
109,121,892
057,104,891
007,015,888
006,002,888
039,048,882
007,013,882
053,088,878
013,004,872
004,013,871
018,006,864
006,018,859
032,030,858
001,011,856
101,097,854
088,053,853
030,032,851
048,039,845
104,057,836
006,058,830
037,004,817
003,038,813
114,015,812
010,005,810
120,097,809
058,006,800
005,013,798
004,037,797
028,021,795
002,057,793
005,010,792
057,002,789
003,010,784
017,058,780
038,003,776
010,003,773
015,114,773
097,120,769
013,005,768
020,033,767
058,017,761
003,005,751
011,013,751
024,121,750
106,118,748
039,031,746
121,024,742
122,025,741
017,056,740
007,020,735
056,017,733
013,011,731
033,020,729
118,106,728
025,122,728
020,007,727
021,028,727
109,033,722
121,104,718
004,006,717
031,039,713
016,014,712
104,121,711
033,109,703
057,013,699
006,004,690
013,057,686
005,003,685
051,106,674
004,019,670
029,031,669
006,030,660
032,033,658
013,060,655
007,009,650
031,029,647
011,012,646
050,005,644
005,011,644
019,004,639
005,050,638
007,033,635
002,003,634
014,016,634
012,011,631
007,039,628
003,002,627
101,050,626
031,021,625
011,005,624
039,007,623
106,051,622
030,006,622
033,032,615
020,120,613
050,101,609
021,031,609
041,030,605
021,041,604
017,004,601
041,021,595
033,007,595
035,017,592
004,017,589
019,048,582
070,039,581
060,013,580
039,070,578
098,070,578
009,003,576
017,014,575
058,070,572
005,121,570
120,020,569
121,005,569
048,019,568
009,007,567
030,041,563
003,009,562
014,017,561
017,035,560
033,010,558
017,012,557
070,098,556
032,037,555
048,018,554
106,005,554
002,011,552
006,010,552
114,140,551
070,058,547
010,031,547
006,031,542
011,002,542
011,006,540
027,030,540
008,005,538
006,011,538
017,033,537
024,011,536
018,048,536
007,010,534
010,006,530
040,042,530
030,027,528
031,006,528
005,031,528
010,007,527
025,006,527
114,033,525
010,013,523
037,032,523
033,114,523
013,010,520
003,013,519
033,017,519
037,057,517
005,106,516
010,033,515
005,008,514
114,156,511
057,037,509
014,012,502
007,018,501
031,070,501
140,114,501
031,010,501
012,014,499
070,097,499
120,101,498
156,114,498
035,012,497
044,068,496
012,017,495
032,028,495
012,016,493
013,003,492
097,069,492
097,070,492
104,007,492
006,025,492
101,120,489
033,031,489
006,001,487
017,008,487
001,006,485
070,031,485
031,005,484
008,017,484
390,067,482
011,024,481
087,065,481
012,035,475
031,033,473
104,109,469
026,020,467
005,020,465
068,044,465
005,114,464
033,014,464
007,104,464
014,033,463
007,008,462
067,390,462
016,012,460
065,087,459
026,007,459
004,008,459
033,015,454
114,025,452
114,005,452
056,077,449
018,007,448
025,031,447
020,026,447
020,018,447
007,122,444
077,056,442
015,033,442
008,006,441
018,020,440
008,004,439
006,008,438
039,028,438
025,012,437
005,043,437
012,025,436
108,048,436
029,007,436
002,001,436
070,051,434
012,006,432
016,004,430
006,012,430
028,039,429
031,025,429
025,114,428
069,097,427
001,002,424
005,016,422
013,002,419
043,005,418
020,005,418
021,010,417
109,104,415
007,029,414
033,006,414
008,007,413
030,063,405
020,031,405
013,033,404
022,025,404
015,010,398
053,039,398
007,001,398
122,007,398
121,095,398
026,001,397
025,022,395
076,051,394
033,042,393
001,010,393
108,109,392
003,001,392
048,108,391
001,007,391
028,018,390
001,026,388
051,076,387
006,033,386
015,004,386
028,032,385
007,026,384
010,015,384
002,013,384
051,070,383
007,002,383
002,007,383
108,020,381
010,001,381
007,004,380
076,106,378
001,003,377
016,005,377
074,132,376
114,058,376
063,030,375
042,033,374
020,108,374
106,076,373
003,008,373
004,016,373
004,007,372
031,020,371
132,074,370
039,053,370
095,121,368
004,015,367
010,021,365
048,031,365
109,108,365
011,017,365
018,028,365
058,114,363
067,020,361
031,048,360
008,003,359
003,015,359
007,016,358
106,115,355
033,013,355
017,011,354
013,058,351
014,002,351
081,058,350
033,037,348
058,081,346
058,013,346
019,021,346
012,004,345
041,013,344
016,007,344
002,014,344
041,034,343
030,004,343
042,040,341
034,041,341
015,058,341
098,020,339
067,106,339
058,015,339
018,008,339
020,067,338
025,029,338
020,098,338
004,012,337
062,021,335
029,025,334
030,013,334
020,101,334
013,041,334
008,011,333
193,105,333
140,119,332
011,008,332
007,044,331
106,067,331
039,035,331
013,030,326
076,054,326
109,024,325
035,039,323
014,001,322
021,062,322
004,030,321
011,122,321
001,014,320
054,076,320
021,019,320
119,140,320
023,054,319
067,385,318
399,227,317
012,005,317
015,003,316
029,011,316
014,004,316
016,017,315
005,012,314
037,033,314
044,007,313
017,016,313
105,193,312
001,035,310
106,114,310
115,106,308
011,029,308
120,053,305
008,018,305
003,058,305
385,067,305
091,024,304
101,020,304
174,054,303
054,174,302
012,058,302
061,017,302
024,091,301
053,120,301
017,020,300
053,020,300
058,012,300
122,011,298
024,109,298
012,015,296
002,024,296
031,007,296
024,002,295
070,029,295
004,014,294
007,031,294
041,031,293
057,007,292
018,021,291
019,017,291
018,013,291
058,003,290
021,045,290
039,044,289
035,001,289
002,017,288
031,041,288
037,017,288
118,044,287
039,015,286
003,030,286
014,029,286
042,048,285
013,016,285
020,053,285
045,021,285
044,118,284
066,063,284
054,023,284
014,058,283
027,025,283
118,138,282
021,018,281
029,099,281
013,018,281
048,005,281
033,016,280
039,010,280
058,014,280
015,012,280
017,002,279
011,099,279
016,013,279
015,057,279
025,007,279
015,039,278
063,066,278
010,039,278
227,399,278
021,026,278
033,121,277
017,019,277
012,020,277
109,005,277
035,033,277
025,027,276
003,011,275
020,017,274
005,048,274
017,039,274
099,029,274
002,012,274
125,093,273
087,028,273
050,004,273
016,033,272
039,017,272
012,057,272
007,025,271
007,057,271
011,003,271
033,036,271
053,066,271
106,016,271
046,041,270
066,053,270
007,114,270
002,039,270
114,106,270
093,125,269
051,033,269
114,013,269
020,012,268
048,117,267
108,024,267
140,044,267
039,002,266
048,042,265
013,009,265
044,039,265
009,011,265
104,015,264
007,120,264
121,033,264
010,020,264
011,018,264
010,017,264
101,027,263
017,061,263
006,029,263
017,037,263
024,108,263
118,005,262
006,003,262
097,044,262
016,106,262
034,006,262
099,011,262
011,009,261
062,051,260
005,109,260
003,006,260
030,003,260
018,030,259
138,118,259
017,027,259
029,014,259
044,140,259
057,012,259
030,012,258
011,015,258
033,026,257
114,109,257
057,015,257
097,020,256
014,013,256
015,011,256
118,085,255
026,021,254
028,087,254
009,013,254
041,046,254
036,033,253
085,118,253
020,010,253
117,048,252
033,029,252
018,011,251
006,034,251
020,011,251
033,004,251
030,018,250
013,114,250
033,035,250
011,020,250
021,048,249
029,006,249
029,033,248
029,070,248
002,100,247
027,017,247
017,031,247
044,097,247
012,002,246
066,123,246
010,058,246
114,006,246
004,050,246
027,101,246
005,118,246
010,114,245
048,021,245
123,066,245
106,007,244
087,106,244
070,101,244
020,097,244
001,017,244
002,055,243
055,002,243
106,087,243
016,037,243
039,005,243
109,114,242
114,007,242
001,030,242
032,097,241
012,018,241
026,033,240
017,010,240
120,007,239
017,047,238
099,031,238
015,104,238
007,106,237
101,070,236
013,006,236
013,014,236
030,001,236
028,014,236
018,012,235
006,114,235
008,020,235
058,002,235
004,033,234
100,002,234
003,106,234
002,058,233
026,042,233
031,009,232
114,010,231
097,082,230
041,026,230
106,033,230
038,025,230
018,031,230
008,013,230
005,039,229
106,003,229
031,099,228
097,009,228
025,038,228
101,012,227
014,008,227
058,010,227
025,004,226
108,043,225
031,003,225
002,031,225
008,016,225
070,122,225
017,001,224
037,016,224
037,013,224
067,076,224
006,048,224
048,006,223
009,035,223
005,081,223
082,097,223
032,006,222
020,008,222
106,014,222
051,062,221
026,041,221
032,013,220
122,070,220
033,106,220
039,050,219
006,035,218
080,082,218
