origen,destino,peso
028,105,6849
105,028,6798
039,120,4392
120,039,4379
011,007,4316
007,011,4295
039,098,3934
098,039,3927
006,007,3846
007,006,3749
005,104,3234
104,005,3214
039,101,3028
101,039,2959
015,017,2927
028,035,2916
035,028,2892
017,015,2872
014,006,2849
006,014,2825
003,007,2661
007,003,2661
005,002,2658
002,005,2647
039,097,2484
097,039,2398
004,005,2393
005,004,2329
005,033,2276
033,005,2190
013,050,2188
050,013,2172
005,058,2169
017,006,2097
058,005,2089
011,014,2084
006,017,2081
014,011,2042
003,012,2014
005,037,2000
012,003,1991
037,005,1967
006,005,1962
001,004,1958
004,001,1943
005,006,1936
033,081,1917
017,005,1905
002,004,1904
004,002,1846
081,033,1846
005,017,1839
018,010,1834
010,008,1829
035,007,1776
097,098,1772
008,010,1770
007,035,1751
098,097,1749
014,010,1718
039,046,1685
026,031,1683
010,014,1669
046,039,1667
015,014,1665
014,015,1657
031,026,1623
010,018,1596
007,012,1583
015,016,1580
016,015,1579
012,007,1568
101,098,1557
007,058,1552
098,101,1550
058,007,1542
119,114,1532
046,006,1529
020,039,1518
114,119,1516
058,031,1495
006,046,1492
058,033,1489
039,026,1487
016,057,1478
033,058,1475
039,122,1471
013,004,1466
004,013,1466
122,039,1462
039,020,1456
031,058,1456
026,039,1420
057,016,1417
104,002,1413
016,010,1411
038,009,1409
026,006,1407
006,026,1404
009,038,1396
002,104,1396
015,005,1383
005,007,1372
010,016,1364
012,013,1363
104,013,1363
013,104,1349
007,005,1343
054,106,1341
106,054,1335
098,120,1332
005,015,1324
120,098,1320
013,121,1314
013,012,1309
051,048,1296
121,013,1295
002,010,1289
048,051,1283
033,002,1268
010,002,1263
025,039,1256
002,033,1236
014,003,1235
020,037,1227
039,025,1222
003,004,1213
037,020,1212
004,003,1210
001,005,1205
050,041,1196
041,050,1191
003,014,1176
014,007,1166
007,014,1161
005,001,1158
002,008,1139
014,005,1108
104,033,1106
083,048,1101
193,028,1098
048,083,1096
013,007,1093
033,104,1089
046,026,1087
028,193,1085
005,014,1079
007,013,1073
026,046,1066
097,101,1055
101,097,1052
020,120,1043
017,007,1039
021,006,1037
004,010,1034
006,021,1031
039,048,1029
048,039,1027
010,004,1021
008,012,1020
021,046,1020
120,020,1018
006,039,1016
004,037,1014
004,019,995
012,008,989
037,004,989
046,021,980
039,006,979
019,004,972
006,041,971
021,039,967
008,002,958
039,021,953
041,006,951
011,001,950
015,007,941
007,017,939
101,050,938
003,005,933
020,007,931
013,011,927
027,030,918
011,013,917
050,101,915
020,109,909
109,020,906
007,015,906
001,011,903
007,020,892
030,027,886
002,015,886
005,008,885
018,039,885
019,039,884
005,003,883
015,002,879
038,003,876
039,018,870
114,033,866
033,007,864
005,050,859
008,005,858
124,189,857
005,010,855
039,019,852
011,005,851
189,124,850
003,038,848
007,033,847
033,114,847
007,070,843
005,011,840
010,005,840
013,005,814
002,057,812
010,033,809
053,088,809
005,013,808
004,050,805
088,053,804
033,010,799
057,002,799
004,008,795
057,104,792
070,007,791
058,017,789
039,031,788
017,058,783
056,017,783
011,006,779
114,041,776
008,004,774
047,066,772
121,024,772
007,039,770
006,011,770
029,031,766
050,004,766
031,039,766
037,057,763
033,032,758
002,016,757
010,012,754
039,007,754
003,010,753
104,057,752
057,037,751
109,121,751
009,007,749
109,033,749
041,114,748
050,002,747
011,002,746
006,002,746
050,005,745
015,006,745
066,063,744
031,029,744
121,109,743
003,002,742
017,056,741
032,033,741
012,010,741
024,121,740
002,050,735
063,066,735
019,005,734
001,002,733
010,003,730
006,015,726
005,121,726
033,109,725
002,011,723
033,020,720
002,001,719
007,009,718
120,097,715
006,058,710
005,019,710
122,025,710
121,005,707
031,033,704
016,002,704
002,006,701
033,013,700
020,033,700
013,003,699
008,007,699
097,120,695
058,006,694
106,118,692
041,013,690
007,008,686
025,122,685
033,017,683
033,031,678
004,006,678
013,057,676
066,047,676
013,033,675
003,013,671
114,015,666
118,106,662
051,106,660
002,003,659
022,051,658
057,013,657
016,014,655
006,004,655
020,055,655
016,012,649
012,016,647
017,033,645
011,012,637
009,003,636
032,037,636
018,006,635
003,009,635
106,005,633
006,018,632
015,114,625
013,041,624
037,019,623
012,011,619
051,022,618
120,101,618
019,037,617
041,030,609
030,041,604
014,016,603
017,035,603
013,060,602
029,007,601
048,018,601
007,029,601
005,106,600
039,070,600
037,032,591
104,121,590
018,048,589
058,070,588
070,039,587
035,017,586
015,004,585
101,120,581
004,015,580
060,013,577
106,051,577
017,014,575
098,020,573
005,031,571
007,018,568
009,097,566
048,019,565
014,017,564
055,020,555
031,070,554
031,005,553
030,006,552
018,007,548
070,058,544
070,031,541
006,030,541
019,048,540
013,002,538
016,008,538
011,018,538
020,098,537
012,035,536
108,048,535
121,104,534
018,011,532
156,114,532
048,108,528
031,006,523
020,012,517
002,013,516
011,020,515
075,068,514
006,031,514
003,001,512
031,021,510
008,003,509
021,031,508
114,156,508
035,012,507
007,104,506
008,016,506
014,012,504
001,003,500
012,014,499
010,015,493
025,006,493
015,010,492
002,100,491
003,008,489
010,001,489
100,002,489
006,025,487
032,028,486
020,011,485
017,061,484
003,030,483
015,033,482
042,033,479
104,007,477
025,114,476
010,006,475
007,004,474
014,004,474
004,020,474
053,039,474
028,032,472
012,005,471
012,009,471
020,004,469
001,010,468
020,101,467
050,092,466
033,042,466
012,020,464
