cve_mun_full,num_dispositivos
02004,89897
09007,88723
21114,75001
14039,70722
15033,70261
19039,66829
08037,65925
11020,65075
09005,62393
14120,58033
15058,53765
22014,48852
15057,40009
31050,39810
09010,38412
08019,37236
02002,36874
15106,36535
05030,35921
23005,35270
24028,35218
09015,34829
28032,34143
09012,33554
19006,32708
26030,32639
15104,32046
01001,31728
19026,30999
09003,30676
14097,29639
14098,29187
16053,29145
25006,28302
15013,26429
05035,26250
15031,26210
09014,25172
14101,24536
15121,23764
27004,23327
09017,22791
28022,22761
30193,22653
09016,22498
19031,21928
15109,21687
19046,21654
12001,21330
09002,21322
09006,20748
15081,20585
15039,20172
09013,19294
19021,18737
17007,18671
28027,18440
02001,18276
11007,17457
19018,16537
10005,16220
09011,16184
30087,15868
13048,15334
07101,15247
15122,15187
11017,15158
19048,14289
09008,13914
28041,13691
23008,13429
28038,13363
15020,12899
15025,12575
24035,11941
15037,11806
03008,11756
25012,11645
10007,10858
15060,10833
28003,10657
15070,10560
09004,10485
26018,10424
25001,10335
15054,10311
18017,10190
05018,10086
13051,9939
14067,9714
30039,9459
21156,9400
20067,9384
04002,9362
32010,9307
22006,9230
17011,9205
22011,9002
03003,8917
12029,8680
22016,8359
16102,8341
28009,8326
23004,7911
15099,7696
19019,7680
05025,7452
17006,7450
15029,7427
15024,7037
04003,7003
07089,6914
30044,6888
26043,6664
19041,6411
21119,6393
11027,6330
30028,6296
13077,6182
26055,6122
15108,6070
08017,5991
15051,5932
27002,5927
32017,5881
14093,5831
11037,5617
15118,5532
30131,5421
06007,5418
11015,5328
15120,5290
14070,5279
08021,5180
21140,5147
13069,5096
32056,5064
25011,5014
26029,4996
05027,4989
21041,4931
30118,4914
18020,4905
19025,4896
30189,4863
15002,4832
14053,4794
16052,4563
16108,4547
17018,4544
11003,4517
10012,4511
28033,4501
09009,4492
30108,4476
11042,4373
21132,4303
07078,4212
26042,4209
06002,4162
08032,4099
02003,4093
27013,4075
26048,4052
31041,3996
21019,3941
26017,3916
06010,3873
29033,3868
15076,3795
27005,3730
17008,3723
19010,3691
29005,3686
13076,3654
17029,3607
14063,3579
15042,3528
14023,3492
21015,3462
11005,3462
30124,3453
02005,3451
01005,3407
19009,3381
20184,3370
12035,3302
15005,3300
27008,3250
11014,3221
24024,3200
19033,3170
19045,3107
24020,3103
24013,3100
30048,3054
11031,3053
14083,3044
05010,3023
23001,2950
11033,2941
05017,2887
30174,2884
15035,2863
21074,2819
25018,2798
30105,2796
15014,2791
15110,2784
16006,2779
15095,2771
07059,2760
29010,2753
14124,2751
13030,2747
07019,2738
19038,2735
08050,2729
27012,2728
11032,2688
05033,2648
27014,2600
16112,2582
30102,2580
12038,2537
14073,2536
19012,2536
14044,2479
15091,2478
20385,2468
14018,2447
22012,2424
31102,2422
16088,2395
30160,2387
30065,2386
11023,2373
31101,2359
31059,2341
14008,2322
15092,2298
13063,2293
27006,2293
15090,2291
05020,2290
13003,2266
23002,2265
14013,2252
21071,2251
30068,2234
05028,2233
15067,2231
28021,2219
17028,2210
16069,2201
15011,2192
01002,2191
11002,2180
15018,2178
15087,2171
07097,2169
16082,2152
26002,2148
29013,2129
07065,2120
15062,2111
11025,2094
21174,2089
30038,2088
15088,2083
14015,2072
11011,2021
06009,2019
15053,2005
30085,1992
05032,1989
16066,1981
07061,1979
11028,1976
15101,1973
23009,1962
32020,1941
30141,1938
13028,1938
22017,1938
22005,1928
16076,1914
16075,1906
14030,1892
17004,1871
11030,1868
13083,1863
20390,1863
15115,1859
19049,1859
16071,1823
27010,1807
11004,1801
27003,1797
22004,1791
13016,1787
01011,1782
12055,1777
15074,1764
16107,1751
13013,1750
04004,1736
15045,1729
05022,1722
21154,1716
10032,1711
27017,1701
25015,1696
15100,1685
01003,1671
20043,1663
15059,1652
30175,1647
20079,1640
21208,1638
13061,1624
05002,1620
14121,1616
25010,1611
18004,1607
07027,1604
21164,1602
29025,1601
30011,1595
13054,1590
21053,1580
11009,1578
29018,1575
16034,1569
20039,1568
16083,1567
07034,1550
14082,1548
07108,1545
15048,1540
13041,1531
08011,1524
30123,1500
24037,1499
11021,1494
17012,1490
28040,1490
11044,1482
14085,1482
10008,1475
11026,1471
11001,1467
29044,1465
29043,1453
16079,1451
07017,1448
05009,1433
30109,1426
18008,1413
15085,1404
13023,1399
17020,1395
19004,1388
03001,1387
13012,1385
11041,1378
15009,1377
15082,1373
14091,1370
07052,1364
03002,1363
18015,1361
31096,1359
21085,1354
04009,1352
30128,1347
30030,1346
01007,1342
32042,1337
08002,1336
10038,1335
