cve_mun_full,num_dispositivos
02004,88039
09007,83785
21114,76346
14039,68426
15033,67665
08037,64920
11020,62961
19039,57499
09005,55500
14120,55102
15058,52432
22014,46517
02002,38698
15057,38693
31050,38261
09010,37311
23005,36395
08019,35391
24028,34805
28032,34520
15106,34290
05030,34004
16053,33593
09012,32049
19026,31962
09015,31764
01001,31103
19006,30723
26030,30007
15104,29914
09003,29444
14097,28919
14098,27643
05035,27502
25006,26255
15013,25785
15031,24599
09014,24132
14101,23432
09016,23204
30193,22662
28022,22650
27004,22452
15121,22427
12001,22333
09017,22319
15109,21357
19046,20582
19031,20232
09006,20119
15039,19952
09002,19854
17007,19503
19021,19189
15081,18700
02001,18685
09013,18064
30087,17323
28027,16937
19018,16335
11007,16267
10005,16101
09011,15587
13048,15483
23008,14933
07101,14496
15122,14421
11017,14348
28041,14262
19048,14203
15025,13620
03008,13202
28038,12734
15020,12329
24035,11894
25012,11762
15037,11683
14067,11245
09008,10946
15060,10935
15054,10882
09004,10760
10007,10431
26018,10328
15070,10125
19019,10097
25001,9940
18017,9887
13051,9772
17011,9701
28003,9446
20067,9243
05018,8926
04002,8894
22006,8754
03003,8577
22011,8422
30039,8369
21156,8323
15099,8293
28009,8279
22016,8255
12029,8215
32010,8213
16102,7775
23004,7772
05025,7637
30044,7618
15024,7569
17006,7183
26043,7030
30028,6736
15029,6693
21119,6577
07089,6557
13077,6318
04003,6317
11027,6180
15051,6117
19041,5993
08017,5893
32056,5858
14093,5826
26055,5813
15108,5731
14070,5665
11037,5554
32017,5504
15120,5310
30131,5309
18020,5303
25011,5245
28033,5191
26048,5087
30189,5038
06007,4982
15002,4940
16052,4938
26029,4905
21140,4841
11003,4807
30118,4755
15118,4711
05027,4682
27002,4651
11015,4647
19025,4612
17018,4582
21041,4489
08021,4423
13069,4419
16108,4354
17008,4298
14053,4296
21132,4224
30108,4208
06002,4160
02003,4153
26017,4126
26042,4086
27013,4081
29033,4081
21019,4032
07078,4023
08032,3976
09009,3954
10012,3882
31041,3864
27008,3775
02005,3746
15110,3650
12035,3590
17029,3574
11042,3539
15076,3511
19009,3487
27005,3473
06010,3459
19010,3454
23001,3452
14063,3351
14023,3348
15042,3348
14083,3330
30124,3291
11031,3263
24024,3243
11005,3217
29005,3212
16088,3198
13076,3195
11014,3191
24013,3181
19033,3095
20385,3067
01005,3041
15005,3040
05010,3037
24020,3033
30048,3029
19045,3005
20184,2968
15035,2950
12038,2939
21015,2925
07019,2796
27012,2709
08050,2691
30105,2672
16006,2605
29010,2570
14044,2569
17028,2545
19038,2545
13030,2539
14018,2524
16075,2496
05033,2489
05017,2483
30102,2467
15014,2462
14124,2452
16112,2446
30174,2426
16066,2392
25018,2375
15095,2371
23009,2369
21074,2355
27014,2351
31059,2351
11033,2344
14073,2340
31102,2309
05028,2296
11032,2276
15018,2271
23002,2268
26002,2246
19012,2245
14013,2241
16069,2229
27003,2227
06009,2223
13063,2219
14008,2197
21174,2197
22017,2185
21071,2184
27006,2182
15092,2170
15062,2166
11023,2145
15011,2145
30065,2122
16076,2114
07065,2114
11028,2112
05020,2099
19049,2099
28021,2096
31101,2088
29013,2078
