cve_mun_full,num_dispositivos
02004,76221
09007,67991
19039,63923
21114,60532
09005,57448
14039,55859
15033,53795
08037,50804
11020,48528
14120,46763
15058,41084
22014,38914
09015,34566
15057,33720
02002,33463
26030,33262
09010,32862
31050,32316
09014,31693
23005,29845
15106,29264
09003,29110
28032,28971
24028,28474
08019,28351
09012,27935
15104,26925
19006,26878
05030,26152
09016,25762
19026,25402
25006,24796
01001,24762
16053,24111
15013,22655
14097,21994
14098,21455
09017,21326
05035,20770
15121,19959
28022,18969
09002,18713
19046,18386
30193,17981
27004,17904
15109,17893
14101,17656
09006,17392
15031,17283
12001,16198
17007,16147
19031,15763
19021,15070
28027,15017
09013,14966
02001,14905
15081,14568
15039,14488
10005,14325
30087,14114
07101,13640
11007,13514
13048,13033
23008,12512
09011,12465
28041,12054
19048,11898
11017,11842
19018,11750
15037,11260
19019,10984
03008,10875
09004,10558
28038,10449
09008,10414
25012,10351
15122,10164
15020,10001
15054,9846
15025,9298
26018,9219
14067,9202
18017,9192
15060,8848
24035,8802
20067,8193
15070,7947
17011,7873
10007,7829
25001,7774
03003,7732
28003,7664
04002,7386
13051,7335
05018,7246
16102,7240
22011,7182
22006,7151
15024,7073
22016,6926
30039,6924
12029,6893
28009,6619
15099,6580
21156,6384
05025,6264
23004,6263
21119,6148
26043,6106
32010,5973
30044,5930
04003,5855
07089,5489
17006,5467
30028,5415
32056,5291
26055,5233
15029,5188
11027,5126
13077,4655
15108,4628
08017,4599
30131,4588
32017,4523
15051,4446
14070,4405
18020,4354
19041,4325
21140,4253
14093,4206
15120,4187
11037,4184
06007,4142
30118,4073
28033,4051
08021,4036
26029,4033
11015,3942
26048,3911
16052,3904
30189,3858
21041,3856
15118,3848
05027,3842
06002,3814
25011,3812
16108,3732
11003,3617
02005,3583
17018,3509
15002,3508
02003,3401
09009,3378
21019,3373
06010,3369
26017,3360
26042,3360
14053,3354
19025,3319
29033,3241
07078,3228
30108,3172
27002,3125
25018,3058
13069,3050
31041,2994
21132,2962
12035,2934
23001,2840
17008,2828
15076,2807
27005,2786
08032,2780
19009,2752
24013,2750
14023,2695
13076,2685
11042,2671
10012,2668
14083,2577
17029,2572
01005,2561
27008,2531
11031,2519
27013,2495
29005,2495
15042,2434
20184,2433
15035,2430
14063,2401
24020,2382
19045,2355
30124,2355
11014,2317
19010,2305
21015,2282
11005,2267
19033,2248
07019,2243
30048,2150
16112,2147
24024,2120
16006,2111
15005,2100
12038,2092
16088,2092
15095,2081
11032,1992
30102,1984
26002,1980
20385,1974
14124,1966
05010,1958
13030,1947
15014,1947
16069,1924
27012,1923
14073,1921
31059,1920
21174,1887
30105,1887
14018,1866
28021,1866
08050,1850
19038,1846
29010,1842
14044,1792
08054,1780
05017,1777
14013,1773
11023,1771
11033,1770
30174,1766
23009,1765
30065,1762
05028,1758
31102,1747
06009,1735
27014,1734
29013,1724
05002,1714
11011,1708
15018,1701
19049,1699
05033,1695
21074,1678
17028,1661
14008,1659
15110,1621
27006,1616
19012,1606
30038,1599
16075,1596
12055,1586
15091,1584
15092,1571
30068,1566
23002,1562
15053,1556
16066,1553
11002,1551
13063,1545
14015,1521
30141,1515
21071,1515
25015,1502
07065,1480
15062,1478
15090,1445
15011,1441
31101,1429
16076,1428
23011,1425
22012,1415
16082,1412
07059,1412
30011,1409
14085,1408
05020,1407
29018,1404
22017,1403
16034,1386
08002,1380
13013,1375
17004,1370
32020,1369
05032,1364
15101,1364
13028,1362
11041,1362
20079,1338
11028,1327
15067,1325
15059,1310
13083,1299
20039,1290
15045,1278
15088,1277
11021,1269
20390,1269
21154,1265
14030,1261
13003,1261
30085,1259
07027,1258
15115,1257
11044,1253
13061,1248
11004,1235
15087,1231
01003,1231
18008,1229
15082,1219
11030,1218
16107,1210
27010,1208
13008,1208
18004,1207
30175,1193
27007,1187
16071,1186
03002,1183
07097,1179
30123,1177
29025,1176
20043,1174
23003,1167
01011,1164
27003,1163
22005,1157
21164,1153
15048,1153
11025,1149
17012,1142
10032,1124
11035,1121
28040,1120
14094,1120
16050,1117
15009,1114
12028,1105
11001,1102
19004,1093
11009,1092
03001,1084
05022,1080
30128,1078
04004,1077
21208,1076
08011,1073
26025,1073
17020,1060
07034,1051
01002,1048
16043,1039
07108,1036
13041,1020
19044,1011
21085,1011
07061,1007
30133,1001
14035,1001
12066,999
18015,998
30109,993
15074,983
29043,978
17003,973
21034,966
30138,966
31096,962
14091,961
11046,960
30160,958
21197,952
20413,941
15085,936
30003,935
32042,933
15100,919
05009,919
11026,915
26019,914
14082,912
13016,908
14006,907
04001,907
30183,905
22004,904
20318,895
21053,891
21106,889
24037,887
27017,884
13056,882
14050,879
14066,879
29044,875
01007,866
13052,862
13029,858
07057,848
15019,846
01006,842
14046,841
25010,836
07052,836
23010,832
08036,829
14108,829
30030,822
32039,819
13084,819
28025,819
14051,814
27016,809
11029,805
14016,802
30061,792
20399,791
24011,790
30045,789
17031,785
23006,783
31089,783
07017,778
17030,777
22008,777
32026,767
30181,765
30046,764
26036,761
04009,759
17024,759
30040,758
23007,748
21001,747
08045,746
30014,742
15023,740
20401,737
20059,735
15073,735
24021,729
07012,727
13023,725
10008,722
12075,722
16012,720
10038,713
15040,709
21083,702
14078,702
14009,701
16009,701
17017,699
14119,698
14022,696
29006,694
20515,694
32005,692
08052,687
08005,687
20551,686
26033,684
28035,682
25009,682
16055,673
16079,673
14121,673
16038,672
20482,671
32024,670
30083,669
21010,667
16010,665
12057,665
30204,664
25002,660
11043,654
30191,654
27001,652
13054,652
29031,648
27009,645
13067,643
15047,643
30016,642
15103,641
13081,641
07074,641
32055,640
16068,639
30026,639
11040,639
14116,635
21180,630
22007,628
32034,625
14105,624
05004,624
32038,620
16045,616
13010,615
24050,615
05036,615
25017,613
07009,613
15065,612
21186,612
14047,606
07099,605
30015,604
12011,602
15084,601
14118,598
28030,598
30004,595
29024,585
30071,584
21004,582
31038,582
15113,581
14033,580
29036,579
16035,579
14113,577
15114,573
12058,573
15124,572
15075,571
20324,570
30009,570
31056,568
30206,564
21207,563
15096,561
16083,561
16110,561
21047,560
14002,558
16106,558
30115,554
29041,551
31079,551
20014,551
13075,550
13082,549
30010,548
30126,547
12050,546
30207,545
30155,545
11008,543
10039,541
07020,541
17002,540
10023,528
05006,528
21045,527
29023,524
29015,523
07051,523
30058,522
11039,521
27015,521
16015,521
11019,518
08004,517
28012,514
29038,514
21003,513
31052,512
05024,507
18012,505
15001,504
20397,504
13050,502
11016,499
30089,497
32036,497
24040,496
26058,494
29028,494
30049,493
14077,493
12021,493
22001,493
12048,492
14043,492
32051,490
20044,488
14055,487
14096,481
26041,481
07040,481
29019,479
30101,478
25014,478
20057,476
13074,474
15030,473
21094,473
14024,473
12046,472
20002,472
15044,470
04005,468
24032,467
19005,466
15093,466
30021,463
05003,462
15036,461
08062,461
30125,460
06001,460
30077,459
13001,459
11012,459
14037,458
20565,458
12061,457
14114,453
18018,453
07069,453
16073,451
20107,451
10022,450
07068,449
07030,449
24016,446
25013,445
21177,444
30032,441
17025,441
31013,440
16020,440
14064,440
08031,436
16098,433
29034,432
25008,430
07106,427
29026,427
08048,426
28007,425
10004,425
13012,422
15086,422
29002,422
21115,422
21110,419
13059,418
16087,418
16085,417
11013,417
30034,416
22009,415
31066,414
16111,412
16097,412
12034,411
07015,410
15043,410
28015,410
30143,409
15112,409
07077,408
30069,407
14100,406
21090,405
32019,404
30211,398
30100,397
13015,397
13073,397
01010,397
32048,396
15003,395
30094,394
20157,391
15064,390
06005,389
16089,389
07049,389
15068,388
20295,388
03009,387
21142,387
21051,387
15027,386
21143,384
20334,384
24049,383
26026,382
18006,381
30024,380
13037,380
01009,379
18001,378
05031,377
17009,376
30047,376
14025,375
30053,374
29039,373
31040,372
16113,371
14021,371
30142,371
15016,370
21048,369
21189,369
11018,368
14086,367
14001,366
16064,365
14048,364
13022,364
14110,364
20475,363
10001,361
16090,360
25004,360
30144,360
19017,358
30092,358
15055,358
13055,356
21161,354
12068,354
16103,353
30013,352
12007,352
21043,351
05038,351
21199,351
14045,350
26070,350
20073,349
08029,348
30023,347
15012,347
15072,346
07079,345
21149,344
15028,344
16025,343
21091,343
15125,342
20041,342
21194,342
20278,341
15046,340
08055,339
30192,337
20227,337
05023,336
16065,336
20396,335
24025,335
30081,334
14003,334
21144,333
29048,332
15022,330
15083,329
13021,327
22003,326
08010,326
21169,325
30134,324
13070,323
14125,322
20350,322
14123,320
14059,320
17019,320
19014,319
20023,319
32007,318
10036,317
16019,315
32023,315
07031,315
32029,314
21035,314
07107,314
21125,313
15008,312
24036,312
10037,312
32014,312
10034,311
21172,310
07013,310
19047,309
14087,308
28043,308
16105,307
06003,306
21054,305
30111,304
22015,304
30006,304
21104,304
04010,303
32016,303
12012,302
32052,301
21136,301
08027,300
07032,300
07023,299
07102,299
20439,298
20293,298
30070,298
15052,298
22010,297
24008,297
13002,297
12053,296
30210,295
07006,295
06004,295
21118,294
13060,293
04011,292
22013,291
15063,291
04006,291
07048,290
12023,290
14036,290
15050,289
12022,288
21128,287
15015,286
16002,286
18016,281
15010,281
16014,280
24010,280
30112,279
16093,279
16062,279
30173,279
16046,279
12051,278
30188,278
01004,277
16016,276
30158,276
21108,276
14058,275
32049,275
15123,275
06008,274
21076,273
13039,273
24054,273
20068,272
13024,272
07080,272
15079,272
15006,271
31033,271
14088,271
31093,271
10026,271
30130,271
30208,270
08035,270
32022,269
13005,269
12059,268
10013,268
14111,268
30066,267
17035,267
30201,266
26004,266
21134,265
14074,265
07094,264
15056,264
24055,263
30148,263
12027,263
16022,262
22002,262
13035,261
15007,261
14079,260
18010,260
22018,260
07092,259
08060,259
32032,257
08009,257
28037,256
20570,256
12003,256
21013,256
29014,255
31001,255
26061,254
20115,254
32040,253
14005,253
07001,253
25003,252
24053,252
30097,252
24058,250
29021,250
31019,249
19013,249
28039,248
30205,247
12067,247
14029,247
16057,246
24003,246
30086,246
21214,246
16095,245
32047,245
24007,243
05019,243
15111,243
20338,241
28002,240
12041,240
16091,239
08040,238
16033,237
30095,237
15077,236
16051,236
15032,236
21117,236
20469,235
32037,235
19022,235
15021,235
07046,234
21179,234
32054,234
12032,234
17015,234
15061,233
13040,233
14109,232
13031,232
13009,231
31058,231
30025,231
16086,230
30075,230
10016,230
07008,229
18011,228
14095,228
07100,228
07037,228
18014,227
30093,227
13036,227
10020,227
30164,226
29042,225
15089,224
16008,224
16058,224
13046,224
21153,224
12056,223
15017,223
16031,223
20006,222
21069,220
21124,219
15107,219
07005,219
30022,218
13058,217
14065,217
07014,216
15004,216
14027,214
16070,214
16032,214
16017,214
17010,214
21211,213
20190,213
07062,212
13072,212
15094,212
31002,212
14017,211
32012,211
15026,210
21195,210
32035,210
29007,210
31048,209
20010,209
25016,209
14084,209
07041,208
07104,207
08001,207
30196,207
13057,207
13053,206
08013,206
07086,206
07047,205
07109,204
20409,204
16004,204
30072,203
20466,203
20028,203
14012,202
15080,202
29008,202
20364,201
30182,201
15105,201
07076,200
31062,200
17022,199
16084,199
21063,199
13066,198
26012,198
16077,198
30091,196
30073,196
24043,196
07115,195
15097,195
11024,195
32053,195
17026,195
14011,194
14014,194
20557,193
21044,192
29001,192
31067,192
21064,191
14068,191
17014,190
15117,190
26035,190
20386,189
07124,189
21026,189
20375,189
29029,188
21059,188
14007,188
31006,187
21209,187
27011,186
13007,186
26047,186
13018,186
20526,186
11006,186
19011,185
30051,185
32044,184
24022,184
20553,183
21192,183
15071,183
20150,183
29027,182
12039,182
30132,181
21205,181
30149,180
30135,180
16047,180
31003,180
13019,179
30117,178
30161,178
20539,178
16104,177
14020,177
32050,177
07021,177
05034,177
29050,177
11038,177
26071,176
07002,176
16042,176
11022,176
30157,175
15049,175
29054,175
16003,175
17013,174
16063,174
16078,174
12033,174
13062,174
16018,174
24005,174
21126,173
07003,173
21086,172
20198,170
31053,170
20545,170
12004,169
26003,169
16029,168
12054,168
16056,168
21017,168
14092,168
30200,167
21157,166
21067,166
16080,166
30033,166
30074,165
28016,165
20083,165
12045,164
05007,164
21072,163
13006,163
20031,163
30043,163
24047,162
13014,162
16072,162
25007,162
29056,162
20005,162
21116,162
13044,162
31046,161
30082,161
32025,160
16100,160
21170,160
24027,160
14041,160
16036,160
20418,159
16030,158
14049,158
16067,158
30177,157
20045,157
24015,157
07083,157
16040,157
17016,156
07071,156
29040,155
18002,155
14099,155
07096,155
16096,154
29032,154
32018,154
16024,154
31027,154
12016,154
07123,154
08003,154
13047,153
29058,152
30050,152
29059,152
31004,151
12017,151
30019,151
07011,150
21129,150
07073,150
20393,150
12069,149
31036,149
12052,149
30178,149
32057,148
21038,148
21163,147
13004,147
16023,147
07087,146
20042,146
12030,145
16059,145
14072,145
14112,145
20500,144
19034,144
19042,144
30151,144
21099,143
31098,143
24026,143
15102,143
16099,143
20490,142
08007,142
24017,142
08023,142
20468,142
21058,142
24033,142
10024,141
20449,141
14103,141
16041,141
21191,140
12076,140
07103,140
08065,140
19020,139
16011,139
11045,139
28017,139
17033,138
12014,138
13064,137
07081,137
24012,137
30080,137
21183,136
29012,135
07043,135
30169,135
30090,135
20530,135
05011,134
21006,134
21193,134
20124,134
12063,134
07054,134
20021,133
30145,133
32009,133
20026,132
24057,131
07111,131
31091,131
30059,131
24001,131
20467,131
21175,131
14122,131
29049,131
31032,131
30052,131
20505,130
20030,130
24046,130
16049,129
31080,129
12006,129
21151,127
30099,127
18007,127
25005,127
07039,126
30184,126
16060,126
29022,126
24023,126
20339,126
17001,125
20406,125
28019,125
