municipio,num_dispositivos
15_011,522
13_041,522
28_040,518
05_017,517
27_006,514
17_031,514
05_020,514
05_032,509
13_003,507
14_094,506
14_013,506
15_045,505
21_208,505
30_128,498
15_067,493
21_197,491
11_041,483
11_035,483
22_012,477
21_034,477
15_101,468
31_102,468
30_123,465
21_164,464
13_008,463
16_043,462
30_175,462
07_097,460
03_002,458
30_085,449
07_065,448
20_043,447
26_036,444
21_154,442
16_082,434
20_413,427
05_033,423
15_115,421
07_027,417
14_066,416
17_002,415
11_030,415
08_011,415
17_017,412
14_051,407
29_043,405
13_052,405
19_012,405
30_160,402
11_009,402
03_001,402
29_025,401
18_015,401
30_003,396
20_318,395
01_003,393
30_040,390
15_023,390
25_002,390
11_004,385
14_044,381
11_025,379
16_050,378
15_082,377
15_100,377
31_101,375
15_103,375
01_011,374
16_045,371
29_006,369
08_052,369
32_042,368
14_006,367
16_071,365
30_183,364
27_003,364
17_024,358
15_087,357
24_011,356
15_048,355
04_004,355
30_109,354
29_044,353
15_009,353
26_025,351
17_030,347
11_001,346
11_046,345
21_053,344
24_037,344
25_009,344
12_066,343
30_061,343
32_039,342
15_074,341
10_008,340
15_073,335
30_045,334
14_114,334
14_022,333
14_035,333
11_044,332
15_019,330
07_059,324
10_032,324
30_138,323
13_016,322
13_029,317
13_056,316
14_085,316
28_035,314
13_010,309
14_078,309
30_030,307
20_515,303
23_002,300
14_016,300
08_036,297
30_204,297
31_096,296
08_045,293
21_045,291
01_007,290
14_050,289
04_009,286
07_012,286
07_061,282
21_083,282
30_016,282
07_017,277
15_085,276
26_033,276
15_044,275
32_051,274
15_084,273
32_005,270
24_050,268
14_091,267
30_133,267
11_026,267
22_008,266
27_016,265
22_005,265
30_026,264
13_023,263
25_010,263
12_050,261
30_155,261
27_010,260
15_040,259
26_058,257
12_057,257
12_028,257
29_031,256
28_007,256
12_075,256
05_009,254
22_007,252
32_024,252
13_054,249
30_034,248
05_004,245
16_068,245
13_084,242
27_017,241
12_046,240
20_399,239
01_006,238
22_004,238
32_034,238
15_065,237
12_048,237
14_113,237
08_005,235
16_038,235
15_030,234
08_062,233
30_206,232
03_009,231
13_050,231
16_110,228
29_036,227
15_113,225
30_014,225
24_021,225
30_071,223
21_001,223
15_114,223
30_013,222
14_119,221
14_024,221
17_003,220
20_324,220
20_482,220
21_180,219
15_047,219
05_024,219
31_089,219
29_041,218
15_093,218
15_001,217
30_010,217
13_082,217
21_004,216
14_082,216
14_046,216
14_037,215
30_115,214
19_005,214
25_014,214
19_013,213
11_039,211
05_003,211
13_081,211
15_075,210
23_010,210
17_009,209
14_121,209
21_186,209
29_015,207
14_108,207
15_096,204
12_061,204
28_043,202
20_397,202
21_094,202
15_125,202
32_048,201
20_014,201
12_058,200
13_074,199
15_055,199
15_028,198
13_067,198
18_006,196
08_048,196
31_013,196
32_019,196
16_009,196
21_207,196
07_040,195
17_025,192
12_021,191
28_012,191
20_059,191
01_002,190
14_116,190
07_074,189
15_112,189
04_001,189
15_016,186
16_055,186
16_106,186
30_077,185
30_101,185
26_070,184
16_111,184
28_015,184
15_022,182
06_005,182
29_028,182
16_103,181
19_017,181
25_008,180
30_211,179
24_040,179
10_004,179
27_001,178
30_191,178
10_038,177
24_032,177
32_055,177
07_034,177
11_008,176
25_017,176
12_011,175
21_143,174
23_007,174
21_090,174
22_001,174
11_018,174
18_012,173
21_003,172
29_034,172
14_077,172
14_025,172
20_057,171
20_551,171
32_038,170
15_046,169
07_009,169
12_007,169
30_049,169
14_009,168
14_047,168
32_036,168
15_010,168
05_006,167
08_031,167
30_032,164
30_207,163
15_036,163
18_001,163
16_012,163
20_401,163
16_095,162
17_015,162
16_019,161
30_092,161
20_157,160
11_012,160
14_059,160
29_024,160
13_075,159
14_043,158
14_001,158
15_052,158
21_051,158
30_053,157
30_004,157
15_072,157
24_008,156
30_047,156
14_033,156
26_041,155
14_002,155
30_181,155
20_350,155
15_050,154
16_083,154
20_107,152
15_043,150
29_002,150
26_026,149
31_038,149
15_068,149
16_062,148
18_018,148
20_565,148
24_016,148
21_104,147
32_029,147
32_022,146
16_085,146
15_083,146
16_065,146
14_048,146
16_079,145
10_023,145
18_016,145
19_014,145
14_087,144
07_106,144
30_143,144
05_031,144
11_019,144
21_115,143
30_094,143
31_079,142
30_089,141
21_199,140
14_036,140
18_014,140
16_073,139
13_012,138
13_039,138
15_015,138
29_019,138
16_051,138
27_009,137
21_177,137
08_010,137
19_022,137
14_074,136
20_044,136
21_110,136
32_026,136
12_034,136
26_022,136
14_045,136
32_016,135
29_038,135
11_029,134
13_072,134
30_081,134
13_059,133
30_158,132
14_118,132
14_105,132
14_055,132
20_293,132
14_100,132
13_070,132
15_027,131
22_009,131
17_026,130
15_003,130
31_052,130
30_069,130
06_003,128
07_069,128
29_023,128
16_089,127
13_021,127
31_056,127
14_058,126
10_039,126
14_096,126
08_001,126
15_063,126
25_013,125
17_035,124
18_010,124
21_125,124
07_057,124
08_004,123
20_227,122
14_086,122
15_064,122
29_026,122
10_022,122
21_010,120
13_002,120
19_047,120
30_208,120
20_002,119
30_134,119
15_006,119
20_068,119
21_108,119
16_086,119
16_105,119
15_012,119
21_134,119
05_038,118
07_109,118
16_020,118
14_064,118
17_019,118
32_049,118
30_097,117
08_040,117
12_053,117
14_021,116
21_172,115
14_003,115
01_009,115
16_035,115
21_149,115
19_042,114
21_161,114
27_015,114
07_020,113
06_001,113
24_025,113
07_051,113
11_013,113
24_007,112
19_011,111
30_126,111
07_099,111
29_042,110
14_112,110
20_553,110
15_124,110
12_012,110
08_055,110
07_052,109
29_048,109
29_039,109
20_010,108
10_001,108
19_020,108
21_118,108
11_043,107
24_049,107
13_024,107
16_113,107
30_058,106
13_022,106
26_035,106
15_021,106
07_102,106
28_002,105
16_025,105
21_047,105
32_023,105
21_091,105
21_136,104
30_205,104
12_068,104
20_334,104
17_023,104
30_086,104
21_069,104
14_017,103
07_015,103
08_009,103
15_111,103
14_110,103
16_016,103
14_125,102
04_005,101
17_010,101
07_068,101
10_016,101
13_015,101
12_022,100
21_142,100
04_011,100
30_192,99
20_115,99
07_079,98
16_084,98
32_007,98
21_043,98
30_164,98
21_048,97
24_005,97
28_037,97
20_006,97
05_019,97
25_016,97
15_069,97
28_029,96
13_007,96
15_089,96
30_144,96
29_021,96
30_009,96
12_067,96
07_107,95
15_107,95
30_015,95
14_088,95
30_023,95
06_004,95
18_011,94
31_040,94
16_090,94
30_093,94
21_128,93
15_071,93
07_087,93
14_065,93
16_098,93
17_013,92
20_073,92
21_054,92
28_016,92
21_194,92
15_017,92
16_077,91
14_005,90
16_015,90
13_009,90
30_125,89
26_039,89
13_001,89
24_053,89
13_066,89
16_058,88
20_005,88
24_055,88
14_109,87
20_568,87
14_084,87
16_022,87
24_036,87
16_087,87
29_001,86
31_093,85
30_021,85
08_029,85
20_338,85
14_095,84
15_094,84
20_375,84
26_047,84
15_086,84
16_091,84
29_029,84
04_006,84
21_189,84
24_015,83
30_112,83
30_132,83
13_046,83
08_027,83
16_093,83
16_003,83
19_034,82
21_211,82
26_004,82
25_004,82
21_035,82
12_059,82
24_058,82
30_130,82
21_169,82
13_055,81
16_070,81
07_037,81
16_042,81
14_079,80
16_104,80
16_064,80
07_046,80
16_014,80
07_094,79
15_008,79
20_023,79
26_003,79
15_056,79
20_409,79
16_023,79
15_032,78
29_032,78
30_182,78
13_057,78
30_135,78
10_013,77
24_054,77
30_148,77
16_097,77
15_105,77
08_060,77
30_100,77
16_067,76
30_161,76
21_117,76
11_016,76
14_123,76
15_079,76
04_010,76
32_032,76
25_007,76
05_007,76
21_179,75
15_123,75
10_035,75
17_014,75
21_026,75
32_040,75
07_124,74
20_439,74
13_073,73
26_071,73
21_144,73
16_017,73
26_012,73
28_039,73
21_076,73
07_086,73
07_008,72
22_010,72
13_037,72
28_030,72
21_175,72
24_051,72
21_170,71
08_008,71
21_017,71
16_002,71
30_196,71
13_005,71
20_557,71
12_027,71
13_042,71
16_010,71
12_023,71
15_097,70
07_023,70
30_073,70
31_019,70
15_102,70
12_003,70
30_091,70
30_121,70
13_044,70
08_035,70
24_017,70
16_030,70
24_010,69
30_173,69
13_058,69
20_570,69
13_019,69
20_028,69
29_051,69
32_044,69
30_022,68
10_020,68
20_305,68
17_016,68
15_004,68
14_029,68
16_033,68
30_082,68
17_001,67
30_116,67
08_013,67
13_038,67
31_058,67
12_056,67
30_142,66
01_010,66
16_078,66
30_129,66
24_023,65
32_057,65
08_065,65
12_017,65
16_060,65
12_014,65
13_006,65
20_030,65
32_025,64
32_014,64
29_020,64
20_083,64
25_003,63
31_067,63
29_014,63
24_022,63
29_027,63
11_022,63
30_145,63
29_007,62
29_059,62
20_469,62
21_013,62
12_039,62
21_044,62
20_091,62
11_024,62
30_151,62
14_068,62
21_153,62
13_035,62
16_041,62
10_036,62
12_033,61
16_056,61
15_080,61
21_067,60
01_004,60
18_002,60
31_091,60
10_024,60
32_053,59
07_032,59
07_003,59
21_063,59
30_201,59
30_178,59
24_046,58
30_099,58
15_026,58
29_050,58
28_024,58
31_048,58
30_074,58
07_054,58
21_205,57
13_031,57
24_056,57
30_149,57
18_003,57
06_008,57
16_080,57
21_166,56
21_124,56
21_214,56
21_163,56
20_295,56
15_049,55
22_018,55
30_083,55
16_011,55
11_038,55
07_004,55
16_100,55
31_002,55
07_013,54
29_040,54
20_041,54
07_048,54
16_036,54
20_403,54
30_059,54
30_066,54
28_017,53
29_017,53
15_061,53
24_042,53
30_075,53
16_072,53
20_545,53
21_082,52
07_031,52
30_114,52
24_052,52
12_052,52
28_014,52
12_073,52
13_065,52
19_029,52
29_049,52
05_023,52
16_063,51
13_018,51
30_117,51
20_025,51
32_052,51
12_045,51
30_006,51
15_007,51
20_198,51
29_058,51
20_427,51
16_047,51
30_051,50
20_559,50
17_021,50
28_011,50
32_050,50
29_012,50
24_027,50
16_024,50
28_013,50
16_049,50
21_098,50
12_077,49
16_008,49
12_030,49
26_016,49
24_018,49
17_022,49
16_040,49
24_057,49
14_092,49
17_033,48
29_008,48
20_364,48
30_033,48
20_539,48
14_020,48
30_111,48
21_038,48
32_045,47
11_036,47
10_021,47
17_032,47
16_099,47
08_051,47
21_148,46
26_038,46
16_032,46
18_007,46
24_001,46
21_191,46
29_060,46
28_019,46
07_030,46
18_013,46
07_111,46
05_014,46
14_069,45
31_053,45
32_009,45
16_001,45
14_090,45
21_008,45
21_157,45
31_033,45
24_003,45
16_004,45
22_003,45
14_111,44
30_169,44
30_024,44
05_036,44
26_066,44
14_014,44
15_038,44
12_018,43
32_054,43
08_038,43
20_441,43
19_002,43
12_051,43
14_007,43
13_014,43
30_157,43
21_151,42
27_011,42
20_298,42
20_467,42
31_027,42
21_102,42
20_084,42
10_018,42
12_015,42
22_013,42
07_077,42
21_065,42
20_271,42
17_005,42
15_119,42
08_053,41
31_076,41
14_049,41
07_075,41
14_102,41
20_021,41
21_173,41
21_109,41
14_041,41
20_178,41
30_072,41
26_027,41
29_016,41
08_003,41
19_032,41
15_098,41
32_047,41
20_278,41
16_018,40
14_107,40
07_080,40
29_030,40
16_028,40
24_009,40
13_064,40
19_037,40
11_040,40
16_074,40
07_062,40
14_054,40
12_049,39
30_080,39
16_046,39
20_124,39
30_060,39
32_035,39
13_053,39
10_034,39
21_064,39
29_053,39
20_327,39
15_117,39
26_072,39
08_024,39
21_129,39
21_099,38
26_023,38
13_062,38
25_005,38
17_027,38
29_054,38
11_010,38
16_031,38
07_044,38
20_026,38
12_040,38
16_092,38
07_103,38
14_099,37
30_194,37
21_176,37
32_037,37
07_072,37
07_104,37
21_185,37
14_027,37
31_004,37
05_021,37
13_060,37
19_008,37
07_021,37
10_009,37
20_546,37
20_042,37
30_070,37
30_136,37
10_033,36
05_011,36
24_045,36
20_145,36
24_047,36
12_006,36
30_150,36
20_045,36
20_150,36
20_418,36
16_094,36
16_044,35
21_040,35
24_012,35
13_011,35
29_011,35
08_025,35
13_043,35
05_037,35
20_294,35
07_081,35
31_074,34
07_071,34
32_031,34
20_190,34
07_041,34
13_025,34
10_028,34
24_033,34
21_171,34
17_034,34
30_188,34
21_188,34
29_004,34
13_045,34
32_006,34
30_031,34
26_056,34
28_004,33
32_033,33
16_005,33
07_049,33
14_115,33
07_083,33
22_015,33
10_015,33
24_014,33
19_027,33
31_026,33
04_008,33
31_003,33
30_172,33
21_073,33
14_040,33
14_072,33
05_034,33
21_122,33
14_103,32
30_036,32
13_032,32
22_002,32
07_002,32
20_087,32
05_001,32
14_052,32
29_056,32
08_023,31
30_055,31
21_203,31
07_016,31
19_007,31
07_096,31
07_092,31
19_050,31
20_077,31
13_036,31
31_080,31
20_483,31
21_138,31
21_152,31
29_009,31
12_032,31
30_052,31
07_116,31
12_042,31
30_199,31
29_037,31
14_104,31
31_085,30
07_035,30
32_013,30
13_027,30
32_008,30
24_043,30
32_001,30
07_091,30
26_020,30
30_062,30
20_505,30
16_061,30
08_059,29
30_090,29
19_016,29
32_011,29
21_181,29
07_114,29
20_342,29
20_525,29
28_001,29
01_008,29
16_037,29
28_018,29
16_059,29
20_174,28
30_001,28
15_078,28
31_098,28
30_210,28
21_147,28
30_012,28
21_020,27
20_540,27
21_195,27
20_265,27
20_177,27
31_020,27
13_040,27
16_013,27
11_045,27
07_043,27
30_127,27
24_034,27
31_100,27
21_209,27
12_013,27
12_064,27
21_126,26
21_022,26
30_054,26
31_032,26
30_197,26
21_183,26
20_102,26
20_475,26
11_034,26
13_017,26
07_014,26
08_061,25
21_060,25
16_027,25
30_095,25
31_021,25
07_064,25
31_006,25
20_526,25
30_167,25
21_002,25
24_048,25
31_077,25
29_045,25
08_028,25
14_057,25
30_025,25
20_134,25
31_095,24
15_077,24
07_105,24
12_002,24
30_120,24
07_006,24
21_058,24
26_052,24
04_007,24
15_116,24
30_186,24
07_093,24
05_012,24
30_152,24
20_033,24
14_004,24
08_034,24
29_057,24
14_010,23
21_079,23
10_037,23
30_104,23
28_042,23
15_034,23
14_075,23
12_044,23
21_089,23
20_279,23
24_029,23
30_035,23
20_166,23
29_035,23
13_078,23
19_051,23
31_007,23
19_023,23
32_012,23
30_200,23
10_017,23
08_006,22
21_072,22
16_029,22
07_001,22
20_063,22
24_041,22
08_067,22
30_154,22
20_447,22
30_027,22
20_348,22
14_032,22
31_061,22
21_075,22
31_023,22
21_137,22
16_054,22
31_036,21
14_080,21
31_104,21
10_031,21
31_028,21
13_004,21
12_069,21
30_067,21
21_112,21
30_122,21
21_116,21
12_060,21
20_064,21
31_039,20
20_387,20
08_039,20
21_155,20
21_113,20
29_003,20
30_050,20
14_012,20
29_022,20
16_039,20
08_016,20
30_007,20
20_549,20
07_047,20
10_014,20
26_045,20
12_079,20
12_005,20
14_042,20
20_520,20
14_038,20
07_026,20
30_209,20
19_003,20
06_006,20
14_106,20
30_043,20
12_054,19
16_109,19
12_004,19
20_325,19
24_006,19
10_026,19
26_021,19
20_207,19
30_106,19
21_066,19
20_310,19
16_101,19
07_011,19
14_026,19
30_203,19
31_029,19
12_071,19
07_029,19
26_068,19
20_550,19
31_062,19
31_051,19
30_119,19
21_111,19
08_007,19
07_066,19
20_414,19
20_185,18
14_122,18
16_057,18
30_147,18
30_159,18
13_068,18
21_086,18
20_103,18
31_105,18
14_060,18
13_080,18
29_052,18
14_028,18
28_005,18
20_143,18
32_004,18
31_044,18
10_027,18
20_277,18
07_055,18
31_087,18
21_212,18
19_001,18
12_020,18
21_087,17
08_012,17
29_047,17
13_079,17
30_063,17
21_012,17
31_047,17
20_421,17
26_013,17
24_039,17
31_075,17
20_232,17
32_046,17
08_044,17
07_122,16
32_030,16
21_037,16
31_057,16
29_046,16
10_011,16
31_025,16
24_004,16
19_036,16
21_025,16
30_166,16
21_006,16
30_078,16
05_005,16
31_066,16
07_042,16
19_040,16
14_081,16
24_038,16
12_062,16
21_193,16
21_046,16
08_018,16
20_141,16
20_307,16
07_123,16
31_035,16
20_072,16
08_022,15
20_513,15
30_185,15
21_057,15
30_184,15
18_019,15
31_069,15
13_026,15
12_065,15
30_088,15
30_176,15
14_117,15
31_063,15
07_005,15
21_178,15
12_026,15
20_472,15
21_158,15
30_017,15
26_059,15
30_084,15
12_010,15
24_026,15
31_009,15
07_070,15
24_044,15
16_026,15
30_165,14
32_003,14
13_049,14
31_011,14
30_168,14
24_030,14
29_055,14
18_005,14
08_058,14
12_070,14
26_067,14
26_051,14
21_217,14
20_090,14
16_096,14
20_131,14
32_002,14
20_500,14
14_061,14
14_019,14
12_080,14
20_333,14
30_179,14
14_034,14
20_153,14
26_014,14
20_417,14
21_016,14
21_182,14
12_025,14
12_019,13
20_509,13
16_048,13
26_069,13
20_377,13
21_023,13
31_054,13
28_010,13
07_112,13
21_059,13
20_437,13
05_013,13
21_184,13
07_028,13
05_008,13
07_076,13
30_019,13
20_135,13
05_026,13
11_006,13
20_105,13
07_073,13
32_018,13
15_066,13
20_243,13
16_021,13
21_127,13
14_056,12
20_075,12
20_519,12
20_013,12
19_030,12
15_041,12
12_008,12
28_023,12
08_014,12
19_028,12
19_035,12
20_406,12
21_168,12
07_063,12
12_037,12
20_560,12
31_001,12
20_066,12
30_180,12
08_042,12
08_015,12
21_213,12
21_062,12
30_139,12
12_016,12
19_043,12
08_063,12
20_339,12
12_043,12
08_030,12
30_212,12
21_160,12
21_210,11
20_012,11
10_010,11
07_038,11
12_074,11
31_090,11
21_078,11
07_018,11
13_071,11
30_187,11
20_052,11
21_070,11
26_034,11
31_083,11
20_254,11
21_204,11
31_084,11
21_105,11
21_093,11
07_085,11
20_208,11
30_029,11
20_210,10
07_036,10
08_057,10
20_266,10
12_072,10
07_100,10
07_045,10
31_037,10
20_462,10
28_008,10
20_555,10
20_308,10
30_190,10
21_031,10
20_358,10
20_537,10
08_020,10
20_531,10
05_015,10
21_050,10
07_084,10
21_120,10
20_085,10
31_097,10
21_201,10
20_247,10
16_007,10
07_115,10
12_041,10
20_171,10
24_002,10
12_036,10
07_056,10
24_031,10
14_011,10
20_242,9
31_082,9
31_088,9
30_064,9
31_065,9
21_167,9
21_130,9
26_006,9
20_498,9
14_089,9
14_062,9
08_026,9
28_034,9
07_110,9
26_001,9
31_106,9
21_009,9
20_530,9
30_056,9
20_369,9
32_021,9
28_028,9
20_078,9
31_045,9
21_206,9
20_516,9
32_058,9
13_047,9
21_100,9
21_202,9
20_484,9
20_244,9
21_192,9
14_071,9
21_103,9
20_459,9
07_039,9
10_003,9
20_136,8
20_268,8
20_070,8
08_064,8
31_055,8
20_050,8
10_025,8
16_081,8
20_055,8
21_061,8
26_011,8
21_150,8
20_449,8
13_034,8
30_057,8
30_005,8
20_380,8
20_130,8
26_037,8
21_039,8
10_006,8
26_015,8
31_018,8
20_337,8
30_037,8
26_028,8
21_014,8
10_019,8
30_170,8
21_088,8
21_107,8
21_084,8
07_007,8
20_554,8
30_103,8
30_096,7
26_049,7
20_088,7
20_345,7
20_076,7
20_248,7
30_202,7
20_272,7
20_009,7
20_108,7
21_141,7
30_146,7
31_043,7
30_156,7
20_378,7
10_029,7
19_024,7
21_081,7
10_002,7
30_153,7
20_031,7
20_112,7
32_028,7
07_053,7
20_349,7
26_031,7
20_569,7
31_024,7
20_452,7
18_009,7
20_453,7
20_037,7
20_205,7
07_060,7
20_523,7
20_360,7
20_300,7
30_110,7
30_002,7
20_386,7
20_312,7
20_188,7
30_042,7
20_302,7
31_078,7
31_046,7
20_249,7
05_029,6
20_015,6
26_032,6
20_058,6
20_269,6
20_095,6
30_177,6
30_079,6
21_049,6
12_024,6
20_548,6
20_456,6
07_025,6
21_042,6
21_096,6
26_062,6
21_068,6
20_286,6
21_097,6
26_057,6
21_159,6
07_082,6
20_193,6
13_020,6
21_145,6
31_042,6
20_363,6
20_036,6
21_146,6
20_497,6
30_163,6
20_156,6
07_050,6
30_171,6
20_356,6
26_050,6
31_099,6
26_060,6
20_533,6
31_030,6
12_076,6
21_101,6
20_486,6
20_517,6
31_015,6
20_407,6
31_068,6
20_499,5
20_019,5
07_117,5
31_103,5
20_297,5
20_158,5
21_021,5
19_015,5
28_006,5
20_213,5
31_017,5
20_192,5
31_049,5
20_367,5
20_508,5
21_018,5
20_226,5
24_019,5
12_081,5
30_008,5
26_064,5
20_366,5
30_020,5
20_049,5
20_180,5
20_170,5
31_092,5
20_326,5
20_489,5
32_015,5
20_219,5
20_197,5
30_198,5
21_029,5
21_092,5
20_237,5
20_176,5
14_031,5
07_024,5
31_034,5
07_022,5
08_049,5
20_398,5
30_195,5
20_123,5
21_162,5
20_330,5
31_012,5
20_543,5
20_285,5
20_393,5
05_016,5
20_029,4
20_392,4
20_343,4
20_429,4
26_046,4
21_198,4
20_384,4
20_233,4
31_010,4
20_128,4
21_200,4
26_040,4
20_507,4
20_426,4
21_080,4
28_031,4
31_070,4
08_046,4
30_076,4
08_047,4
20_303,4
21_033,4
20_301,4
20_110,4
20_017,4
21_032,4
20_038,4
31_081,4
14_076,4
21_215,4
07_010,4
21_036,4
12_063,4
26_010,4
20_309,4
20_020,4
20_424,4
08_056,4
20_260,4
20_046,4
31_008,4
20_118,4
20_206,4
26_009,4
20_275,4
20_113,4
20_534,4
20_368,4
20_446,4
07_121,4
21_056,4
20_034,4
21_187,4
20_263,4
20_415,4
20_182,4
20_062,4
20_438,4
20_222,4
30_162,4
32_043,4
20_474,3
20_148,3
26_061,3
20_080,3
31_072,3
20_109,3
20_133,3
20_442,3
20_035,3
20_092,3
20_053,3
26_005,3
20_111,3
20_450,3
20_132,3
21_139,3
20_405,3
20_501,3
20_394,3
21_196,3
20_126,3
07_118,3
20_215,3
20_104,3
26_065,3
08_043,3
20_069,3
26_007,3
20_146,3
20_101,3
20_470,3
30_098,3
20_460,3
20_468,3
20_341,3
20_428,3
20_284,3
20_194,3
21_055,3
20_089,3
20_290,3
20_344,3
20_280,3
20_051,3
20_086,3
20_502,3
20_155,3
20_416,3
20_081,3
31_022,3
20_235,3
32_027,3
20_221,3
31_064,3
20_346,3
20_183,3
20_061,3
20_159,3
20_466,3
20_116,3
20_253,3
31_094,3
20_098,3
20_347,3
20_071,3
12_009,3
28_020,3
21_007,3
20_060,3
20_264,2
20_382,2
20_200,2
20_024,2
20_561,2
20_147,2
20_351,2
31_016,2
20_082,2
12_078,2
20_273,2
20_562,2
20_435,2
20_404,2
20_119,2
20_196,2
20_487,2
20_558,2
20_433,2
20_457,2
20_490,2
20_563,2
21_027,2
21_190,2
20_240,2
20_314,2
31_005,2
20_261,2
20_493,2
20_480,2
20_129,2
31_071,2
20_299,2
20_481,2
26_054,2
30_113,2
20_388,2
20_400,2
20_175,2
20_167,2
20_411,2
20_455,2
20_410,2
12_031,2
20_402,2
20_186,2
20_547,2
20_225,2
20_381,2
20_370,2
30_041,2
07_033,2
28_026,2
20_027,2
26_024,2
20_252,2
20_328,2
20_511,2
20_353,2
20_529,2
20_544,2
20_431,2
20_340,2
07_088,2
31_031,2
20_567,2
20_352,2
21_077,2
20_195,2
20_152,2
21_030,2
07_090,2
20_379,2
20_425,2
20_217,2
20_434,2
20_096,2
07_067,2
20_201,2
20_445,2
26_063,2
20_164,2
20_396,2
31_086,2
20_097,2
20_281,2
20_274,2
21_028,1
20_065,1
20_292,1
20_503,1
20_163,1
31_073,1
20_138,1
20_510,1
20_491,1
20_003,1
20_149,1
20_276,1
20_538,1
20_238,1
31_060,1
20_296,1
20_189,1
20_040,1
20_420,1
08_041,1
20_432,1
20_246,1
20_230,1
20_001,1
07_113,1
20_458,1
20_282,1
20_336,1
20_011,1
20_476,1
20_140,1
20_532,1
20_541,1
21_005,1
20_117,1
21_133,1
20_485,1
20_564,1
20_216,1
20_461,1
20_229,1
32_041,1
20_202,1
20_154,1
20_311,1
20_074,1
20_168,1
20_315,1
12_047,1
21_123,1
20_255,1
