municipio,num_dispositivos
08_005,1137
14_006,1136
12_028,1130
12_075,1123
14_051,1123
14_016,1121
11_046,1116
21_197,1116
04_001,1116
14_035,1112
05_009,1110
20_551,1104
13_008,1103
30_128,1100
05_022,1097
13_041,1093
16_079,1092
23_010,1086
10_038,1081
14_046,1070
32_055,1059
13_023,1058
13_029,1056
30_160,1047
17_030,1047
24_021,1045
16_038,1041
17_003,1038
25_010,1037
30_138,1037
21_180,1033
30_030,1033
13_056,1029
14_108,1029
14_119,1028
28_025,1028
16_009,1024
32_034,1022
07_017,1016
08_045,1012
21_106,1005
28_035,995
07_099,975
30_061,974
10_008,969
07_012,969
30_045,961
29_018,957
21_001,952
07_057,943
22_008,938
15_019,934
30_015,934
04_009,933
13_081,932
15_047,918
20_399,918
27_016,918
16_012,909
15_040,906
30_014,902
26_019,902
14_078,887
08_048,881
31_089,881
30_040,877
30_009,876
12_011,873
23_007,871
14_022,866
26_036,865
15_073,865
14_002,862
11_040,859
13_067,855
11_029,853
32_038,847
23_006,844
17_031,836
29_006,833
14_121,831
13_054,830
32_024,830
22_007,828
17_024,826
11_008,823
24_050,822
05_036,820
21_010,818
32_005,817
30_126,814
30_191,812
11_043,810
31_038,806
16_010,805
20_059,804
14_105,804
29_031,802
15_023,802
24_011,798
16_015,798
15_084,793
30_016,792
15_124,790
15_096,786
12_050,786
32_051,786
21_177,782
12_057,780
29_024,775
14_009,771
29_036,770
13_010,768
21_003,766
14_113,763
15_103,761
16_055,758
14_033,755
14_116,755
07_069,751
21_045,750
29_023,749
13_082,749
27_001,740
21_004,736
32_036,736
15_114,735
10_037,731
13_050,730
14_114,723
25_009,722
10_023,718
07_020,716
15_065,715
13_012,714
15_086,713
08_004,712
20_515,711
16_035,709
15_075,709
14_100,706
25_017,705
31_079,705
30_004,704
21_186,700
20_324,697
30_058,696
16_110,694
05_004,694
07_068,694
21_110,693
01_009,691
06_001,688
30_071,684
29_028,684
16_068,684
27_015,681
07_074,681
30_026,677
14_118,676
29_041,675
30_155,674
31_066,673
26_041,669
05_006,668
14_047,667
16_083,666
31_056,665
15_036,663
21_207,663
20_397,663
30_207,661
30_021,661
27_009,661
05_024,659
20_482,657
30_010,656
17_017,654
16_106,651
07_106,651
17_002,650
20_401,649
07_051,649
15_113,647
11_019,647
18_012,644
14_024,643
30_115,640
16_045,637
13_075,633
14_055,633
15_001,632
31_052,632
08_029,631
30_101,629
30_206,624
21_083,620
11_016,618
16_020,616
22_001,616
14_096,613
14_043,608
08_052,608
12_061,608
04_005,607
20_014,605
29_034,597
21_115,595
31_040,594
30_204,593
28_012,592
10_004,592
14_037,591
11_039,590
20_002,586
12_023,582
12_058,581
05_003,580
16_064,577
30_024,576
29_015,572
08_027,570
20_044,567
25_002,567
08_040,566
13_001,566
14_125,566
29_019,564
27_007,564
20_057,563
12_048,563
08_062,562
26_004,562
10_039,561
21_047,561
21_189,561
10_022,560
07_009,557
19_005,555
28_030,555
29_039,554
30_210,553
30_077,553
25_004,553
25_013,553
16_065,553
15_003,551
15_080,551
14_025,551
21_094,550
20_565,546
15_008,545
08_002,543
13_037,542
16_073,542
11_012,541
20_041,540
28_015,540
30_034,540
16_097,539
30_006,539
07_040,539
25_014,538
14_064,536
15_093,532
28_007,529
30_032,529
12_021,525
24_040,524
14_077,523
13_015,522
21_051,521
12_034,521
22_003,520
07_079,520
17_025,519
15_043,517
30_089,517
30_134,516
15_030,516
30_201,515
11_013,514
21_142,512
14_086,511
13_046,510
22_009,510
30_069,506
21_048,504
07_030,502
12_046,502
30_143,499
20_107,498
30_023,498
06_003,497
13_059,496
07_080,496
13_022,495
32_048,493
24_049,492
14_110,492
15_112,491
30_066,489
16_113,486
13_074,485
07_013,484
08_031,484
30_211,482
24_032,481
20_023,480
15_012,478
16_057,477
30_070,477
30_047,476
20_469,475
15_064,474
30_125,473
32_009,472
15_072,471
21_199,470
29_002,468
29_049,468
21_169,467
16_111,467
10_036,465
14_001,465
24_016,464
15_016,463
30_081,462
24_025,462
20_334,462
29_038,461
18_006,461
07_015,461
30_049,461
30_094,460
30_053,458
18_018,456
32_019,455
05_038,455
16_022,455
04_006,455
16_098,455
16_087,454
21_043,453
21_136,452
06_005,452
32_052,452
15_044,452
16_025,451
10_034,450
25_008,449
05_031,448
15_010,447
31_001,446
14_021,446
26_026,445
16_085,444
14_045,438
21_090,437
14_036,434
30_092,434
15_027,433
20_227,433
20_570,432
07_014,432
11_018,431
08_010,431
07_041,427
21_143,426
21_054,426
21_161,425
31_013,424
12_007,422
07_023,422
30_075,422
15_056,422
20_073,421
29_048,420
21_076,419
32_014,419
30_013,418
30_130,418
30_188,416
30_192,415
19_017,414
13_021,414
32_053,413
28_037,413
21_118,413
28_002,412
13_060,412
30_173,412
07_031,412
29_026,411
20_157,410
12_032,409
24_055,409
30_158,409
12_003,409
20_350,408
06_004,407
10_001,405
18_001,405
14_079,403
14_048,402
21_013,401
16_090,401
12_056,401
21_194,401
30_100,400
16_089,400
12_053,400
21_144,399
21_149,398
24_008,398
32_018,396
32_029,396
30_025,396
07_107,395
21_117,393
16_062,393
22_013,393
14_049,392
14_068,392
32_023,392
19_047,391
01_004,390
24_036,390
03_009,388
07_077,388
15_068,386
15_022,385
21_104,385
01_010,384
12_068,380
15_094,379
21_172,378
16_008,378
15_052,377
30_112,375
14_087,373
15_079,373
21_108,373
14_088,373
14_123,371
12_012,370
30_208,369
08_009,369
30_117,369
13_018,369
16_091,369
26_047,367
24_010,365
07_094,364
21_153,364
20_439,364
16_016,363
24_003,363
26_058,363
18_002,362
06_008,362
32_016,361
31_093,361
15_046,360
07_032,360
04_011,360
13_073,359
24_058,359
24_007,358
16_019,358
21_035,358
32_035,356
08_055,356
21_192,354
07_100,354
07_102,353
17_019,353
32_032,353
21_069,352
16_103,351
15_050,350
10_026,350
17_009,348
20_171,348
15_123,347
12_041,347
07_046,346
24_054,345
15_028,345
07_037,344
21_179,344
07_006,342
15_055,342
25_003,341
13_024,341
13_035,341
30_148,340
05_023,340
32_040,339
21_086,338
14_059,338
32_049,338
14_003,336
21_044,336
16_093,336
22_018,335
13_062,335
15_004,335
15_063,334
15_083,332
07_062,332
13_002,331
07_005,330
30_144,330
13_070,329
20_198,328
14_111,326
20_557,326
28_039,325
29_021,325
07_003,325
13_039,323
30_149,323
12_063,323
13_040,323
28_043,323
16_105,323
04_010,323
14_109,322
16_040,322
15_125,320
30_091,319
24_043,319
07_092,318
08_060,317
14_058,316
21_214,316
29_014,316
20_068,316
14_017,316
30_157,315
15_006,315
14_074,314
12_022,313
08_001,313
16_033,312
32_054,312
29_008,312
26_070,312
13_057,312
20_088,311
15_015,311
13_044,311
19_014,310
14_095,309
27_011,309
21_183,309
07_086,309
15_021,309
29_007,306
13_007,306
14_027,306
24_053,304
31_036,304
20_473,304
16_014,304
14_005,303
31_048,303
18_016,302
30_086,301
31_033,300
15_017,299
13_036,298
21_134,298
15_032,296
10_016,295
32_022,294
12_059,294
16_002,293
16_086,292
31_046,291
13_055,290
22_002,290
20_559,290
22_010,290
18_010,290
21_211,289
22_015,289
17_035,289
19_013,288
21_128,287
16_077,287
08_003,287
07_104,286
12_051,285
30_111,285
11_022,284
31_019,283
16_017,283
29_054,282
07_067,282
13_031,281
28_013,280
20_028,279
20_293,279
29_029,279
20_006,278
16_080,277
11_006,277
15_007,276
21_063,276
20_115,275
10_013,274
30_196,274
21_173,274
24_039,273
21_209,273
07_060,273
31_091,272
20_526,272
30_022,272
21_205,271
15_107,271
28_029,270
12_045,270
14_099,269
20_190,269
30_172,269
21_091,268
19_022,267
30_097,267
21_195,266
20_447,266
14_084,266
29_042,265
31_006,265
16_095,265
13_066,265
14_029,264
30_095,264
13_072,263
30_142,263
15_105,263
32_007,263
21_064,262
16_032,261
07_124,261
29_050,261
10_020,261
30_051,260
32_047,259
29_001,259
30_164,259
07_109,258
20_278,257
31_003,257
12_067,257
20_338,256
17_010,256
07_083,255
13_038,255
16_058,254
16_047,253
13_053,253
24_005,252
21_116,252
07_123,251
08_064,250
20_295,250
07_070,249
20_386,249
30_205,249
07_001,249
21_213,249
30_182,248
16_084,248
21_017,246
30_132,246
10_027,246
07_049,246
17_022,246
07_008,246
13_014,246
14_020,245
32_037,245
20_150,245
17_015,244
18_014,244
16_056,244
24_047,244
30_072,243
31_058,242
29_032,242
18_011,242
21_006,241
32_044,241
30_093,240
24_022,240
14_122,239
13_047,239
10_035,238
31_002,238
13_019,237
20_364,237
21_124,237
16_031,237
13_005,236
20_045,236
30_033,236
15_049,235
26_071,235
16_051,235
20_205,235
25_007,234
19_037,234
15_097,234
24_033,234
15_117,233
21_125,232
14_065,232
16_004,232
30_080,232
05_034,231
21_170,230
14_014,229
08_059,229
15_111,229
12_002,228
20_449,228
30_043,227
20_553,226
20_475,225
08_013,225
07_002,225
30_046,224
29_027,223
21_087,222
20_010,222
31_067,222
20_409,221
21_026,219
16_030,219
21_098,218
31_062,218
30_020,217
05_019,216
26_012,216
30_114,216
16_042,215
07_048,215
16_029,215
13_058,215
17_026,214
21_058,214
16_070,214
07_081,214
13_006,213
16_011,213
20_530,213
16_104,212
20_545,212
16_099,212
25_016,211
30_161,210
21_191,210
16_063,210
19_034,209
07_021,209
10_024,208
20_375,208
12_039,208
30_073,208
16_036,208
21_040,207
11_024,207
29_058,207
21_008,207
32_012,206
05_011,206
07_071,206
07_103,206
20_102,206
30_052,205
31_032,204
13_009,204
05_007,204
30_082,203
26_003,203
11_045,203
30_199,203
30_074,202
20_483,202
30_135,202
24_057,202
29_059,201
20_108,201
15_089,200
07_096,200
16_041,200
08_035,199
20_393,199
15_102,198
20_406,198
28_016,198
19_011,198
30_200,198
31_027,197
10_033,196
21_059,196
32_021,195
16_003,195
20_360,194
30_120,194
20_128,194
16_078,194
15_026,193
13_011,193
29_022,193
30_042,193
18_009,193
20_207,192
16_024,192
07_054,192
21_129,191
16_044,191
20_005,191
11_038,191
21_163,190
32_025,190
20_468,190
21_057,189
20_083,189
16_067,188
12_004,188
21_012,188
14_092,188
30_145,188
24_023,187
30_194,187
13_027,187
24_030,186
32_050,186
30_178,186
26_035,186
12_040,185
16_092,185
20_026,185
31_076,184
30_184,184
12_027,184
31_029,184
12_033,184
07_047,184
20_031,183
07_011,183
14_041,183
21_157,182
07_075,182
16_072,181
17_013,181
12_030,181
19_020,181
30_169,181
08_023,180
31_004,180
12_010,179
21_109,179
13_064,178
16_023,178
24_015,178
07_039,178
21_111,178
12_016,177
30_151,177
20_248,176
29_060,175
15_071,175
12_017,175
21_175,174
32_057,174
16_100,174
28_019,173
07_064,173
20_505,173
19_029,172
12_018,172
26_061,172
21_067,172
20_467,172
21_038,172
10_009,172
30_177,170
14_012,170
14_072,169
16_018,168
13_004,168
29_040,167
08_006,166
24_017,166
17_014,166
21_099,165
29_053,165
29_030,165
16_037,165
30_019,165
17_016,165
14_026,164
16_054,164
21_065,164
20_247,163
12_052,163
31_053,163
20_418,163
15_061,162
31_025,162
14_011,162
30_027,162
31_063,161
08_007,161
13_065,161
15_098,160
21_020,160
07_087,160
30_197,160
07_076,160
30_150,160
20_042,160
20_135,160
21_046,159
32_006,158
20_517,158
18_003,158
31_039,157
12_054,157
24_001,157
30_059,157
20_134,157
17_033,156
31_057,156
10_014,156
32_045,155
21_103,155
31_051,154
30_099,154
12_019,154
30_090,154
20_500,154
20_025,154
20_063,153
14_112,153
14_054,153
24_046,152
16_046,152
20_021,152
20_470,152
30_067,152
20_310,151
20_139,151
29_051,151
31_085,150
17_027,150
08_051,150
29_056,150
07_073,149
21_022,148
10_028,148
12_069,148
31_100,148
20_030,148
12_014,148
24_051,147
24_056,146
26_027,146
16_059,146
14_004,145
12_076,145
21_039,145
13_049,144
29_017,144
16_096,144
26_022,144
21_126,143
21_072,143
29_012,143
31_098,143
31_075,142
30_031,142
24_012,141
24_029,141
20_277,141
08_038,140
29_046,140
10_002,140
20_403,140
24_052,140
30_121,139
20_124,139
18_019,139
20_498,139
20_052,139
31_080,139
17_034,139
25_005,139
07_111,138
32_031,138
15_038,138
26_066,137
30_017,137
17_001,137
21_176,137
05_037,137
31_044,137
21_166,137
24_041,137
06_006,137
12_073,137
30_116,136
30_050,136
05_021,136
20_327,136
29_020,136
30_103,135
28_017,134
08_054,134
16_026,134
20_210,133
30_104,133
07_016,133
14_107,133
19_042,133
24_027,133
20_509,132
21_102,132
20_185,131
14_007,131
20_414,131
08_065,130
21_178,129
30_186,129
20_339,129
12_064,129
19_032,129
24_038,129
21_187,128
16_049,128
07_058,128
12_042,128
21_151,127
26_039,127
21_193,127
30_202,126
29_004,126
24_018,126
07_066,126
16_074,126
07_091,126
21_079,125
07_043,125
11_034,125
30_060,124
21_050,124
07_026,123
20_177,123
20_466,123
30_062,122
20_377,122
20_178,122
31_069,122
31_018,121
12_049,121
29_016,121
14_019,121
29_057,121
13_017,121
28_001,121
24_026,120
21_081,120
20_166,120
07_044,120
30_168,119
31_026,119
20_103,119
21_171,119
07_122,118
07_038,118
10_015,118
28_018,118
20_202,118
30_079,117
08_039,116
20_539,116
20_091,116
21_016,116
20_033,115
20_273,115
20_272,115
21_122,115
13_042,115
20_188,114
26_038,114
20_540,114
28_024,114
14_106,114
16_001,114
14_080,113
12_072,113
16_039,113
30_054,113
21_138,113
13_045,113
07_105,112
14_102,112
30_166,112
20_347,112
15_077,111
16_060,111
20_105,110
14_010,110
07_025,110
24_042,110
30_209,110
30_129,109
20_519,109
01_008,109
10_019,109
20_417,109
14_103,108
21_060,108
21_217,108
21_089,108
26_056,108
12_079,107
32_013,107
30_162,107
21_137,107
31_007,106
14_031,106
18_007,106
21_148,106
24_006,106
20_174,106
29_037,106
07_116,106
11_036,105
12_015,105
30_152,104
31_073,104
20_294,104
20_560,104
17_032,104
07_093,104
21_210,103
04_008,103
21_188,103
07_072,103
30_136,103
20_546,103
30_055,102
32_030,102
20_441,102
30_029,102
15_119,102
31_103,101
32_001,101
07_004,101
32_002,101
21_073,101
14_040,100
20_305,100
17_021,100
31_028,100
12_077,99
20_298,99
24_009,99
20_342,99
31_021,98
26_023,98
07_035,98
20_131,98
12_043,98
14_090,98
21_082,97
31_095,97
20_016,97
14_069,97
12_044,97
15_069,97
13_034,96
08_025,96
29_009,96
28_014,96
20_219,95
28_011,95
30_001,95
29_052,95
30_167,95
20_013,94
28_006,94
21_206,94
26_052,94
12_006,94
26_072,94
31_084,93
32_008,93
07_050,93
20_153,93
31_090,92
16_061,92
05_014,92
05_012,92
08_061,91
21_155,91
17_005,90
30_147,90
12_074,90
07_114,90
31_042,90
29_011,90
20_084,90
24_031,90
12_024,89
30_012,89
20_260,89
20_427,89
18_013,88
24_045,88
30_036,88
30_057,88
21_212,87
32_028,87
07_010,87
28_028,87
21_147,86
31_009,86
20_123,86
07_117,86
20_133,86
13_033,86
21_127,86
14_089,85
30_008,85
12_013,84
30_180,84
30_156,84
30_165,83
08_012,83
08_053,83
15_034,83
14_115,83
21_112,83
12_026,83
24_034,82
08_034,82
12_025,82
07_036,81
16_027,81
21_113,81
20_143,81
29_047,80
24_048,80
20_437,80
19_007,79
21_002,79
20_165,79
31_020,79
31_054,79
31_035,79
31_087,79
20_450,78
20_076,78
07_112,78
20_072,78
31_097,78
26_006,77
08_016,77
05_008,77
21_185,77
21_036,77
24_019,77
13_043,77
20_407,77
12_062,77
14_042,76
20_477,76
28_004,76
15_078,76
12_081,76
20_496,76
13_080,76
26_016,76
21_167,75
10_021,75
32_033,75
04_007,75
10_018,75
20_543,75
20_533,75
32_027,74
20_566,74
20_024,74
30_113,74
20_555,74
16_094,74
12_060,74
08_018,73
20_489,73
14_117,73
21_146,73
21_152,73
30_076,72
08_058,72
31_094,72
20_525,72
31_104,71
24_014,71
20_497,71
07_042,70
16_005,70
21_203,69
13_025,69
20_531,69
12_065,69
14_052,69
08_030,69
12_036,69
20_446,69
20_085,69
08_020,68
14_076,68
29_035,68
21_078,68
30_088,68
26_051,68
20_082,67
14_060,67
21_181,67
20_462,67
30_035,67
30_212,67
07_115,67
16_013,66
20_550,66
20_333,65
20_125,65
13_068,65
15_116,65
11_010,65
07_085,65
29_045,65
21_061,64
12_071,64
30_154,64
20_426,64
10_031,64
13_071,64
20_232,64
08_024,64
07_121,63
20_392,63
20_050,63
17_023,63
21_168,63
31_037,63
30_203,63
30_037,62
30_139,62
30_119,62
14_057,62
21_075,62
30_159,62
21_027,62
26_020,62
30_122,62
20_235,61
20_058,61
21_092,61
20_087,61
32_046,61
20_348,61
20_398,60
20_111,60
20_456,60
32_015,60
16_028,60
28_005,60
19_002,60
19_008,60
08_028,60
12_078,59
31_065,59
21_139,59
13_079,59
12_008,59
20_156,59
14_075,59
12_037,59
26_045,59
20_513,58
30_041,58
07_084,58
21_150,58
21_182,58
12_080,58
20_549,58
14_032,57
20_136,57
20_094,57
20_145,57
20_494,57
31_047,57
32_011,57
10_017,57
21_204,56
20_080,56
16_048,56
30_185,56
16_081,56
21_097,56
30_163,56
30_127,56
30_098,56
24_002,56
10_006,56
20_307,55
20_265,55
20_130,55
14_061,55
30_063,55
20_077,55
30_170,55
07_007,55
30_198,55
07_055,55
21_100,54
31_074,54
20_448,54
07_053,54
21_033,54
30_056,54
31_106,54
12_020,54
24_044,54
13_032,53
20_089,53
20_279,53
31_023,53
19_001,53
20_459,53
32_003,52
31_105,52
20_126,52
30_005,52
32_004,52
07_033,52
30_106,52
21_025,52
21_201,52
20_243,51
20_070,51
31_034,50
20_520,50
29_003,50
14_104,50
21_120,50
20_356,50
28_042,49
08_022,49
21_200,49
08_026,49
21_145,49
19_016,49
12_005,48
21_202,48
08_008,48
18_005,48
31_005,48
21_088,48
20_424,48
29_055,47
20_280,47
28_034,47
20_537,47
20_229,47
20_064,47
05_016,47
20_176,47
20_264,46
20_499,46
20_387,46
20_180,46
14_081,46
20_104,46
20_289,46
08_033,46
20_037,46
20_415,45
08_044,45
20_317,45
20_170,45
20_490,45
21_066,45
30_187,45
20_118,45
21_162,44
20_487,44
20_009,44
20_349,44
20_492,44
21_215,43
20_326,43
21_018,43
13_026,43
20_421,43
20_303,43
20_554,43
19_051,43
26_068,43
19_023,42
07_045,42
21_196,42
20_112,42
20_261,42
10_011,42
20_308,42
12_009,42
16_021,42
21_158,42
31_082,41
20_345,41
16_109,41
20_179,41
20_066,41
19_027,41
20_275,41
20_486,40
21_062,40
14_038,40
07_098,40
20_012,40
30_007,40
08_063,40
20_472,40
21_105,39
21_198,39
13_078,39
07_063,39
12_070,39
21_130,38
20_343,38
31_017,38
21_049,38
16_101,38
20_460,38
07_018,38
31_068,38
07_029,38
19_030,37
30_176,37
30_107,37
21_093,37
20_271,37
26_015,37
31_061,36
21_037,36
20_213,36
20_433,36
26_013,36
31_045,36
26_057,36
08_067,36
20_410,36
21_160,36
20_159,36
05_026,36
20_300,35
20_244,35
20_429,35
20_148,35
20_302,35
08_042,35
20_206,35
20_149,34
07_022,34
07_024,34
31_014,34
21_121,34
20_337,33
20_266,33
20_055,33
21_055,33
30_078,33
26_059,32
20_162,32
31_011,32
21_068,32
26_069,32
28_036,32
20_380,32
31_043,32
26_001,32
26_021,32
26_014,32
20_502,32
20_320,31
20_325,31
20_173,31
21_184,31
20_369,31
20_431,31
20_234,31
20_330,30
30_084,30
20_225,30
20_309,30
31_092,30
21_080,30
20_363,30
21_096,29
07_028,29
20_036,29
20_544,29
31_064,28
31_072,28
20_384,28
20_269,28
20_361,28
20_476,28
20_463,28
20_354,28
20_046,28
31_077,28
20_484,27
20_161,27
14_056,27
20_242,27
21_021,27
20_297,27
20_268,27
19_050,27
20_412,27
14_071,27
30_179,26
20_141,26
20_075,26
20_306,26
14_062,26
20_372,26
24_004,26
31_015,26
31_031,25
30_190,25
10_003,25
16_007,25
26_031,25
31_024,25
20_090,25
20_020,25
20_237,25
30_002,24
15_066,24
05_001,24
20_299,24
14_028,24
12_031,24
20_378,24
20_353,24
20_452,24
20_312,23
20_029,23
30_140,23
28_023,23
19_036,23
21_190,23
28_010,23
20_455,23
20_366,23
20_212,23
32_041,23
32_058,23
31_060,23
31_086,22
20_567,22
26_063,22
20_457,22
30_171,22
28_026,22
08_046,22
20_507,22
08_047,22
20_217,22
07_090,22
20_379,22
20_116,22
26_060,22
20_259,22
31_083,22
15_041,21
20_239,21
30_153,21
19_024,21
20_001,21
20_193,21
28_020,21
20_208,21
20_491,20
08_049,20
20_053,20
20_474,20
20_158,20
20_015,20
20_203,20
20_286,20
20_220,20
08_014,20
21_159,20
07_118,20
20_358,20
21_107,20
20_251,20
20_374,20
20_351,19
05_015,19
20_563,19
20_175,19
20_214,19
20_274,19
20_291,19
26_034,19
26_050,19
14_034,18
20_183,18
31_055,18
20_508,18
20_146,18
21_023,18
28_008,18
05_005,18
20_423,18
20_346,17
08_057,17
07_119,17
20_192,17
20_405,17
08_066,17
19_028,17
21_009,17
20_434,17
21_084,17
21_070,17
20_040,17
20_117,16
30_146,16
20_240,16
20_314,16
20_137,16
05_013,16
20_120,16
20_438,16
19_003,16
21_029,16
20_371,16
20_523,16
20_445,15
20_254,15
20_035,15
20_095,15
26_037,15
20_547,15
28_031,15
07_110,15
26_011,15
31_070,15
20_187,15
07_120,15
07_056,15
20_535,15
20_249,15
21_052,15
08_056,15
20_569,15
20_155,15
21_014,14
21_133,14
20_292,14
20_391,14
30_137,14
20_454,14
20_078,14
19_040,14
20_226,14
20_017,14
20_516,14
20_189,14
20_003,13
20_263,13
30_110,13
07_088,13
20_396,13
20_568,13
30_064,13
20_038,13
21_141,13
08_043,13
20_301,13
20_285,13
20_315,13
32_043,13
20_253,13
21_077,13
20_511,13
20_510,12
05_029,12
10_010,12
20_092,12
20_228,12
21_011,12
20_367,12
20_284,12
20_169,12
07_113,12
20_069,12
10_030,12
19_035,12
26_067,12
20_481,12
20_007,12
26_054,12
20_368,12
30_195,11
20_532,11
21_101,11
31_012,11
20_132,11
30_096,11
26_040,11
20_548,11
20_562,11
20_004,11
26_010,11
10_029,11
21_032,11
21_007,11
20_098,11
20_152,11
20_113,11
08_015,11
20_485,10
26_046,10
31_088,10
19_015,10
20_419,10
10_025,10
20_255,10
20_394,10
20_011,10
20_336,10
20_381,10
21_031,10
20_060,10
12_047,10
31_078,10
20_230,10
21_005,9
20_164,9
20_561,9
20_382,9
20_147,9
21_131,9
20_196,9
