cve_mun_full,num_dispositivos
02004,83765
09007,78372
21114,72712
14039,68614
15033,61671
11020,60418
08037,57959
19039,57840
14120,53666
09005,52991
15058,47651
22014,45942
31050,38079
15057,37685
02002,37054
09010,36929
23005,34867
09015,34834
28032,33639
24028,33385
08019,33201
15106,32755
05030,31887
09012,31022
09003,30459
19026,30178
19006,30133
26030,29351
01001,29325
15104,29166
16053,28760
14097,28329
14098,26768
09014,26212
09016,26176
25006,25409
05035,24816
15013,24200
09017,22820
14101,22411
27004,22239
30193,22196
28022,21834
15031,21679
15121,21425
19046,20788
09002,20045
15109,19669
12001,19346
09006,19346
19021,18771
19031,17865
17007,17818
15039,17414
28027,17316
02001,17263
15081,17005
30087,16720
09013,16635
11007,16131
10005,15261
13048,15149
19018,15007
23008,14495
09011,14303
11017,14216
07101,14173
19048,13853
28041,13472
15122,12677
28038,12650
03008,12250
15025,11643
15037,11614
09004,11540
15020,11076
25012,11010
19019,10946
24035,10783
14067,10672
09008,10586
15054,10456
26018,10238
18017,9429
04002,9317
15070,9261
15060,9254
10007,9228
13051,9157
25001,9145
28003,8913
20067,8881
17011,8835
05018,8455
22011,8286
22006,8260
28009,8115
30039,7987
32010,7979
03003,7863
12029,7719
22016,7710
23004,7687
21156,7597
16102,7547
05025,7441
15099,7280
15024,7190
30044,7135
21119,6751
07089,6596
26043,6568
17006,6502
30028,6456
04003,6283
15029,6130
11037,5893
11027,5874
26055,5831
13077,5756
14093,5637
32056,5480
19041,5467
14070,5432
15051,5348
08017,5343
15108,5258
30131,5155
32017,5148
05027,5024
28033,5003
18020,4910
16052,4841
06007,4837
25011,4809
15120,4775
30118,4731
11015,4685
21041,4590
21140,4588
26029,4546
19025,4540
26048,4500
30189,4460
11003,4388
26017,4327
15118,4326
14053,4311
27002,4302
15002,4294
06002,4206
16108,4157
26042,4083
17018,4028
30108,4023
13069,3941
02003,3913
31041,3904
29033,3871
06010,3791
08021,3753
21019,3723
17008,3640
21132,3628
09009,3624
11031,3621
07078,3564
11042,3563
27008,3542
02005,3519
10012,3501
08032,3465
12035,3346
27013,3340
19009,3230
15076,3227
20184,3211
14023,3198
15042,3171
29005,3148
23001,3147
19010,3131
27005,3091
11014,3081
14083,3075
24013,3045
05010,3043
13076,3031
11005,2974
01005,2970
17029,2891
24024,2885
30048,2864
14063,2846
24020,2843
19033,2835
19045,2783
30124,2772
20385,2698
21015,2692
15035,2671
14044,2593
11032,2527
15005,2495
07019,2476
27012,2466
16088,2449
07059,2419
14018,2401
15110,2401
30102,2381
29010,2376
16006,2374
08050,2344
31059,2341
31102,2310
30174,2302
13030,2302
16075,2298
12038,2288
21074,2279
15018,2272
15014,2258
16112,2257
15095,2248
30105,2247
14124,2247
05017,2238
19012,2232
06009,2222
19038,2209
11033,2198
23009,2196
14073,2194
26002,2159
17028,2128
16069,2123
05028,2105
28021,2097
29013,2083
21174,2078
27006,2070
23002,2033
14008,2032
11011,2005
27014,1998
14013,1973
15092,1968
30065,1965
11023,1964
30068,1915
31101,1912
25018,1897
05033,1895
21071,1895
15053,1886
13063,1861
16082,1850
16066,1843
22005,1823
14085,1813
13028,1802
19049,1799
32020,1789
12055,1787
15011,1785
15087,1784
30038,1784
07065,1775
14015,1769
13003,1762
15062,1745
05020,1744
15101,1730
11002,1725
23011,1708
05002,1704
07097,1690
11028,1689
13013,1676
16076,1671
15045,1670
15091,1666
07061,1666
30141,1644
30011,1643
15067,1640
13083,1639
10032,1635
14094,1634
15090,1628
05032,1624
01003,1620
01002,1617
11041,1613
16034,1594
22017,1581
17004,1555
30083,1552
20039,1546
11025,1542
15088,1540
16107,1539
21154,1531
27010,1527
15048,1524
25015,1509
20079,1508
11004,1506
07034,1487
07027,1486
14030,1483
15115,1480
16071,1478
30085,1476
13061,1476
27003,1474
22012,1471
21164,1466
30123,1464
01011,1462
11021,1461
11044,1461
11001,1429
32026,1429
07052,1417
30175,1410
18004,1409
20413,1406
30109,1398
22004,1396
23003,1395
29025,1385
11030,1385
14050,1385
28040,1383
16050,1382
04004,1374
20390,1362
26025,1346
21208,1322
15059,1320
08011,1310
14082,1309
03002,1304
24037,1303
14091,1297
11026,1296
15074,1289
15009,1276
31096,1273
11009,1271
11035,1267
20043,1266
20318,1266
12066,1265
13016,1249
03001,1249
15082,1242
19004,1240
30183,1234
13084,1232
13052,1231
27017,1221
14066,1212
30133,1206
26033,1205
29043,1204
18015,1202
07108,1201
01007,1200
19044,1197
17012,1190
32039,1181
21053,1179
16043,1179
29044,1178
30181,1178
15100,1175
21034,1172
21085,1169
18008,1165
32042,1162
15085,1152
08036,1149
01006,1146
30003,1142
17020,1140
08005,1137
14006,1136
12028,1130
12075,1123
14051,1123
14016,1121
11046,1116
21197,1116
04001,1116
14035,1112
05009,1110
20551,1104
13008,1103
30128,1100
05022,1097
13041,1093
16079,1092
23010,1086
10038,1081
14046,1070
32055,1059
13023,1058
13029,1056
17030,1047
30160,1047
24021,1045
16038,1041
17003,1038
30138,1037
25010,1037
21180,1033
30030,1033
14108,1029
13056,1029
14119,1028
28025,1028
16009,1024
32034,1022
07017,1016
08045,1012
21106,1005
28035,995
07099,975
30061,974
07012,969
10008,969
30045,961
29018,957
21001,952
07057,943
22008,938
15019,934
30015,934
04009,933
13081,932
15047,918
27016,918
20399,918
16012,909
15040,906
26019,902
30014,902
14078,887
08048,881
31089,881
30040,877
30009,876
12011,873
23007,871
