cve_mun_full,num_dispositivos
02004,76211
09007,67927
19039,63949
21114,60516
09005,57425
14039,55902
15033,53746
08037,50806
11020,48526
14120,46776
15058,41094
22014,38917
09015,34667
15057,33719
02002,33471
26030,33245
09010,32856
31050,32337
09014,31729
23005,29835
15106,29264
09003,29121
28032,28967
24028,28497
08019,28351
09012,27928
15104,26915
19006,26849
05030,26137
09016,25803
19026,25399
25006,24802
01001,24753
16053,24104
15013,22641
14097,21978
14098,21449
09017,21381
05035,20774
15121,19946
28022,18967
09002,18711
19046,18376
30193,17985
15109,17886
27004,17882
14101,17618
09006,17385
15031,17269
12001,16184
17007,16164
19031,15754
19021,15085
28027,15021
09013,14971
02001,14905
15081,14563
15039,14475
10005,14329
30087,14110
07101,13644
11007,13516
13048,13026
23008,12508
09011,12461
28041,12052
19048,11870
11017,11841
19018,11743
15037,11259
19019,11006
03008,10877
09004,10538
28038,10463
09008,10410
25012,10339
15122,10165
15020,9990
15054,9847
15025,9298
26018,9220
14067,9200
18017,9191
15060,8839
24035,8796
20067,8184
15070,7943
17011,7869
10007,7830
25001,7768
03003,7731
28003,7657
04002,7387
13051,7325
05018,7253
16102,7239
22011,7200
22006,7126
15024,7053
22016,6938
30039,6921
12029,6894
28009,6611
15099,6593
21156,6385
23004,6264
05025,6264
21119,6169
26043,6105
32010,5971
30044,5928
04003,5857
07089,5489
17006,5466
30028,5434
32056,5292
26055,5229
15029,5191
11027,5124
13077,4659
15108,4629
08017,4592
30131,4585
32017,4523
15051,4452
14070,4409
18020,4361
19041,4329
21140,4247
14093,4211
15120,4191
11037,4188
06007,4136
30118,4076
28033,4050
08021,4044
26029,4033
11015,3942
26048,3912
16052,3906
21041,3873
05027,3864
30189,3863
15118,3841
06002,3817
25011,3815
16108,3730
11003,3620
02005,3590
15002,3509
17018,3506
02003,3408
09009,3370
21019,3369
06010,3364
26042,3361
26017,3354
14053,3354
19025,3318
29033,3247
07078,3224
30108,3174
27002,3131
13069,3059
25018,3057
31041,2987
21132,2953
12035,2930
23001,2840
17008,2825
15076,2804
27005,2788
08032,2781
19009,2753
24013,2744
14023,2700
13076,2679
11042,2672
10012,2664
17029,2580
14083,2574
01005,2566
27008,2536
11031,2518
29005,2500
27013,2495
20184,2435
15042,2432
15035,2431
14063,2399
24020,2376
19045,2356
30124,2352
11014,2319
19010,2310
21015,2283
11005,2278
19033,2242
07019,2241
30048,2148
16112,2142
24024,2120
16006,2111
15005,2094
12038,2091
16088,2085
15095,2081
11032,1996
30102,1984
26002,1980
20385,1976
14124,1970
05010,1960
15014,1953
13030,1945
16069,1923
27012,1922
31059,1920
14073,1917
21174,1886
30105,1877
28021,1867
14018,1865
08050,1849
19038,1848
29010,1845
14044,1791
05017,1782
08054,1779
14013,1776
11033,1775
11023,1769
23009,1768
30065,1767
30174,1762
05028,1753
31102,1745
06009,1732
27014,1731
29013,1728
05002,1713
11011,1708
15018,1697
19049,1695
05033,1692
21074,1679
17028,1663
14008,1656
15110,1620
27006,1617
19012,1603
30038,1597
16075,1597
12055,1586
15091,1582
15092,1564
30068,1563
23002,1563
16066,1553
15053,1551
11002,1547
13063,1547
14015,1521
21071,1515
30141,1512
25015,1503
07065,1482
15062,1478
15090,1444
15011,1441
31101,1430
16076,1428
23011,1427
07059,1413
16082,1411
22012,1409
30011,1408
14085,1407
05020,1406
22017,1403
29018,1403
16034,1387
13013,1376
08002,1375
17004,1372
32020,1367
13028,1363
11041,1363
05032,1363
15101,1362
20079,1338
15067,1326
11028,1324
15059,1309
13083,1297
20039,1289
15045,1285
15088,1277
11021,1271
20390,1267
21154,1266
14030,1263
30085,1261
13003,1259
07027,1258
15115,1256
11044,1249
13061,1248
11004,1234
15087,1232
01003,1230
18008,1226
11030,1221
15082,1221
27010,1209
16107,1208
18004,1208
13008,1206
30175,1186
27007,1183
03002,1181
16071,1179
07097,1178
29025,1178
20043,1175
30123,1175
23003,1168
01011,1165
27003,1163
21164,1160
22005,1158
15048,1152
11025,1150
17012,1139
10032,1123
11035,1123
14094,1120
28040,1119
16050,1113
15009,1112
12028,1105
11001,1100
19004,1095
11009,1093
05022,1088
03001,1082
04004,1081
26025,1079
21208,1076
08011,1076
30128,1074
17020,1057
07034,1052
01002,1046
16043,1037
07108,1036
13041,1021
19044,1011
21085,1011
07061,1008
14035,1007
18015,999
30133,997
12066,997
30109,994
15074,983
17003,975
29043,969
21034,966
11046,965
30138,962
31096,961
14091,959
30160,958
21197,952
20413,941
15085,940
30003,933
32042,931
15100,922
11026,917
05009,916
26019,914
14082,913
14006,908
04001,906
30183,906
13016,906
22004,905
21053,892
20318,892
21106,889
24037,886
27017,883
13056,880
14050,878
14066,876
29044,872
01007,864
13052,861
13029,858
07057,847
15019,847
01006,842
14046,841
25010,836
07052,835
23010,833
14108,829
08036,825
30030,825
28025,820
32039,817
13084,816
14051,812
27016,808
11029,802
14016,801
30045,791
20399,789
30061,789
24011,787
17031,785
23006,783
22008,782
31089,782
07017,779
17030,779
30181,769
32026,768
26036,764
30046,763
04009,760
17024,758
30040,757
23007,750
21001,749
08045,744
30014,743
15023,742
20401,740
20059,736
15073,729
07012,726
24021,725
13023,724
12075,724
16012,722
10008,719
10038,713
15040,706
14078,703
21083,703
14009,703
14022,702
16009,699
17017,699
14119,696
20515,694
32005,694
29006,693
08052,688
20551,686
08005,686
26033,683
25009,681
28035,680
16055,675
14121,674
20482,672
16038,672
32024,670
16079,670
30083,666
21010,665
30204,663
16010,663
12057,663
25002,660
30191,654
11043,654
27001,652
13054,651
29031,646
27009,645
30016,644
15047,643
13067,643
13081,640
07074,640
15103,640
11040,639
30026,639
32055,639
16068,638
14116,636
21180,634
22007,628
32034,626
05004,626
14105,622
24050,622
32038,620
13010,619
05036,617
07009,615
16045,615
15065,615
25017,613
21186,612
14047,608
07099,604
30015,603
12011,601
14118,598
15084,597
30004,595
28030,594
30071,583
29024,583
21004,581
14033,581
15113,580
14113,580
31038,579
16035,578
29036,578
12058,575
15114,575
15075,574
15124,572
30009,571
20324,570
31056,567
30206,565
16083,564
21207,563
14002,560
21047,560
16106,559
15096,558
16110,556
31079,553
13075,552
20014,551
29041,551
13082,550
30115,550
30010,549
30126,548
12050,547
30207,547
30155,543
11008,542
10039,541
07020,541
17002,538
05006,531
10023,528
21045,527
29023,525
30058,523
29015,523
07051,523
27015,522
16015,521
11039,520
08004,520
11019,519
28012,514
29038,513
21003,511
31052,510
15001,507
05024,506
18012,505
13050,503
20397,501
26058,500
11016,500
32036,499
14077,497
30089,497
22001,495
12021,494
12048,494
24040,494
29028,492
14043,490
20044,489
14055,487
32051,485
30049,485
14096,482
26041,481
29019,480
07040,479
25014,477
20057,477
13074,475
30101,475
21094,473
15030,473
12046,473
14024,473
20002,472
19005,469
15044,468
15093,467
04005,465
05003,463
30021,462
06001,461
08062,461
14037,461
15036,461
13001,460
30125,460
30077,459
12061,458
11012,458
20565,456
18018,454
14114,454
16073,451
20107,451
10022,450
07069,450
07068,448
07030,448
24032,447
24016,446
25013,446
21177,443
16020,442
31013,442
30032,441
17025,439
14064,438
08031,435
16098,433
29034,431
07106,430
25008,429
28007,427
08048,426
10004,426
29026,425
29002,425
21115,424
13012,422
21110,422
15086,422
13059,418
16087,418
16085,417
11013,416
22009,414
31066,414
30034,413
16111,412
16097,412
15043,412
28015,411
12034,410
15112,409
30143,409
07015,409
07077,408
14100,406
32019,403
30069,403
21090,399
30211,399
30094,399
13015,399
01010,397
13073,397
30100,397
15003,396
32048,396
15068,392
21051,390
06005,390
16089,390
15064,390
07049,389
20157,388
20295,388
03009,387
21143,386
21142,386
26026,385
24049,385
15027,385
20334,384
18006,382
01009,381
30024,380
13037,379
30047,379
18001,379
17009,378
05031,377
14025,375
29039,374
30142,373
16113,373
14021,372
15016,371
14001,370
30053,370
21048,370
31040,369
21189,369
11018,367
14110,365
13022,365
14048,365
16064,365
14086,364
25004,363
20475,363
15055,363
10001,362
30144,361
16090,360
13055,359
30092,358
21161,353
30013,353
16103,352
12068,352
14045,351
12007,351
15012,351
21043,350
05038,350
21199,350
20073,349
26070,348
08029,348
30023,347
19017,347
15072,346
21091,346
21149,344
07079,344
16025,343
15125,342
15028,342
21194,342
15046,341
20041,341
20278,340
30081,339
08055,339
30192,338
16065,337
20227,336
20396,336
24025,334
29048,334
05023,333
14003,333
15083,332
21144,332
15022,330
13021,328
22003,328
21169,327
08010,325
30134,324
14125,324
14123,323
19014,322
20350,322
13070,321
32007,321
17019,321
20023,319
14059,318
10036,318
07031,315
32023,314
07107,314
32029,314
16019,314
21035,313
21125,313
24036,313
21172,312
10037,312
32014,312
15008,311
