cve_mun_full,num_dispositivos
02004,67326
19039,61157
09007,60161
21114,53807
09005,50507
15033,48256
14039,47600
08037,46991
11020,44244
14120,41455
15058,35392
22014,33963
31050,30532
15057,28979
02002,28935
09010,27576
09015,27281
08019,26554
26030,26153
28032,25926
15106,25394
24028,25272
05030,24839
19006,24812
09012,24428
23005,24232
09003,24205
15104,23340
01001,22236
09014,21909
16053,21579
19026,21520
25006,20446
14097,19629
09016,19304
15013,19023
14098,19018
05035,18204
15121,17382
09017,17362
15031,16853
28022,16808
09002,16363
19046,16320
27004,16302
14101,15571
30193,15346
15109,14981
19031,14863
09006,14835
17007,14828
12001,14510
15039,13703
15081,13677
28027,13620
19021,13472
09013,12969
02001,12916
09008,12868
11007,12617
07101,12371
10005,12148
30087,11823
13048,11551
11017,11079
09011,10973
28041,10841
19048,10793
19018,10699
15122,9952
15037,9692
23008,9366
25012,9188
28038,9184
03008,9160
15020,8961
15025,8570
09004,8362
26018,8159
18017,7956
24035,7845
15060,7739
15054,7693
15070,7467
14067,7404
13051,7184
25001,7078
20067,6917
28003,6869
17011,6860
10007,6850
19019,6842
03003,6834
05018,6819
22006,6773
30039,6703
32010,6653
04002,6642
16102,6306
21156,6269
22011,6034
15099,5976
22016,5888
12029,5869
28009,5721
26055,5265
05025,5246
26043,5172
23004,5153
15029,5134
21119,5129
04003,5001
17006,4899
15024,4875
07089,4739
30044,4638
11027,4603
08017,4601
30028,4558
08021,4357
15108,4291
13077,4217
32017,4115
30131,4040
14070,3918
32056,3907
21140,3824
19041,3806
15118,3766
30118,3762
14093,3755
15120,3746
15051,3740
11015,3717
06007,3709
11003,3617
11037,3616
26029,3583
05027,3565
25018,3509
28033,3426
18020,3411
17018,3408
16108,3384
30189,3369
06002,3363
16052,3356
27002,3301
26042,3268
02003,3267
15002,3252
25011,3251
21041,3251
13069,3165
26048,3130
14053,3087
29033,3065
19025,3055
30108,3026
06010,2967
07078,2963
09009,2887
19009,2842
02005,2824
10012,2817
21132,2801
15076,2781
26017,2777
21019,2769
27013,2742
31041,2722
12035,2673
27005,2618
17029,2569
08032,2554
14023,2552
23001,2520
11042,2498
17008,2487
13076,2325
19010,2319
21015,2319
24013,2277
01005,2254
29005,2254
14063,2227
30124,2223
11031,2199
15005,2188
11014,2176
14083,2153
19033,2144
27008,2120
24020,2108
14124,2100
19045,2079
11033,2074
15042,2051
20184,2044
24024,2030
30102,2024
08050,2022
15035,2014
16006,2013
30048,2003
05028,1963
07019,1950
15095,1948
11005,1927
05010,1923
30105,1922
21074,1885
31101,1881
15110,1869
15014,1859
30174,1853
29010,1839
15011,1836
16112,1834
27012,1821
12038,1821
19038,1802
26002,1787
27014,1756
13030,1750
11032,1740
14018,1711
15091,1704
21071,1698
20385,1671
16088,1655
11023,1649
05002,1638
16069,1637
15090,1633
29018,1627
27007,1627
05017,1619
30065,1609
14073,1606
30068,1600
13063,1595
28021,1593
23009,1590
15018,1588
11028,1581
14013,1578
16075,1567
11011,1533
15092,1526
17028,1523
11002,1512
08002,1510
30085,1509
14008,1501
31059,1498
19049,1492
30038,1491
01011,1487
15088,1482
05020,1480
05033,1480
14044,1478
07065,1476
07059,1471
12055,1462
06009,1449
19012,1437
15062,1425
15087,1417
14015,1416
21174,1406
16082,1406
22012,1404
13003,1393
07061,1393
31102,1388
07097,1384
15053,1383
32020,1366
16066,1363
15067,1338
05022,1336
29013,1332
27006,1328
23002,1318
11004,1302
22005,1302
25015,1293
16076,1292
17004,1284
11030,1264
13083,1261
20079,1249
20039,1249
13013,1242
16034,1240
30011,1232
01002,1230
05032,1228
10008,1226
