municipio,num_dispositivos
11_033,2950
05_017,2886
30_174,2885
15_035,2862
21_074,2816
15_095,2796
25_018,2795
30_105,2794
15_014,2790
15_110,2782
16_006,2781
14_124,2762
07_059,2761
29_010,2760
13_030,2743
07_019,2738
08_050,2734
19_038,2731
27_012,2730
11_032,2692
05_033,2652
27_014,2599
16_112,2579
30_102,2579
14_073,2538
12_038,2536
19_012,2519
14_044,2488
15_091,2480
20_385,2472
14_018,2437
22_012,2427
31_102,2422
16_088,2395
30_160,2384
30_065,2378
11_023,2372
31_101,2364
31_059,2342
14_008,2324
15_092,2300
27_006,2298
15_090,2291
13_063,2291
05_020,2288
23_002,2265
14_013,2256
13_003,2256
21_071,2250
05_028,2242
15_067,2231
28_021,2224
30_068,2218
17_028,2217
16_069,2194
01_002,2192
15_011,2189
15_018,2184
11_002,2183
07_097,2174
15_087,2171
16_082,2152
26_002,2147
29_013,2130
07_065,2120
15_062,2117
11_025,2095
21_174,2095
30_038,2086
15_088,2083
14_015,2071
06_009,2021
11_011,2019
15_053,2008
30_085,1997
16_066,1982
07_061,1980
05_032,1979
11_028,1977
15_101,1971
23_009,1964
32_020,1948
30_141,1939
22_017,1936
13_028,1935
22_005,1933
16_076,1909
16_075,1909
14_030,1896
17_004,1875
11_030,1866
19_049,1864
20_390,1859
13_083,1855
15_115,1853
16_071,1823
27_010,1806
11_004,1800
27_003,1797
22_004,1797
13_016,1782
01_011,1780
12_055,1775
15_074,1762
13_013,1754
16_107,1750
04_004,1738
15_045,1733
05_022,1721
21_154,1715
10_032,1712
27_017,1706
25_015,1692
15_100,1684
01_003,1673
20_043,1663
15_059,1654
30_175,1649
20_079,1641
21_208,1636
13_061,1624
05_002,1617
14_121,1616
25_010,1610
21_164,1609
18_004,1605
29_025,1605
07_027,1603
30_011,1589
13_054,1588
21_053,1578
11_009,1576
29_018,1571
16_034,1568
16_083,1568
20_039,1566
07_034,1550
07_108,1547
14_082,1545
15_048,1539
13_041,1532
08_011,1520
24_037,1500
30_123,1497
11_021,1495
17_012,1491
28_040,1491
11_044,1483
14_085,1482
10_008,1476
11_026,1475
11_001,1474
29_044,1465
16_079,1452
29_043,1451
07_017,1447
05_009,1433
30_109,1427
18_008,1404
15_085,1403
13_023,1401
17_020,1393
13_012,1388
03_001,1385
19_004,1383
11_041,1379
15_009,1377
15_082,1371
14_091,1370
07_052,1364
03_002,1364
18_015,1360
31_096,1358
21_085,1355
04_009,1351
30_128,1349
01_007,1344
30_030,1342
32_042,1338
16_050,1337
08_002,1334
10_038,1333
11_035,1332
14_035,1332
14_006,1329
14_066,1325
23_011,1322
16_043,1322
14_094,1321
30_183,1321
04_001,1303
12_066,1303
14_051,1298
32_039,1294
19_044,1292
30_138,1288
12_028,1282
13_008,1277
13_029,1277
30_070,1271
26_025,1252
32_038,1245
32_026,1233
30_133,1231
21_001,1216
14_050,1211
27_007,1210
23_006,1208
31_089,1203
20_551,1192
01_006,1181
08_045,1177
14_016,1176
12_075,1176
13_056,1173
21_197,1173
32_034,1170
15_040,1161
08_004,1159
22_007,1148
13_084,1144
07_057,1143
20_413,1141
21_034,1139
30_061,1134
31_038,1131
24_021,1125
11_046,1116
15_047,1112
24_011,1106
30_045,1099
26_033,1098
28_035,1094
23_010,1092
14_119,1091
07_099,1086
13_052,1085
17_030,1084
22_008,1079
30_003,1075
15_073,1073
32_051,1073
08_005,1072
29_031,1071
30_014,1069
20_318,1058
13_067,1048
05_036,1034
21_106,1029
28_025,1025
20_059,1020
21_186,1020
27_016,1016
25_017,1014
20_399,1009
16_012,1003
30_155,989
16_009,989
11_008,987
15_001,982
32_024,977
17_002,976
30_040,972
14_108,968
15_103,963
17_024,959
26_019,959
29_006,958
24_050,952
32_005,951
20_515,949
15_114,949
11_029,944
30_181,944
12_057,941
10_004,936
15_019,933
08_052,922
07_046,919
16_035,919
14_078,919
27_009,918
25_002,915
32_055,913
21_207,913
15_065,909
15_084,907
13_010,904
21_010,898
17_003,894
08_036,892
16_055,891
20_401,888
20_002,887
27_015,886
12_058,884
31_056,878
30_115,877
25_009,874
26_004,872
14_116,870
21_180,867
12_022,863
07_014,863
07_009,854
23_003,853
32_009,852
15_086,852
14_022,849
21_083,845
30_010,842
15_023,841
29_036,839
10_023,839
21_051,834
16_064,832
21_004,827
21_177,825
15_075,825
12_011,824
30_191,823
14_002,821
17_017,819
30_206,818
14_105,817
15_113,815
07_012,810
26_041,810
30_004,810
16_045,808
23_007,808
11_013,807
30_126,807
16_097,805
14_043,805
07_051,802
13_081,802
31_079,801
16_020,800
05_004,798
30_083,798
15_124,797
07_020,790
30_071,787
14_114,782
30_009,781
21_115,780
14_118,776
14_049,775
14_024,773
16_068,770
29_041,765
21_045,765
32_036,764
30_016,760
15_036,755
30_023,753
15_064,751
25_013,751
07_092,750
20_044,749
15_096,748
14_033,748
16_031,747
26_036,745
30_144,743
28_012,742
07_074,742
14_046,742
17_031,741
29_034,737
16_038,736
25_008,733
30_207,729
30_143,728
08_062,720
16_015,719
21_003,719
16_011,715
13_050,713
30_015,711
29_019,708
21_047,708
11_043,701
14_045,701
20_565,700
14_037,699
14_009,699
29_015,697
11_040,697
07_015,696
05_006,693
20_334,691
07_049,691
18_012,688
27_001,687
29_024,687
07_040,683
13_001,682
22_003,679
16_073,679
20_482,679
20_397,673
12_021,669
12_061,667
30_024,667
30_101,667
13_082,666
30_046,665
14_025,660
14_096,660
18_001,658
16_110,654
10_037,652
30_204,652
07_106,650
15_093,648
12_050,648
30_047,647
12_048,647
05_024,645
14_047,645
26_058,644
13_037,644
31_052,643
05_031,642
32_007,642
30_201,642
05_003,642
15_003,640
29_023,640
20_057,639
31_040,638
16_106,638
30_077,636
30_094,636
20_324,635
11_019,634
14_064,631
06_001,629
15_043,629
30_058,628
17_025,626
07_005,626
26_026,625
24_040,625
10_039,624
15_012,624
14_087,623
30_211,622
21_110,620
29_028,618
20_038,617
16_090,615
24_029,613
30_032,613
07_023,610
22_013,607
21_104,606
30_026,605
13_074,604
28_015,604
22_001,601
30_069,598
14_055,596
30_089,595
21_142,593
29_038,591
07_102,589
20_570,588
07_013,585
15_056,584
32_019,580
24_016,578
21_189,578
13_059,577
30_100,577
21_094,575
30_066,571
07_079,571
04_011,568
15_008,567
07_069,561
30_081,559
20_107,557
14_086,556
08_031,554
30_092,554
29_039,554
10_022,551
15_072,551
24_036,550
14_029,550
21_090,549
11_039,548
20_041,548
15_063,546
01_009,546
25_014,545
30_192,543
30_173,542
21_143,541
15_030,540
14_100,540
20_439,539
20_157,539
16_085,538
32_014,537
01_004,537
28_043,536
15_044,536
25_004,536
11_018,535
12_046,532
18_002,530
08_055,528
14_077,527
13_073,527
06_005,527
13_021,526
07_032,526
16_098,525
20_227,525
29_026,522
24_032,521
30_125,520
13_075,519
30_049,518
21_194,516
20_014,515
19_005,514
31_019,514
20_068,514
12_007,513
30_114,513
24_010,511
15_125,510
07_030,509
07_080,508
15_021,507
16_113,506
13_009,506
07_107,504
21_195,504
21_048,504
14_021,501
30_117,500
13_049,499
07_104,498
14_048,497
18_006,497
21_169,495
10_034,495
30_134,493
15_112,493
32_037,492
16_019,492
32_040,490
16_025,490
31_069,490
12_053,488
31_013,486
24_043,485
21_108,485
32_048,484
15_052,483
15_027,483
07_031,483
21_043,482
15_105,480
13_055,476
14_001,475
12_034,475
11_016,474
30_034,473
15_006,473
20_483,473
21_161,473
20_350,472
29_049,472
15_097,472
15_079,471
16_087,470
31_093,468
32_047,468
21_199,468
04_005,467
30_112,466
08_048,466
28_024,464
32_052,461
30_025,459
16_016,458
14_110,457
30_130,456
04_006,456
13_015,455
12_027,454
16_096,454
21_076,454
21_117,453
15_032,453
14_027,452
15_123,450
21_179,449
21_118,448
21_172,447
12_056,446
12_023,445
08_029,445
25_003,444
27_011,444
16_091,443
07_077,442
16_065,442
30_157,442
24_055,442
14_005,442
28_007,441
19_047,440
15_111,440
29_048,440
22_018,439
10_001,439
16_063,439
30_148,439
24_058,438
29_002,438
13_002,438
21_214,437
15_080,436
15_055,436
15_016,434
30_053,434
13_070,434
13_060,433
21_069,433
30_158,432
01_010,432
15_007,430
21_136,429
32_029,429
07_048,428
30_188,425
31_076,424
32_023,423
17_019,421
08_040,421
13_024,421
07_047,420
08_001,420
24_008,419
21_013,419
16_078,418
15_028,418
18_018,417
13_018,417
20_273,416
32_025,416
16_033,416
15_107,415
14_123,411
10_026,411
30_086,410
10_016,408
20_073,408
24_025,408
12_012,408
16_093,407
24_049,407
21_149,406
16_103,405
26_047,404
16_008,403
32_035,403
11_012,402
20_150,401
12_032,401
30_095,400
15_046,398
14_003,398
17_009,398
14_095,397
16_040,397
30_210,395
07_100,394
28_029,392
22_002,392
07_068,390
14_125,389
08_010,387
30_006,386
16_010,385
08_054,385
03_009,384
31_033,384
13_022,383
20_023,382
30_013,382
20_293,381
15_068,380
19_017,380
31_001,380
13_035,379
15_061,379
30_208,378
15_050,378
05_038,377
10_036,377
14_074,376
22_009,376
05_007,376
12_068,375
14_079,374
14_109,374
15_022,374
15_010,372
30_021,372
14_088,371
07_103,370
24_054,370
32_016,369
32_049,369
16_062,366
13_057,365
20_545,364
28_037,363
30_091,362
24_007,361
12_041,361
18_011,361
12_033,361
24_056,360
14_059,359
07_062,357
30_082,356
05_023,356
16_029,354
14_111,352
06_004,352
21_134,352
19_014,350
16_022,350
15_083,348
14_036,347
07_083,347
16_111,346
07_006,346
13_031,345
15_026,345
21_124,344
15_015,344
21_054,344
21_078,344
18_014,343
16_014,343
21_211,342
14_113,342
16_017,340
22_015,340
14_017,340
31_048,338
21_035,338
32_018,337
12_051,334
21_012,334
25_007,333
28_002,332
07_002,331
20_469,331
12_030,331
08_009,330
12_059,329
16_089,328
21_205,328
32_054,327
08_016,327
13_005,327
16_105,326
07_094,325
21_153,325
18_016,325
26_070,325
10_013,324
32_032,323
07_123,323
29_007,322
30_022,322
20_338,321
18_010,319
21_213,319
30_182,319
07_037,319
14_020,319
12_003,318
13_039,318
12_052,318
28_039,318
13_007,318
07_086,317
32_022,316
29_021,315
13_046,315
08_003,314
17_035,314
13_038,314
24_003,314
19_022,314
31_004,313
08_027,312
30_184,311
16_086,310
26_071,309
07_043,308
20_166,307
24_053,307
13_058,307
20_198,306
15_089,306
20_108,306
07_008,306
16_013,306
20_190,305
16_051,304
16_032,303
22_010,303
16_047,303
17_026,302
20_006,301
30_164,301
07_096,301
20_364,301
12_016,300
12_067,300
31_046,300
20_475,299
21_125,298
05_019,297
16_018,296
07_041,296
06_003,294
30_097,294
07_003,293
29_050,292
21_175,291
20_553,291
07_076,290
12_002,290
29_029,289
30_075,288
28_013,288
12_079,288
20_550,287
16_002,286
20_210,286
29_008,286
20_139,286
20_447,285
30_073,285
14_014,285
32_057,285
32_053,284
21_170,282
31_091,282
16_058,282
04_010,281
21_099,281
16_084,281
16_041,280
30_072,280
31_058,280
21_086,280
30_161,279
15_094,279
13_066,278
21_116,276
14_058,275
21_067,275
29_032,275
24_046,274
30_111,273
18_019,273
31_039,272
07_016,271
17_015,271
30_052,271
21_063,270
21_144,270
11_024,270
29_042,270
30_033,269
21_212,269
30_142,268
13_027,268
12_017,268
13_019,268
20_115,267
12_073,266
11_034,266
31_002,266
13_006,265
21_008,264
20_026,264
16_036,264
07_011,264
30_093,263
32_002,262
20_375,262
08_013,262
31_003,261
19_013,260
29_014,260
07_044,259
20_028,259
20_360,259
06_008,258
32_044,258
20_278,257
30_120,257
14_007,255
13_042,254
10_027,254
32_050,254
15_102,253
30_149,253
16_056,253
07_060,252
21_145,252
07_109,252
30_135,251
28_030,251
12_045,251
21_044,251
08_059,250
21_129,250
15_017,250
17_010,250
15_049,249
11_022,248
14_065,248
28_019,248
17_023,247
29_001,247
30_169,247
11_045,247
31_063,246
05_034,246
29_058,245
30_196,245
10_033,244
20_012,244
16_042,244
21_017,243
21_163,243
14_068,242
18_009,240
30_170,240
21_209,239
29_030,239
26_012,239
12_040,239
26_035,239
20_406,239
15_078,237
30_043,237
14_031,236
16_080,236
31_066,234
30_178,234
13_040,234
21_098,233
31_067,233
07_122,232
15_071,232
20_295,232
12_039,232
30_080,231
21_091,231
29_056,231
20_205,230
20_088,230
20_539,230
16_003,230
15_117,229
24_015,229
30_205,229
30_051,229
17_022,229
20_526,229
12_054,228
21_111,228
20_010,228
29_016,227
30_031,227
24_023,226
17_033,226
24_022,226
20_418,226
16_046,225
19_020,225
29_027,225
14_026,225
16_026,225
31_062,224
26_003,224
24_012,224
07_081,222
13_014,222
16_095,221
30_132,221
07_021,220
20_021,220
11_006,219
10_015,219
08_060,218
14_092,218
14_084,218
17_013,217
31_080,217
20_045,217
20_409,216
13_004,216
13_072,215
30_059,215
15_077,214
32_001,214
15_004,213
20_005,213
10_020,213
07_054,213
20_467,213
16_099,212
07_111,212
14_072,212
20_559,212
07_050,211
20_417,210
14_103,209
14_011,209
16_030,209
13_011,209
05_011,208
21_176,208
29_012,208
16_067,207
20_036,207
30_106,207
16_004,206
16_070,205
12_069,205
14_054,204
21_026,204
21_151,204
17_014,202
16_104,201
07_087,201
25_016,201
20_134,201
28_016,201
30_177,200
13_047,199
24_039,199
29_059,198
30_199,198
12_014,197
19_011,197
14_057,196
31_053,195
24_052,195
30_074,195
16_049,195
10_017,193
24_005,193
21_126,192
21_185,192
30_062,192
28_017,191
16_077,191
13_044,191
08_007,190
21_046,189
30_200,189
29_017,189
31_036,188
15_098,188
10_024,188
30_194,188
14_041,187
08_035,187
10_035,187
21_081,186
21_089,186
30_042,185
20_030,185
20_248,185
20_083,184
07_116,184
08_038,184
07_124,184
17_016,183
16_044,183
32_030,183
16_023,183
29_037,183
31_027,183
14_099,182
18_003,182
19_029,182
12_042,182
21_147,181
20_505,181
20_557,181
20_042,180
04_008,180
32_012,180
29_053,180
10_009,179
14_019,179
01_008,179
29_060,179
11_038,179
19_034,178
12_049,178
29_054,178
29_040,178
20_530,176
21_040,176
20_441,176
21_038,175
21_072,175
08_039,174
16_037,174
12_004,174
07_058,174
30_027,173
17_001,173
21_184,173
07_064,173
21_065,172
29_009,172
16_001,172
21_128,172
29_022,172
24_017,172
15_038,172
07_073,171
14_042,171
06_006,170
13_053,170
24_001,170
31_044,169
21_102,169
14_090,168
24_047,168
30_121,168
13_064,168
15_119,168
21_064,168
21_058,168
12_010,167
24_057,167
21_060,167
13_025,167
30_099,166
21_191,166
20_489,166
21_057,166
24_018,165
07_071,164
31_026,164
31_006,164
12_076,163
16_100,163
05_021,163
30_090,163
26_052,163
07_075,163
20_063,163
16_024,162
08_025,162
12_024,162
20_500,160
20_468,160
20_327,160
31_098,159
31_075,159
31_085,159
30_104,158
20_178,158
20_427,157
17_005,157
16_059,157
13_065,156
20_124,156
12_060,155
31_095,155
13_062,155
31_074,154
24_027,153
20_105,153
20_310,153
30_116,152
30_029,152
20_177,152
14_112,152
31_025,152
30_209,151
21_087,150
26_066,150
26_022,149
24_048,149
30_151,149
24_041,149
31_051,149
21_122,149
31_007,147
12_025,147
20_102,146
30_067,146
30_165,146
13_068,146
18_007,145
29_004,145
31_090,145
21_113,145
12_078,144
20_297,144
21_082,144
20_174,144
08_065,144
30_145,143
29_052,143
28_001,142
24_002,142
24_033,142
26_027,141
17_034,141
08_051,141
30_012,141
20_498,141
17_032,140
12_018,140
14_122,140
05_037,140
26_039,140
24_051,140
21_049,140
31_105,140
24_009,139
25_005,139
30_017,139
20_386,139
30_060,138
20_025,138
21_187,138
32_031,137
14_012,137
12_043,137
24_031,137
20_072,137
19_032,136
12_063,136
31_029,136
20_394,136
20_373,135
21_171,135
14_106,135
28_014,134
21_193,134
32_028,134
20_294,134
20_137,134
16_072,134
16_060,133
16_057,133
13_032,133
31_032,133
12_013,133
20_275,132
30_055,132
24_042,132
13_017,132
16_054,132
07_091,131
30_129,131
07_114,130
13_036,130
31_100,130
12_015,130
32_006,130
30_136,130
29_020,129
21_073,129
21_020,129
07_004,129
16_101,129
26_072,128
14_040,128
20_448,128
14_069,128
12_077,127
07_026,127
29_051,127
20_202,127
24_045,127
29_047,127
21_138,126
12_019,126
15_116,126
15_069,126
26_056,126
20_133,125
20_277,124
30_147,124
17_027,124
20_449,124
20_207,124
20_169,123
07_070,123
21_022,123
14_102,123
30_008,123
32_046,122
21_178,122
32_045,122
04_007,122
31_021,121
14_107,121
28_011,121
12_006,120
08_034,120
30_050,120
12_044,120
16_005,120
21_137,119
21_029,118
21_181,118
30_197,118
24_014,118
28_018,118
12_064,118
20_091,118
19_042,118
14_117,117
20_414,117
29_057,117
20_279,116
21_103,116
14_080,115
30_079,115
20_052,115
21_157,115
30_172,114
16_074,114
21_148,113
30_180,113
20_377,113
20_349,112
18_013,112
31_103,111
30_159,111
20_298,111
10_021,110
10_018,110
20_330,110
07_039,110
20_171,110
07_035,110
17_021,110
20_085,109
07_117,109
21_203,109
21_050,109
20_143,109
30_020,109
07_105,109
20_135,108
21_006,108
20_077,108
21_202,108
10_002,107
20_555,107
08_018,107
24_006,107
21_061,107
21_166,107
20_084,106
30_150,106
20_466,106
20_525,105
29_045,105
20_232,105
30_202,105
14_004,104
05_014,104
20_103,104
24_038,103
21_167,103
30_186,103
31_084,103
21_152,102
13_045,102
30_166,102
21_097,102
08_058,102
20_546,101
20_342,101
07_093,101
20_235,101
11_036,101
16_027,100
19_037,100
21_127,100
20_540,99
32_008,99
20_031,99
30_054,99
31_047,99
07_085,99
21_068,99
29_035,98
07_010,98
21_188,98
10_019,98
16_061,98
20_264,97
20_499,97
20_219,97
31_042,97
30_167,97
20_173,97
12_072,97
30_001,97
07_001,97
21_112,96
21_206,96
07_042,96
24_026,96
20_145,96
29_003,96
14_010,95
08_012,95
24_034,95
29_011,95
12_020,95
21_027,95
10_014,94
21_079,94
20_013,94
21_183,94
16_092,93
20_339,93
21_173,93
26_038,92
08_008,92
20_033,92
15_034,92
08_061,91
20_470,91
07_066,91
30_122,90
30_185,90
20_305,90
32_013,90
21_107,90
07_115,90
28_004,90
26_016,90
13_080,90
20_356,89
30_035,89
10_028,89
07_110,89
30_005,88
20_497,88
21_182,88
16_039,87
20_225,87
30_056,87
30_152,87
07_067,87
31_057,87
20_197,86
20_348,86
08_024,86
20_087,86
08_006,86
21_002,86
32_021,86
21_016,86
12_036,85
30_063,85
21_109,85
31_037,85
30_168,84
20_162,84
13_071,84
12_037,84
20_384,83
30_002,83
07_036,83
20_170,83
31_028,83
05_016,83
20_185,82
20_403,82
19_002,82
20_123,82
20_407,82
20_153,82
30_036,82
30_163,81
31_018,81
20_325,81
31_020,81
12_062,80
08_067,80
19_007,80
14_089,80
26_023,80
16_028,79
13_043,79
14_075,79
21_039,78
20_516,78
05_012,78
21_033,78
20_254,78
16_094,78
30_171,77
30_127,77
16_081,77
12_074,77
32_033,77
20_289,76
21_160,76
19_008,75
20_446,75
11_010,75
30_187,75
20_001,74
12_071,74
10_031,74
08_044,74
30_162,74
19_001,74
20_347,74
31_087,73
30_154,73
30_156,73
20_560,73
20_398,73
20_307,73
08_033,73
20_128,73
12_026,72
08_023,72
07_072,72
12_031,72
21_155,72
07_038,72
20_474,71
08_053,71
20_130,71
30_119,71
12_008,71
20_462,71
20_513,70
20_089,70
26_006,70
14_115,70
21_066,70
30_057,69
31_014,69
20_272,69
26_020,68
19_051,67
32_003,67
20_156,67
20_463,67
13_078,66
14_052,66
24_004,66
26_051,65
20_247,65
20_554,65
30_007,64
12_081,64
30_076,64
20_125,63
32_011,63
21_075,63
08_030,63
14_104,63
31_097,62
20_016,62
32_015,62
07_084,62
21_005,62
13_034,62
28_028,61
20_421,61
05_026,60
20_260,60
20_519,60
10_011,60
07_055,59
12_070,59
20_472,58
20_566,58
16_048,58
30_203,58
21_018,58
20_242,57
21_210,57
21_146,57
20_193,57
30_088,57
12_005,57
21_204,57
21_023,57
20_392,56
21_217,56
20_517,56
30_037,56
31_054,56
20_058,55
31_045,55
21_025,55
32_027,55
21_105,55
20_477,55
20_076,55
24_030,55
26_057,55
20_353,54
31_065,54
20_326,54
07_033,54
14_032,54
20_064,54
31_017,54
31_011,53
20_136,53
30_041,53
30_212,53
07_045,53
20_261,53
14_081,52
20_437,52
20_333,52
31_009,52
20_188,52
19_023,52
20_337,52
20_152,52
07_025,52
13_026,52
20_426,52
20_549,51
20_070,51
16_109,51
20_509,51
19_016,51
20_213,51
21_190,51
26_060,50
28_042,50
20_494,50
20_309,50
20_244,50
31_104,50
07_118,50
31_077,49
20_450,49
08_020,49
21_055,49
20_537,49
26_059,49
16_021,49
20_459,49
29_046,49
21_092,48
20_568,48
05_008,48
20_243,48
20_567,48
31_043,48
20_502,47
20_148,47
07_018,47
20_481,47
20_251,47
31_023,47
14_060,47
20_055,47
21_150,47
31_005,47
20_024,46
20_455,46
30_078,46
20_131,46
14_038,46
30_139,46
28_006,46
07_053,45
20_066,45
21_192,45
20_520,45
20_141,45
21_100,45
26_040,45
20_009,45
21_158,44
26_045,44
20_343,44
30_084,44
20_255,44
26_021,44
18_005,44
21_201,43
20_351,43
32_004,43
21_093,43
20_159,43
20_118,42
30_198,42
20_369,42
12_065,42
20_486,42
21_062,42
07_024,42
30_103,42
31_035,42
26_069,42
20_424,41
31_082,41
20_253,41
20_050,41
30_098,40
20_175,40
08_049,40
24_044,40
20_299,40
12_080,39
31_106,39
31_068,39
31_094,39
20_192,39
08_064,39
20_433,39
20_265,39
08_046,39
20_271,38
20_345,38
08_022,38
19_027,38
21_059,38
20_303,38
20_300,38
20_543,38
14_062,38
08_026,38
20_496,38
21_080,38
20_040,37
05_015,37
20_508,37
13_079,37
21_042,37
30_019,36
21_070,36
20_111,36
07_028,36
20_363,36
20_208,36
12_009,36
20_302,36
20_229,36
21_168,36
28_031,36
10_006,35
08_028,35
26_024,35
20_163,35
20_320,35
20_380,35
14_061,35
20_090,35
08_063,35
07_112,35
24_019,35
07_029,34
21_120,34
20_533,34
20_372,34
14_076,34
20_020,34
20_095,34
30_113,34
31_012,34
07_056,34
31_055,34
19_050,34
26_001,34
20_387,33
20_266,33
20_035,33
28_026,33
28_005,33
30_179,33
07_090,33
07_063,33
21_130,32
20_080,32
30_153,32
08_047,32
20_308,32
20_116,32
20_286,32
20_187,32
20_206,31
20_037,31
26_014,31
14_071,31
20_069,31
31_070,31
20_237,30
20_368,30
32_058,30
19_030,30
20_312,30
16_007,30
31_086,30
31_015,30
29_055,30
08_014,30
28_034,30
20_445,29
20_491,29
20_200,29
31_061,29
32_043,29
20_104,29
26_068,28
20_053,28
20_378,28
20_358,28
31_034,28
28_023,28
19_028,28
20_015,27
07_098,27
20_306,27
20_203,27
20_490,27
31_030,26
26_034,26
08_015,26
20_155,26
08_057,26
20_075,26
21_024,26
05_001,26
10_003,26
20_393,26
20_371,25
20_252,25
31_083,25
20_189,25
31_072,25
26_013,25
30_176,25
20_179,25
20_423,25
30_190,25
21_014,25
21_088,25
07_007,25
20_558,25
26_015,24
21_037,24
30_064,24
21_036,24
20_460,24
14_028,24
20_003,24
21_084,24
20_431,23
20_452,23
20_029,23
20_344,23
20_112,23
05_013,23
19_036,23
14_034,23
20_098,23
19_003,23
30_107,23
20_259,22
20_523,22
20_432,22
15_041,22
26_037,22
28_008,22
20_495,22
31_064,22
20_379,22
20_435,22
20_473,22
20_240,22
20_391,21
19_024,21
20_366,21
20_161,21
15_066,21
20_285,21
20_352,21
21_096,21
05_029,20
20_078,20
20_183,20
21_141,20
20_113,19
20_082,19
20_180,19
20_405,19
20_457,19
31_049,19
21_139,19
26_011,19
08_042,18
20_382,18
30_140,18
20_280,18
20_290,18
05_005,18
26_064,18
20_484,18
20_249,18
20_217,18
20_548,18
28_010,18
19_035,18
20_522,18
20_269,17
31_088,17
19_040,17
31_031,17
21_101,17
20_434,17
20_354,17
20_317,17
20_562,17
20_367,17
08_043,17
08_056,16
26_050,16
31_010,16
20_092,16
31_022,16
26_028,16
20_097,16
21_077,16
21_159,16
20_226,16
20_511,15
20_357,15
26_049,15
20_109,15
21_215,15
20_007,15
20_301,15
21_031,15
07_121,15
21_007,15
21_131,15
20_004,15
20_245,15
20_126,15
31_099,14
31_008,14
20_239,14
21_021,14
30_096,14
20_051,14
26_031,14
20_410,14
30_195,14
20_485,14
31_078,14
20_535,14
12_047,14
20_056,14
20_454,14
26_067,14
20_507,14
26_065,14
20_046,13
31_024,13
20_176,13
31_016,13
26_061,13
20_561,13
20_284,13
20_211,13
31_092,13
20_017,13
20_241,13
20_263,13
20_415,13
20_034,13
20_060,13
20_438,13
19_043,13
26_062,13
30_146,13
20_146,13
20_160,12
20_453,12
21_095,12
10_010,12
20_065,12
21_198,12
20_186,12
20_402,12
26_010,12
20_531,12
26_054,12
10_029,12
13_033,12
20_231,12
21_056,12
20_216,12
32_041,12
20_220,12
10_030,12
20_019,11
20_132,11
20_008,11
20_381,11
20_214,11
07_120,11
20_149,11
20_061,11
21_162,11
30_137,11
20_456,11
07_082,11
20_563,11
20_086,10
20_328,10
20_262,10
