municipio,num_dispositivos
15_075,760
29_041,757
15_096,756
31_079,755
30_155,750
15_086,750
30_126,746
20_002,745
32_034,742
30_144,741
11_040,738
27_001,735
17_031,734
17_017,734
07_009,733
21_051,731
15_072,731
20_324,730
12_058,730
21_207,725
11_013,724
21_115,718
30_101,717
16_045,716
30_207,713
20_057,712
29_028,711
15_043,711
12_048,711
08_048,709
13_082,708
28_007,708
21_004,707
13_015,704
29_015,704
16_106,703
06_005,701
11_019,700
16_073,699
16_035,699
32_055,699
25_004,698
25_002,698
27_007,698
30_158,696
30_071,694
16_068,691
21_110,687
22_003,687
30_058,686
20_397,686
24_050,684
31_052,683
32_051,680
21_189,678
29_024,677
13_074,673
16_020,672
20_044,668
30_021,667
13_060,663
07_069,662
30_201,658
08_002,657
04_005,654
21_047,653
31_056,653
15_036,653
07_092,646
22_001,641
30_026,640
10_022,640
21_142,639
16_113,639
26_041,639
14_024,636
20_014,635
07_074,635
16_015,631
20_073,630
20_565,628
14_064,626
13_075,625
21_083,624
07_068,619
29_034,618
08_062,618
14_055,618
15_016,616
16_083,615
14_049,614
32_053,614
29_019,613
30_204,613
14_047,607
30_070,607
24_032,606
05_031,605
29_039,601
30_134,601
30_143,599
32_040,598
10_001,598
12_021,598
10_004,597
15_093,595
04_006,593
30_023,593
14_037,593
20_482,592
30_092,592
30_089,592
19_005,592
29_049,588
07_030,586
12_061,586
31_040,585
30_100,584
14_096,584
14_021,583
25_014,582
12_034,581
30_077,581
07_079,579
14_059,577
30_047,575
20_041,571
30_032,569
16_064,568
30_069,567
13_001,565
17_025,563
14_077,560
15_052,558
21_076,557
21_048,556
13_046,553
07_013,553
08_059,549
07_015,547
26_026,546
13_059,544
13_057,543
32_029,542
24_043,541
32_052,540
21_161,539
08_027,538
15_112,536
21_043,535
14_100,535
14_087,535
28_015,535
10_037,534
19_017,533
14_025,532
08_031,532
30_034,532
20_334,531
29_026,531
08_013,528
07_106,527
32_048,527
08_029,526
21_199,524
08_010,523
30_081,521
25_008,521
15_027,519
21_094,519
15_056,518
24_016,517
30_006,517
05_038,516
24_055,514
15_044,514
14_001,514
21_143,513
18_006,512
12_046,511
16_019,509
29_002,508
24_049,508
22_013,508
24_036,508
15_012,506
20_107,506
16_089,506
13_021,505
30_125,505
15_030,501
16_090,501
07_041,499
14_114,497
20_278,494
10_034,494
15_050,494
17_019,492
21_194,492
30_049,491
14_125,490
07_023,487
15_080,487
21_090,487
30_112,485
15_004,485
15_064,485
08_055,484
22_009,483
15_077,483
30_211,482
31_066,482
21_149,481
30_066,480
14_109,480
20_157,480
11_018,478
13_035,478
12_032,476
08_001,475
20_023,475
32_019,473
14_111,473
28_043,470
21_013,468
14_110,465
14_045,464
24_010,464
15_022,464
32_018,463
21_209,461
06_003,461
21_118,460
14_048,460
12_007,458
16_065,458
07_031,457
16_085,456
13_022,456
12_023,455
30_075,455
21_054,454
21_169,453
30_053,453
06_001,452
21_195,452
21_035,451
14_029,451
16_016,450
05_036,449
13_040,447
30_173,446
21_104,446
18_018,445
32_035,445
15_008,445
07_107,445
12_022,444
16_057,444
29_048,443
07_102,442
28_002,442
15_046,441
20_350,440
26_070,439
15_068,437
07_100,436
20_227,435
21_172,434
16_098,433
25_003,433
31_093,433
04_011,432
32_007,432
24_008,431
30_188,431
30_024,430
21_136,429
13_005,428
14_123,428
18_002,426
30_130,426
30_013,425
29_032,423
01_004,423
24_040,422
07_005,422
30_210,421
13_002,421
19_047,420
03_009,419
21_191,419
13_024,418
28_037,418
30_033,417
21_108,416
07_080,415
07_083,414
16_022,414
15_007,413
31_013,412
14_036,411
14_113,411
20_439,409
14_079,409
01_010,407
30_094,405
21_069,404
06_004,404
16_025,403
13_055,403
07_086,402
16_029,401
12_041,401
15_003,401
30_025,400
07_046,400
12_053,400
12_003,397
30_148,396
07_001,396
24_058,396
20_360,395
13_018,393
17_009,389
30_086,389
21_205,388
32_016,388
08_060,388
31_003,388
15_055,386
20_293,385
16_087,385
05_023,383
16_063,383
32_023,383
16_008,383
16_111,383
19_022,382
24_026,380
15_006,380
30_192,380
14_003,379
16_103,379
18_011,378
16_062,377
30_117,377
15_021,377
08_040,375
11_016,375
15_063,375
07_049,374
08_009,374
24_054,373
14_058,373
32_032,372
07_094,372
32_022,372
31_048,371
07_032,370
16_077,370
16_078,370
16_002,370
07_014,369
18_010,369
15_028,367
21_179,367
32_054,367
15_015,366
22_015,364
20_068,364
31_067,363
15_125,363
16_026,363
24_025,363
12_068,362
29_008,362
21_170,362
30_205,362
14_005,361
12_056,361
16_033,361
14_084,360
12_059,360
13_070,359
15_107,359
18_001,359
30_208,359
13_014,358
12_012,355
16_017,355
21_153,355
21_214,354
24_003,353
14_088,353
24_007,353
32_049,351
19_013,351
20_150,351
07_077,350
30_095,350
27_011,348
16_093,348
15_079,347
15_083,346
14_074,344
10_026,341
05_007,340
29_021,340
20_210,340
32_044,338
31_033,338
18_016,338
21_144,337
16_014,335
20_028,335
10_013,335
22_010,335
15_010,333
11_045,332
16_051,332
13_039,329
21_117,328
28_029,328
19_014,328
26_058,327
12_051,327
15_123,326
26_047,326
13_007,325
28_030,325
20_198,324
16_040,324
29_007,323
32_037,322
30_196,322
21_134,321
21_087,321
13_073,320
30_142,320
29_001,319
22_002,319
30_091,318
10_036,317
21_063,316
13_038,315
14_020,314
22_018,314
20_500,314
31_019,314
30_164,313
29_029,312
21_081,312
13_019,311
12_033,309
07_116,309
21_099,309
16_086,308
08_003,306
24_053,305
31_091,305
14_017,304
10_016,304
07_060,304
29_042,303
07_062,302
05_019,302
20_483,302
16_056,301
32_014,301
21_086,300
21_008,300
29_014,299
12_067,299
07_037,299
20_570,299
18_014,298
28_039,297
15_071,297
20_190,296
21_098,295
30_022,295
16_095,295
30_093,295
30_157,294
21_211,294
30_097,293
14_027,293
21_124,292
17_026,292
21_128,291
15_094,287
07_008,286
20_526,285
30_114,284
20_295,284
14_065,284
14_095,284
21_091,283
16_047,283
16_105,283
20_469,283
30_182,283
20_207,282
20_102,282
12_069,282
30_043,281
07_006,281
15_105,281
31_027,280
13_072,279
32_047,279
14_099,279
20_409,277
20_539,277
20_559,276
26_071,275
05_034,275
17_015,275
17_010,274
24_033,273
20_550,273
14_042,272
13_066,271
24_039,271
14_068,271
15_032,269
16_042,269
20_135,269
07_002,269
31_002,268
28_019,268
20_006,268
32_009,268
16_058,267
20_108,266
21_026,266
07_103,266
25_016,266
12_027,266
20_364,265
15_097,265
31_036,265
15_102,265
30_072,264
30_132,263
16_036,263
17_022,261
25_007,261
13_006,261
24_047,261
30_135,261
13_031,260
24_005,259
21_129,259
14_014,259
12_039,258
30_200,258
29_050,258
16_091,257
11_022,257
13_058,256
29_027,256
16_032,256
30_120,255
30_052,254
21_044,253
07_048,253
26_035,253
31_001,253
12_002,252
20_111,251
10_021,251
20_115,250
16_003,250
21_057,250
15_089,250
30_031,249
13_009,249
16_031,249
21_064,248
16_067,248
16_084,247
16_004,246
15_117,245
17_035,244
20_447,244
20_088,243
13_042,242
07_124,241
30_172,241
12_014,241
30_080,241
07_011,240
07_109,239
18_019,239
30_073,239
13_027,239
04_010,239
15_049,239
11_038,238
19_029,238
16_023,238
21_175,238
29_058,238
24_001,237
20_235,237
12_024,237
21_125,236
20_298,236
32_013,236
21_058,235
30_199,234
07_123,234
29_054,234
20_005,234
15_026,232
15_111,232
20_426,231
21_040,231
20_375,230
16_070,230
17_013,230
08_035,229
07_070,229
07_064,228
06_008,228
20_026,227
21_017,227
28_013,227
20_449,226
24_022,226
16_096,226
30_149,226
16_011,224
30_178,224
20_418,224
30_111,224
07_067,222
21_163,222
15_017,221
19_011,221
16_099,221
20_553,220
30_151,220
15_098,219
16_100,219
31_006,218
30_042,218
21_067,218
24_015,218
13_004,218
13_044,217
26_012,217
30_046,216
32_057,216
13_047,215
16_104,215
20_010,214
12_017,214
20_545,213
16_080,213
31_076,213
20_103,213
14_092,212
16_030,212
16_041,212
20_083,211
07_104,211
12_054,211
07_003,210
21_038,210
20_393,210
20_338,210
21_065,210
10_024,209
11_024,209
30_074,208
20_248,208
16_049,206
20_139,205
16_072,205
30_121,205
30_161,205
05_011,205
16_018,205
21_012,204
24_017,204
32_015,204
12_042,203
20_171,203
31_007,203
30_194,203
07_021,203
24_057,202
21_122,201
16_046,201
08_007,200
20_417,200
31_058,200
30_051,200
29_059,200
20_031,200
28_016,199
21_072,199
10_033,198
07_039,197
30_062,197
14_122,197
32_025,197
20_136,197
07_075,196
30_209,195
16_024,195
16_013,194
20_105,194
10_020,194
21_213,194
17_014,194
24_019,193
30_082,193
24_006,193
20_403,193
14_011,192
20_505,191
30_090,191
29_030,191
17_016,191
30_177,191
20_045,191
31_044,191
30_197,191
07_096,190
29_020,190
31_063,190
12_010,189
24_029,189
07_071,189
30_145,188
12_030,188
30_169,187
21_111,187
16_037,187
07_016,187
10_028,186
12_076,186
14_007,186
26_003,185
07_087,184
16_054,183
13_064,183
21_116,183
14_054,182
20_470,182
30_165,182
21_126,182
20_467,181
21_192,181
10_027,181
14_112,180
20_475,180
21_020,180
19_020,180
20_498,179
31_053,179
14_041,179
07_047,178
21_073,178
29_053,175
30_103,175
29_040,175
24_056,175
12_015,175
08_054,175
14_019,175
20_406,174
30_060,174
20_489,174
31_018,173
15_061,173
17_027,173
31_075,173
18_003,173
29_012,172
08_039,172
30_202,171
18_009,171
07_081,171
20_530,170
28_017,170
20_557,169
12_045,169
20_205,169
24_051,168
20_177,168
19_034,168
13_049,168
31_004,168
32_021,168
31_098,167
13_036,167
12_063,166
31_051,165
12_073,165
08_023,165
17_033,165
26_066,164
20_042,164
21_046,163
20_052,163
31_035,162
14_004,162
14_072,162
14_010,162
20_021,161
24_052,161
30_099,161
21_102,160
14_106,160
31_009,160
20_063,159
14_103,159
16_044,159
24_018,158
07_105,158
12_052,158
20_247,157
12_006,157
20_277,157
12_018,157
19_042,156
21_103,156
32_012,156
18_007,156
12_064,155
21_137,155
24_012,155
30_019,155
31_085,154
30_029,154
30_059,154
30_067,154
13_065,154
31_080,154
13_062,153
21_176,153
08_064,153
11_006,153
30_027,153
10_002,153
32_050,151
21_173,151
20_030,151
08_038,151
13_045,151
17_001,151
07_111,150
12_040,150
20_174,150
32_045,150
21_138,150
32_031,150
24_023,150
31_100,150
20_441,149
13_053,149
26_039,149
04_008,149
20_202,148
29_017,148
10_009,148
12_049,148
08_006,148
07_058,147
31_032,147
24_027,147
31_069,146
20_386,146
20_128,146
14_026,146
21_206,146
01_008,145
20_549,145
30_116,145
12_019,145
13_079,144
24_038,144
24_044,143
19_037,143
29_056,142
21_022,142
31_057,142
16_001,142
31_095,142
07_043,141
21_166,141
24_030,141
26_072,141
30_017,140
21_171,140
10_035,139
13_011,139
14_031,139
17_034,139
15_038,138
20_273,138
07_122,138
29_057,137
20_025,137
31_039,137
05_037,137
30_119,136
07_025,136
28_024,135
14_090,135
14_080,135
21_187,134
26_022,134
20_327,133
31_097,133
20_450,133
20_310,132
16_059,132
30_203,132
32_030,132
24_046,132
21_039,131
19_032,130
31_026,130
05_021,130
13_017,129
07_054,129
29_060,129
20_166,129
08_044,128
30_129,128
30_156,128
31_062,128
29_004,128
26_027,128
17_023,128
29_037,127
07_073,127
21_178,127
29_051,126
30_050,126
30_020,126
31_047,126
21_060,126
32_002,126
20_188,125
21_151,125
20_377,125
25_005,125
20_468,125
07_044,125
20_055,124
29_022,124
30_104,124
28_018,123
30_167,123
07_114,123
29_016,123
30_166,122
29_009,122
28_001,122
31_025,121
08_025,121
20_427,121
21_079,121
20_178,121
19_001,120
12_079,120
20_560,120
31_042,120
07_091,120
20_091,119
06_006,119
21_157,119
21_193,119
17_032,119
10_014,119
20_540,119
30_180,119
26_056,118
20_272,118
24_042,118
12_013,117
31_084,117
19_008,117
17_005,116
14_040,116
32_008,116
16_074,115
12_004,115
21_061,115
07_035,114
24_031,114
13_043,114
20_424,114
14_102,113
24_045,113
20_473,113
16_061,112
07_066,112
08_051,112
21_082,112
20_294,112
21_078,111
30_152,111
31_105,111
05_012,111
20_342,111
16_039,111
21_109,110
16_092,110
20_519,110
28_028,110
26_023,109
14_107,109
30_185,109
30_186,108
24_014,108
07_076,108
21_212,107
16_060,106
32_001,106
10_019,105
32_006,105
31_029,105
12_043,104
15_119,104
14_012,104
24_034,104
30_113,104
24_041,104
17_021,103
29_052,103
20_123,103
07_038,103
07_093,103
21_148,103
20_509,103
21_050,103
20_104,102
20_153,102
31_021,102
30_168,102
13_034,101
08_065,101
12_026,101
21_120,101
20_013,101
20_185,101
30_055,101
26_031,101
11_036,100
30_136,100
28_004,100
20_050,100
21_089,100
11_010,100
30_056,100
26_038,100
32_028,100
30_001,99
26_052,99
07_026,99
14_057,99
12_008,99
20_546,99
20_124,99
32_033,98
12_044,98
15_069,98
20_072,98
21_016,98
20_134,98
21_204,98
15_034,98
20_433,98
30_150,98
31_087,98
31_020,97
30_036,97
15_116,97
30_054,97
14_069,96
20_414,96
13_068,96
07_072,96
24_009,96
28_014,96
20_133,96
12_077,96
30_012,95
08_034,95
20_077,95
20_143,95
16_005,94
28_011,94
21_152,94
20_305,94
20_217,93
08_022,93
21_185,93
07_004,93
10_015,92
30_184,92
21_217,92
13_032,92
21_183,92
08_046,91
30_037,91
13_025,91
30_057,91
21_147,90
29_045,90
12_062,90
31_103,90
20_219,90
20_497,89
30_088,89
13_080,88
31_054,88
20_513,88
24_048,88
20_466,87
18_013,87
21_196,87
19_007,87
20_076,87
30_035,87
20_369,87
30_147,87
07_117,87
08_020,87
21_155,86
20_525,86
08_053,86
21_181,86
07_010,86
05_014,85
31_090,85
12_072,85
21_025,85
21_049,84
21_113,84
31_028,84
21_188,84
26_045,84
20_496,83
30_212,83
12_016,83
15_078,83
26_016,82
31_073,82
29_047,82
29_011,81
21_112,81
20_087,81
20_533,81
21_167,81
30_154,81
20_244,80
28_006,80
20_058,80
08_012,80
14_117,80
30_162,79
20_543,79
20_407,79
07_085,79
20_517,79
08_067,79
12_065,79
10_018,79
20_016,79
11_034,78
21_006,78
21_210,78
14_052,77
19_002,77
20_348,77
14_115,76
16_094,76
20_084,76
21_002,76
30_170,75
20_033,75
08_018,75
20_085,75
32_046,75
14_060,74
20_351,74
20_082,74
08_058,73
29_035,73
08_016,73
20_170,73
20_243,72
12_005,72
21_139,72
12_074,72
20_137,72
30_122,72
20_200,72
30_106,71
21_092,71
16_028,71
05_008,71
30_063,70
31_046,70
20_333,70
20_145,70
30_127,70
12_060,70
04_007,69
16_021,69
30_079,69
21_202,68
16_081,68
19_051,68
20_347,67
21_127,67
21_097,67
19_016,67
08_028,67
14_075,66
31_104,66
20_064,66
14_032,66
14_038,66
14_089,66
08_024,66
20_070,66
32_011,65
30_008,64
21_100,64
20_009,64
20_437,64
26_020,64
32_004,64
10_031,63
30_098,63
08_008,63
20_240,62
10_017,62
20_260,62
12_025,61
14_104,61
07_045,61
20_555,61
05_026,61
21_158,61
16_048,61
16_027,61
21_150,60
21_027,60
20_456,60
26_006,60
21_145,60
20_125,60
30_041,60
20_261,59
21_168,59
13_033,59
07_042,59
14_061,59
20_349,59
12_081,58
31_034,58
21_075,58
21_200,58
20_024,58
20_459,57
12_020,57
30_139,57
21_190,56
20_015,56
20_012,56
20_345,56
20_179,56
12_071,56
20_289,55
16_101,55
20_232,55
07_036,55
20_264,55
20_554,54
12_037,54
28_005,54
20_131,54
24_002,53
21_182,53
20_410,53
31_083,53
20_531,53
13_078,53
31_023,52
20_141,52
32_027,52
29_003,52
07_018,52
30_187,52
30_159,52
30_005,52
07_053,52
14_076,52
20_325,51
19_027,51
20_421,51
20_446,51
12_080,51
29_046,50
30_198,50
08_061,50
07_084,50
20_317,49
07_055,49
31_011,49
20_066,49
20_494,49
30_007,49
20_490,48
20_229,48
20_339,48
21_105,48
20_398,48
21_101,48
20_265,48
26_051,48
20_148,48
20_429,48
20_280,48
20_001,48
07_063,47
31_037,47
14_071,47
20_206,47
26_060,47
20_472,47
19_023,46
20_307,46
21_146,46
20_537,46
20_275,46
21_036,46
08_033,45
21_062,45
14_062,45
13_071,45
16_109,45
31_065,45
20_053,45
12_070,44
20_477,44
20_431,44
26_068,44
08_026,43
08_063,43
21_203,43
20_392,43
30_107,42
12_031,42
32_058,42
20_387,42
31_074,42
28_042,42
20_156,42
07_033,42
20_180,42
19_028,41
32_041,41
20_173,41
21_059,41
07_120,41
20_193,41
31_014,41
20_297,41
21_037,41
20_242,41
20_112,41
13_026,40
21_184,40
20_374,40
31_077,40
30_064,40
32_003,40
05_015,40
20_309,40
07_118,39
07_115,39
30_084,39
20_094,39
20_320,39
31_045,39
30_176,39
20_462,38
12_036,38
07_007,38
20_116,38
20_415,38
19_050,38
20_155,38
20_269,38
14_081,38
28_034,37
31_068,37
26_014,37
20_535,37
21_088,37
31_061,37
20_520,37
20_286,37
20_266,37
20_029,37
21_215,37
19_024,37
05_016,36
20_379,36
31_017,36
20_457,36
20_279,36
20_271,36
12_078,36
26_069,35
20_448,35
20_192,35
30_078,35
20_481,35
31_106,35
20_516,35
20_452,35
10_006,35
20_118,35
21_066,34
20_302,34
07_056,34
20_254,34
26_059,34
20_455,34
20_544,34
20_176,34
20_326,34
20_038,34
21_160,33
16_007,33
08_049,33
31_055,33
29_055,33
20_356,33
31_092,33
07_112,32
20_563,32
31_043,32
24_004,32
20_352,32
20_300,32
20_308,32
20_460,32
14_056,32
26_013,32
26_057,31
20_434,31
08_030,31
05_001,31
15_066,31
08_014,31
20_090,31
20_259,31
21_029,31
19_030,31
31_082,31
26_001,30
21_023,30
20_159,30
20_486,30
20_508,30
26_034,30
20_372,30
31_005,29
20_299,29
21_107,29
21_084,29
20_149,29
20_484,29
20_548,29
07_029,29
31_072,29
20_499,29
20_089,29
30_163,29
30_171,29
21_018,28
21_093,28
20_117,28
20_358,28
08_047,28
21_201,28
10_010,28
10_011,27
21_159,27
26_021,27
31_015,27
20_337,27
21_068,27
21_032,27
20_237,27
20_268,27
20_476,27
30_076,26
20_249,26
19_043,26
12_009,26
20_312,26
28_023,26
20_056,26
26_064,26
28_008,26
20_175,26
20_020,26
07_050,26
28_031,25
20_208,25
31_086,25
21_096,25
30_190,25
21_070,25
21_021,25
20_384,25
18_005,24
21_005,24
14_028,24
26_015,24
20_189,24
20_391,24
20_284,24
31_070,23
20_226,23
20_522,23
21_052,23
31_094,23
20_491,23
30_002,23
20_182,23
20_303,23
20_363,23
05_005,23
20_365,23
26_037,23
31_064,22
20_523,22
20_162,22
08_057,22
19_040,22
30_153,22
20_225,22
19_035,21
07_088,21
20_366,21
31_030,21
20_502,21
20_371,21
20_037,21
26_061,21
20_078,21
21_055,21
20_314,20
20_146,20
19_003,20
07_090,20
30_179,20
20_567,20
20_036,20
20_378,20
21_024,20
20_368,20
07_098,20
21_130,20
30_140,20
07_028,20
20_130,20
19_036,19
26_011,19
20_507,19
21_080,19
31_078,19
07_024,19
07_121,19
20_097,19
20_435,19
08_066,19
15_041,19
20_547,19
21_141,18
26_067,18
20_285,18
20_346,18
14_034,18
20_220,18
21_009,18
21_031,18
08_042,18
31_008,18
20_465,18
08_056,18
20_040,18
31_060,18
20_075,18
20_158,18
20_474,18
20_292,18
28_010,17
30_146,17
20_152,17
20_354,17
20_330,17
20_541,17
21_014,17
20_183,17
20_106,17
20_255,17
05_013,17
20_212,17
08_015,17
20_109,17
28_026,17
28_020,16
20_161,16
31_031,16
20_405,16
20_301,16
31_024,16
20_257,16
05_029,16
26_049,16
20_380,16
21_162,15
20_061,15
20_485,15
20_164,15
26_063,15
31_012,15
20_454,15
20_213,15
20_562,15
20_167,15
20_423,15
20_046,15
20_432,15
20_197,15
20_343,15
20_461,14
20_003,14
20_306,14
20_511,14
26_050,14
20_113,14
20_092,14
19_015,14
30_096,14
20_566,14
20_169,14
20_096,13
10_025,13
31_049,13
20_353,13
21_028,13
20_211,13
20_336,13
20_168,12
21_123,12
20_394,12
21_042,12
20_362,12
20_400,12
21_033,12
20_214,12
20_007,12
20_328,12
26_024,12
31_088,12
20_561,12
20_080,12
26_032,12
07_119,12
20_095,12
20_402,12
20_512,12
20_215,11
07_110,11
10_003,11
12_047,11
20_532,11
07_022,11
31_022,11
21_056,11
20_396,11
20_203,11
30_137,11
20_367,11
20_323,11
10_029,11
20_017,11
20_412,11
21_121,11
20_081,11
20_382,11
20_478,11
07_113,11
28_036,11
20_129,10
20_408,10
20_524,10
