municipio,num_dispositivos
15_088,1482
05_020,1480
05_033,1480
14_044,1478
07_065,1476
07_059,1471
12_055,1462
06_009,1449
19_012,1437
15_062,1425
15_087,1417
14_015,1416
16_082,1406
21_174,1406
22_012,1405
13_003,1393
07_061,1393
31_102,1388
07_097,1384
15_053,1383
32_020,1366
16_066,1363
15_067,1338
05_022,1336
29_013,1332
27_006,1328
23_002,1318
11_004,1302
22_005,1302
25_015,1293
16_076,1292
17_004,1284
11_030,1264
13_083,1256
20_079,1249
20_039,1249
13_013,1242
16_034,1240
30_011,1232
01_002,1230
05_032,1228
10_008,1226
16_071,1216
13_061,1216
22_017,1213
11_001,1209
21_197,1202
30_141,1193
27_017,1192
15_115,1192
20_043,1191
27_003,1191
15_059,1187
21_053,1186
15_101,1185
04_004,1178
14_085,1169
15_048,1153
18_004,1149
16_107,1145
11_025,1129
15_045,1122
10_032,1119
30_175,1116
01_003,1111
14_030,1101
13_016,1099
23_011,1097
15_082,1095
21_208,1087
30_128,1084
30_123,1083
23_006,1081
11_035,1073
20_390,1069
21_085,1064
19_004,1063
21_154,1063
30_160,1061
18_008,1045
13_028,1044
11_041,1043
29_025,1041
17_012,1041
21_164,1039
17_020,1036
11_021,1021
27_010,1011
14_121,1008
14_066,1004
24_037,1002
15_100,1001
15_074,997
14_051,995
07_027,987
14_108,983
10_038,974
14_094,969
08_011,948
15_009,947
16_079,937
07_108,930
30_046,925
11_044,924
16_043,921
13_041,921
13_052,920
13_008,916
19_044,912
08_004,908
30_109,908
07_034,908
16_050,906
24_011,905
03_001,903
14_035,902
11_026,900
11_009,898
30_183,897
03_002,894
31_096,894
32_039,892
28_040,890
25_010,887
14_006,884
32_024,882
13_054,875
08_005,871
29_043,871
14_091,868
20_413,867
01_006,867
01_007,865
12_066,857
22_004,840
32_042,840
30_133,837
29_044,831
23_003,824
22_008,824
13_056,818
07_017,809
05_009,800
14_016,800
21_034,799
15_019,796
21_106,796
26_025,784
14_050,781
30_181,781
30_003,781
15_040,774
18_015,773
15_073,771
31_089,770
14_082,769
28_025,768
11_046,768
32_026,759
30_030,758
22_007,751
30_138,750
13_084,743
15_085,743
11_008,737
15_001,735
25_002,735
12_028,734
26_019,731
04_009,729
17_030,727
15_023,725
20_318,718
28_035,717
21_186,714
04_001,711
13_012,708
17_002,707
29_031,705
30_045,702
27_016,700
21_001,700
23_010,696
16_045,693
30_040,693
12_075,689
16_083,685
07_099,685
14_087,685
15_047,682
32_038,679
08_045,678
29_006,675
17_024,674
14_078,673
17_031,670
32_005,666
16_097,666
16_011,663
07_057,663
13_023,659
14_119,655
20_551,653
25_009,650
21_083,650
32_034,649
24_021,648
20_515,648
11_040,644
20_399,643
08_052,643
17_017,642
26_033,639
14_116,638
13_029,635
07_052,635
32_055,634
07_020,630
12_011,630
30_014,619
30_083,618
16_055,618
13_067,617
31_038,607
15_103,607
14_022,605
32_051,605
14_114,604
31_056,601
12_057,599
14_024,598
08_036,595
27_015,593
30_206,586
21_003,585
30_016,585
30_061,585
16_068,585
16_012,584
21_180,584
08_062,582
13_010,580
13_081,580
17_003,576
26_036,573
30_115,570
29_036,569
14_105,567
20_002,567
15_113,566
14_002,563
23_007,558
14_046,556
29_024,551
13_050,543
30_155,536
14_037,535
07_046,533
21_045,531
07_009,531
21_004,527
14_045,526
05_036,525
15_124,523
07_012,522
25_008,520
30_071,516
30_191,516
05_003,516
30_004,516
30_024,514
32_036,512
30_010,512
30_049,510
14_064,510
13_082,509
20_324,509
08_054,509
15_065,508
12_021,505
14_043,500
17_025,498
15_012,496
05_024,494
29_015,493
30_070,492
07_049,491
12_050,491
27_001,490
05_004,489
21_207,488
24_049,488
15_093,481
25_017,481
26_058,479
30_094,479
15_043,479
30_126,478
30_026,478
30_015,476
21_177,476
32_007,475
30_009,475
15_084,474
16_031,473
08_031,471
30_101,471
10_039,470
10_004,469
12_058,468
29_019,467
11_029,466
16_098,465
30_143,464
11_019,464
18_012,463
14_049,463
16_010,462
15_030,462
20_482,461
30_201,461
29_028,460
10_023,460
15_075,460
29_041,459
10_022,458
26_041,458
31_079,457
30_204,456
05_006,455
20_397,453
16_015,452
16_035,450
25_013,449
21_010,449
20_401,449
21_115,448
16_009,447
25_014,447
15_086,445
21_110,444
30_207,444
13_074,444
12_061,441
15_096,440
07_015,439
32_037,437
07_040,436
24_050,436
24_043,436
21_051,435
16_106,432
30_032,430
16_073,430
14_033,429
12_048,428
20_334,428
29_023,427
16_038,426
15_111,426
30_023,425
32_009,425
01_009,423
16_020,423
05_038,422
12_046,422
15_072,421
25_004,420
16_110,419
15_064,419
20_014,417
28_012,417
07_074,415
27_009,414
14_118,414
13_001,413
08_048,411
30_077,408
14_009,407
24_016,406
15_044,405
15_114,404
20_227,403
30_034,403
14_047,403
15_036,403
29_034,401
07_092,401
11_043,401
22_001,400
28_015,397
14_055,395
30_053,394
32_025,394
31_093,394
15_027,393
30_089,392
04_011,390
31_052,390
20_570,390
26_004,389
30_047,388
07_014,388
14_077,388
21_047,387
14_086,386
11_039,385
32_047,384
26_026,382
07_051,382
06_005,381
28_007,381
24_032,380
20_044,380
11_012,380
13_073,378
20_157,377
05_031,375
04_005,373
16_019,372
16_085,372
21_143,372
21_094,372
31_076,372
11_013,371
20_210,370
11_018,368
13_075,368
14_005,367
20_057,367
21_194,365
12_034,364
32_019,364
32_048,363
30_081,363
26_047,363
15_055,361
19_005,359
15_063,359
21_189,358
15_052,358
21_142,358
13_002,357
16_064,356
30_066,356
14_025,355
30_069,354
20_565,354
13_021,352
07_100,352
13_037,352
30_211,350
13_049,350
13_059,347
07_079,347
14_096,347
14_048,346
18_006,344
21_172,343
14_021,343
07_069,343
28_043,343
08_055,342
21_090,342
15_112,342
21_169,341
32_014,340
10_036,340
31_013,339
14_111,338
21_108,338
18_001,337
14_113,337
22_003,336
29_039,335
20_107,335
15_032,330
15_022,330
30_144,329
30_112,329
13_035,328
30_092,327
30_013,327
07_023,326
15_008,322
30_058,322
10_037,321
07_030,321
16_113,321
14_100,321
16_090,321
16_093,319
15_003,318
15_125,318
07_083,317
07_013,315
17_009,314
15_056,314
15_079,314
07_106,312
21_199,311
14_001,309
21_104,308
07_031,307
13_070,307
24_008,307
29_038,306
30_117,305
03_009,305
24_036,305
15_123,303
19_017,303
20_439,302
30_148,301
21_048,301
14_110,301
21_136,301
15_016,300
16_062,299
32_023,299
12_053,299
15_097,298
31_040,298
24_040,297
16_103,296
29_002,296
16_016,296
20_273,295
10_001,295
15_028,293
29_026,293
30_125,292
29_048,292
21_149,292
14_017,291
07_008,291
14_036,290
12_007,290
13_024,290
16_087,290
30_086,289
07_104,289
16_111,289
08_029,288
16_025,287
18_018,286
15_068,286
14_029,286
30_196,286
01_004,285
21_043,285
12_030,285
14_059,285
22_013,284
13_022,284
15_007,283
24_055,283
07_068,282
16_063,280
30_173,279
15_006,279
12_022,279
32_029,279
16_065,279
07_005,278
17_019,277
30_134,277
21_118,277
20_073,274
21_117,273
29_032,272
08_010,272
30_158,271
13_018,270
20_198,270
14_125,270
24_058,269
20_006,269
20_350,269
32_049,269
13_015,268
24_025,268
15_046,267
20_115,267
08_060,266
14_095,265
15_010,264
21_195,264
16_040,264
19_047,264
24_007,264
07_107,262
12_033,261
14_074,261
14_003,261
32_016,261
06_001,261
21_012,259
17_026,259
30_188,259
15_050,259
22_009,258
21_054,258
04_006,257
13_007,257
12_032,256
20_068,255
07_102,255
14_123,255
07_002,254
32_022,252
14_109,252
21_134,252
15_061,252
16_047,251
15_015,251
15_089,251
24_010,251
20_278,250
16_105,249
22_018,249
30_157,248
12_012,248
15_021,247
32_040,247
14_027,247
12_076,245
20_360,245
18_014,245
29_049,244
30_006,244
31_001,244
22_002,244
14_079,243
30_100,243
32_035,242
15_107,242
12_017,242
13_039,241
30_192,241
20_108,240
21_191,239
19_013,239
13_057,238
21_161,238
12_059,238
16_033,237
20_293,237
30_208,237
07_080,236
17_015,235
08_001,235
31_019,235
19_014,235
13_055,234
21_013,233
30_075,233
20_469,233
07_062,233
13_009,233
32_052,233
13_038,233
05_023,232
07_077,231
13_066,231
30_043,231
25_003,231
31_091,231
18_010,230
14_088,230
15_083,229
16_091,229
30_052,229
13_031,228
10_027,228
01_010,228
21_078,227
20_351,227
11_016,227
28_030,227
16_022,226
26_070,226
32_053,225
20_364,225
28_037,225
15_117,224
10_016,224
10_034,224
28_002,223
29_042,223
30_114,221
06_004,221
17_035,221
30_164,220
20_059,220
20_041,220
16_084,219
24_054,219
32_032,219
16_017,219
21_069,218
12_002,218
15_105,218
24_003,217
18_016,217
32_050,216
20_297,216
20_545,216
30_091,216
12_045,216
21_153,216
18_009,215
30_021,215
31_067,214
08_003,214
29_021,213
07_123,213
07_037,212
10_026,211
30_097,211
24_056,211
08_040,211
18_011,209
30_182,209
29_007,208
16_089,208
16_002,208
13_072,207
08_009,206
20_483,206
31_033,205
30_130,204
14_058,204
16_051,204
14_020,204
14_065,204
30_210,203
21_214,203
16_058,202
12_027,201
05_007,200
20_023,200
20_026,199
16_014,199
19_022,199
10_013,199
30_073,199
12_039,198
30_135,198
32_054,198
31_046,198
30_184,198
16_042,197
16_096,197
12_051,197
07_070,196
12_068,195
17_014,195
21_099,195
16_041,194
08_059,194
30_093,194
21_211,193
30_170,193
30_025,193
07_032,193
28_024,193
16_086,193
21_179,192
15_049,191
21_076,191
21_035,190
22_015,190
20_205,190
29_001,190
26_071,189
21_125,189
27_011,189
15_026,189
07_006,189
08_013,188
06_003,188
20_473,188
16_095,188
29_029,187
32_057,185
21_124,185
20_169,185
29_014,184
16_057,184
11_024,184
07_086,183
05_019,183
31_066,183
13_058,182
21_044,182
07_003,182
12_041,182
24_012,182
20_489,182
20_553,181
21_091,181
12_069,181
21_063,180
10_033,180
30_022,180
12_067,179
07_109,178
28_017,178
16_032,177
30_205,177
13_006,177
17_010,177
21_116,175
15_094,174
16_003,174
13_060,174
26_035,173
20_386,173
25_016,173
20_375,172
21_098,172
20_028,172
17_023,172
25_007,171
30_082,171
30_120,171
28_016,170
04_010,170
30_161,170
21_147,170
13_032,170
20_005,170
07_047,169
24_053,169
15_017,169
30_051,169
21_205,168
20_010,168
20_139,168
08_038,168
08_027,167
32_018,167
30_095,165
19_011,165
16_029,164
12_014,164
30_142,164
20_338,164
18_002,164
24_029,164
31_048,164
12_073,163
11_006,163
21_128,163
12_056,162
20_248,162
29_050,162
26_012,161
06_008,160
20_042,160
20_295,160
16_077,160
10_035,159
10_009,159
05_034,159
30_033,159
16_070,158
28_029,158
13_005,158
20_409,157
17_013,157
31_058,157
16_026,156
29_059,155
22_010,155
13_027,155
24_023,154
12_040,154
13_046,153
07_081,153
15_080,153
12_024,153
07_044,152
15_077,152
31_002,152
30_111,152
21_058,151
30_169,151
20_190,151
15_102,151
11_022,150
16_104,150
31_074,150
13_014,149
21_111,149
32_012,149
31_047,149
15_071,149
31_004,149
21_144,149
31_003,149
21_017,148
16_078,147
12_023,147
16_030,147
20_036,147
11_045,146
26_022,146
21_129,146
13_064,146
30_132,146
29_012,145
16_056,145
20_150,145
14_032,145
32_030,144
16_008,144
24_015,144
07_116,144
24_005,143
16_036,143
20_045,143
21_170,142
16_023,142
29_027,142
17_022,141
13_062,141
12_003,141
16_099,141
14_026,141
21_122,141
31_063,141
19_034,140
21_026,140
07_087,140
07_021,139
13_042,139
30_099,139
28_019,139
17_016,138
32_044,138
20_030,138
30_178,137
30_200,137
29_008,137
21_067,136
20_557,136
20_063,135
07_122,135
14_112,134
30_104,134
24_022,134
20_467,133
14_084,133
15_004,133
07_094,133
08_039,133
30_062,133
14_072,133
28_039,133
16_004,133
20_031,133
20_441,132
29_058,132
30_080,132
21_038,132
14_054,131
14_057,131
15_116,131
30_149,131
11_038,130
05_011,130
12_016,130
30_090,130
29_040,130
07_058,129
24_057,129
21_065,129
07_096,129
07_048,128
20_021,128
31_095,128
20_134,128
30_151,128
20_539,128
32_001,128
31_069,127
30_027,127
14_099,127
15_038,127
20_083,127
07_050,127
24_033,126
19_029,126
20_526,125
07_039,125
12_042,125
29_030,125
16_067,124
14_068,124
14_103,123
17_001,123
07_105,123
29_056,122
21_163,122
07_025,122
24_052,122
18_003,122
21_126,121
08_035,121
24_047,121
13_040,120
31_027,120
29_053,120
29_051,120
24_017,120
30_199,120
30_059,120
21_113,120
08_065,119
20_505,119
07_103,119
20_418,119
21_175,119
21_086,119
16_080,118
29_017,118
30_072,118
20_559,117
21_008,117
17_033,117
30_042,117
20_325,117
25_005,117
30_106,116
21_209,116
12_049,116
19_020,116
14_042,115
12_052,115
04_008,115
13_019,114
30_154,114
16_100,113
13_044,113
01_008,113
18_019,113
31_080,113
07_043,112
07_041,112
21_061,112
13_053,112
19_042,111
26_052,111
31_025,110
13_047,110
29_020,110
30_116,110
20_177,110
31_026,110
21_046,109
13_068,109
31_075,109
21_020,108
30_194,108
16_018,107
14_092,107
08_007,107
30_202,107
31_105,107
10_020,107
26_039,107
20_406,106
20_185,106
21_060,106
20_105,106
07_111,106
14_090,105
29_009,105
32_031,105
16_037,105
20_475,105
30_074,105
15_069,104
30_119,104
10_015,103
24_046,103
20_517,103
10_024,103
30_129,103
31_053,103
13_036,103
20_091,102
12_054,102
14_014,102
20_219,102
20_500,102
28_013,102
31_044,102
30_172,101
31_098,101
07_016,101
20_124,101
21_057,101
15_098,100
24_039,100
05_037,100
16_046,99
07_071,99
24_051,99
30_145,99
17_005,99
20_447,99
26_003,99
16_060,98
20_427,98
16_001,98
12_018,98
07_054,98
29_037,98
16_024,98
24_001,97
06_006,97
31_051,97
20_025,97
30_197,97
20_271,96
20_133,96
21_093,96
30_031,96
21_151,96
16_044,95
20_566,95
24_026,95
32_045,95
29_054,95
26_027,95
07_064,94
24_018,94
18_007,94
14_080,94
12_064,94
16_072,94
21_064,94
21_033,94
20_327,93
26_016,93
12_015,93
31_028,93
20_310,92
30_136,92
21_040,92
24_027,92
14_041,92
14_007,92
30_005,92
21_166,91
30_121,91
20_377,91
13_079,91
17_027,91
07_076,91
21_102,90
20_087,90
20_568,90
20_202,90
07_011,90
07_075,89
14_106,89
13_065,88
30_177,88
21_148,88
26_066,88
14_031,88
31_006,87
07_124,87
28_001,87
16_049,87
21_187,87
31_032,87
21_171,87
24_041,87
21_178,87
29_016,87
20_207,86
28_014,86
31_039,85
05_014,85
08_051,85
18_013,85
32_006,85
29_060,85
21_176,85
31_029,85
17_021,84
19_032,84
20_033,84
30_050,84
20_530,84
13_011,83
08_056,83
21_082,83
20_188,83
14_107,83
08_025,83
28_011,82
14_104,82
20_166,82
17_034,82
20_403,82
14_102,81
21_138,81
11_034,81
21_022,81
11_010,81
21_213,80
20_342,80
16_054,80
21_185,80
21_173,79
21_103,79
12_010,79
30_167,79
21_006,79
12_006,79
29_004,79
05_021,79
30_036,78
31_021,78
24_042,78
21_089,78
10_021,78
30_180,78
14_019,78
20_178,78
12_044,77
20_135,77
30_012,77
16_059,77
20_298,77
20_052,77
31_085,76
24_009,76
20_197,76
30_060,76
16_061,76
29_057,76
16_074,76
24_045,76
20_498,76
21_155,76
21_188,76
29_022,76
08_067,76
30_001,75
17_032,75
21_039,75
20_072,75
08_018,75
20_349,75
07_066,74
15_119,74
31_007,74
21_157,74
12_077,73
16_027,73
12_019,73
07_056,73
12_043,73
14_004,73
14_069,72
20_277,72
30_165,72
31_103,72
28_018,72
07_073,72
20_272,72
21_183,72
13_045,71
21_073,71
26_072,71
12_079,71
12_013,71
21_081,71
20_016,70
24_048,70
15_078,70
12_074,69
14_012,69
20_084,69
07_004,69
11_036,68
20_407,68
31_104,68
32_028,68
32_008,68
12_062,67
20_077,67
13_004,67
07_084,67
21_027,66
20_540,66
30_212,66
12_025,66
12_004,66
30_150,66
21_181,66
14_122,65
30_055,65
21_203,65
16_094,65
24_030,65
10_028,65
10_002,65
32_002,65
13_080,64
21_193,64
21_087,64
29_003,64
19_002,64
10_018,64
20_193,64
12_063,64
20_294,64
08_024,63
21_079,63
14_010,63
07_036,63
07_001,62
30_067,62
07_093,62
31_018,62
31_084,62
32_033,61
29_045,61
08_006,61
26_056,61
21_212,61
30_152,61
26_006,61
20_448,61
31_090,61
30_020,61
16_101,61
07_035,60
16_005,60
26_038,60
07_026,60
20_145,60
12_008,60
28_004,60
13_025,60
21_072,60
30_203,60
24_014,60
26_023,59
05_012,59
12_060,59
30_168,59
07_085,59
07_067,59
21_127,59
30_017,59
12_072,59
20_449,58
21_112,58
21_182,58
20_302,58
14_040,58
20_103,58
20_173,58
32_011,58
21_184,58
31_062,57
08_012,57
13_017,57
30_209,57
14_011,57
20_265,57
30_035,57
24_034,57
21_002,57
29_052,56
32_046,56
08_033,56
15_034,56
13_043,56
30_056,56
20_289,56
30_163,56
31_020,55
31_077,55
30_122,55
10_014,55
21_152,55
20_162,55
20_561,55
08_034,55
20_159,55
29_047,55
31_100,55
08_016,55
20_305,55
20_499,54
08_061,54
20_153,54
20_123,54
24_006,54
30_156,54
20_232,53
12_026,53
07_091,53
08_053,53
20_152,53
20_174,53
20_555,53
31_014,53
31_042,53
16_028,53
20_260,52
19_008,52
20_525,52
20_546,52
26_068,52
21_158,52
08_023,52
16_048,52
30_002,52
16_092,52
20_477,52
30_166,52
32_021,52
14_115,51
31_037,51
30_063,51
20_102,51
20_550,51
08_008,51
10_019,51
10_017,51
19_037,51
31_057,51
20_143,51
30_113,51
14_076,51
21_206,51
30_008,50
20_474,50
30_162,50
21_105,50
32_013,50
28_028,50
16_039,50
07_113,50
21_109,49
14_075,49
31_065,49
20_171,49
20_466,49
19_007,49
26_051,49
20_560,49
07_114,49
07_033,49
14_052,48
20_459,48
20_064,48
20_244,48
08_014,48
24_031,47
07_060,46
21_092,46
20_398,46
30_054,46
20_128,45
20_317,45
21_049,45
29_011,45
21_217,45
13_078,45
20_348,44
20_085,44
30_147,44
21_137,44
05_001,44
30_037,44
26_028,44
21_145,44
30_186,44
30_153,44
12_071,44
30_171,44
20_549,43
08_022,43
20_519,43
30_159,43
21_167,43
30_185,43
07_115,43
21_204,43
14_089,43
10_031,43
08_020,43
20_339,42
24_044,42
20_243,42
07_072,42
07_028,42
19_051,41
16_109,41
30_103,41
20_437,41
29_035,41
20_462,40
04_007,40
24_038,40
31_087,40
21_075,40
19_016,40
21_025,40
14_081,40
14_117,40
07_010,40
07_118,39
20_247,39
21_066,39
16_013,39
20_156,39
26_020,38
20_058,38
07_117,38
20_414,38
12_020,38
21_139,38
20_468,38
20_421,38
30_057,38
30_187,38
30_088,38
07_042,38
20_179,38
21_018,37
10_006,37
31_036,37
21_160,37
31_009,37
20_279,37
32_015,37
21_190,36
30_198,36
20_347,36
21_016,36
20_307,36
13_071,36
20_470,36
30_127,36
32_004,36
13_034,35
20_254,35
19_023,35
14_060,35
21_097,35
07_045,35
20_378,35
20_496,34
20_426,34
31_054,34
07_055,34
21_210,34
12_036,34
20_208,34
08_044,34
20_055,34
30_076,33
05_026,33
31_082,33
20_543,33
19_001,33
30_139,33
30_084,33
20_333,33
07_038,33
12_065,33
20_130,33
08_058,32
12_081,32
20_125,32
20_013,32
31_023,32
12_005,32
16_081,32
30_078,32
20_494,32
20_356,31
32_003,31
20_450,31
20_509,31
16_021,31
21_202,31
26_059,31
20_497,31
20_410,31
12_070,30
08_028,30
26_024,30
20_516,30
30_064,30
20_070,30
08_030,30
31_086,30
20_009,30
30_041,30
20_118,29
20_266,29
30_140,29
20_417,29
08_063,29
30_179,29
14_038,29
20_192,29
20_388,29
12_037,29
19_027,29
07_018,29
21_055,29
20_040,28
21_021,28
20_486,28
20_141,28
20_089,28
26_031,28
21_050,28
08_046,27
21_150,27
20_424,27
30_079,27
20_343,27
13_033,27
20_090,27
20_131,27
26_001,26
26_021,26
20_088,26
28_042,26
30_110,26
20_076,26
20_175,26
20_537,26
30_007,26
14_061,26
31_043,25
12_078,25
31_011,25
20_554,25
21_107,25
20_491,25
31_061,25
20_520,25
16_007,25
20_050,25
20_433,25
21_036,25
20_170,25
18_005,24
20_392,24
31_035,24
20_300,24
20_034,24
20_423,24
21_059,24
20_066,24
05_015,24
21_080,23
12_080,23
20_037,23
20_035,23
31_072,23
30_029,23
07_024,23
21_062,23
28_026,23
20_372,23
31_005,22
20_261,22
20_299,22
21_201,22
21_029,22
20_012,22
20_434,22
20_337,22
31_055,22
30_190,22
14_028,22
21_146,22
31_045,22
24_004,21
28_031,21
21_168,21
20_431,21
20_472,21
21_130,21
20_080,21
12_009,21
24_002,21
05_016,21
28_023,21
19_050,21
20_326,21
20_309,21
10_011,20
30_107,20
28_034,20
26_057,20
20_446,20
32_058,20
20_237,20
20_136,20
20_320,20
31_015,20
20_484,20
20_541,20
21_100,20
31_034,20
26_069,20
31_106,20
05_005,20
19_040,20
30_176,20
20_380,20
26_045,19
20_155,19
20_242,19
15_066,19
28_005,19
26_037,19
20_112,19
20_226,18
07_110,18
13_026,18
08_026,18
26_060,18
21_070,18
26_034,18
31_088,18
19_030,18
20_345,18
26_014,18
14_034,18
21_192,18
08_049,18
21_096,18
14_062,18
20_460,18
20_104,17
24_019,17
31_097,17
20_368,17
30_019,17
20_234,17
20_029,17
31_010,17
20_393,17
19_003,17
14_071,17
10_003,17
21_068,17
28_008,17
20_308,17
05_008,17
20_001,17
26_013,17
20_240,16
19_036,16
20_015,16
20_251,16
20_149,16
31_049,16
29_046,16
20_457,16
28_006,16
07_053,16
20_038,16
07_063,15
21_023,15
26_065,15
08_015,15
31_083,15
20_502,15
20_513,15
30_096,15
10_010,15
20_075,15
21_088,15
31_068,15
20_312,15
26_063,15
20_508,15
20_394,15
20_213,15
20_405,15
20_358,15
20_369,15
26_064,15
20_301,15
21_141,14
19_028,14
21_159,14
30_146,14
20_206,14
20_511,14
07_029,14
20_387,14
15_041,14
31_016,14
21_037,14
21_084,14
19_043,14
20_445,14
20_330,14
31_017,14
20_220,14
08_064,14
26_040,14
20_306,14
05_013,14
20_527,14
20_507,13
19_035,13
31_070,13
20_264,13
20_163,13
20_253,13
20_438,13
20_567,13
29_055,13
20_531,13
07_112,12
26_067,12
26_050,12
21_120,12
20_020,12
20_269,12
20_024,12
08_057,12
07_090,12
20_229,12
21_077,12
20_183,12
31_064,12
21_014,12
20_286,12
20_562,12
20_363,12
08_047,12
20_303,12
20_280,12
19_024,12
08_043,11
26_015,11
20_328,11
20_053,11
20_274,11
20_379,11
21_005,11
20_235,11
20_203,11
21_042,11
20_007,11
30_098,11
20_137,11
20_455,11
31_060,10
20_371,10
20_257,10
26_049,10
20_111,10
12_047,10
20_249,10
20_315,10
20_285,10
31_094,10
21_052,10
20_161,10
20_097,10
32_027,10
31_022,10
20_245,10
10_029,10
31_092,10
26_011,9
20_187,9
20_069,9
20_314,9
20_569,9
31_008,9
20_452,9
20_275,9
08_042,9
26_032,9
07_007,9
21_056,9
21_101,9
31_012,9
20_366,9
20_381,9
20_176,8
20_453,8
31_024,8
20_353,8
20_113,8
26_061,8
20_291,8
28_020,8
20_352,8
31_078,8
07_088,8
07_121,8
20_164,8
20_231,8
20_485,8
31_031,8
20_495,8
21_131,8
20_004,8
21_011,8
21_031,8
20_204,8
20_214,8
20_180,8
20_078,8
20_522,7
20_432,7
20_259,7
31_099,7
20_086,7
20_092,7
20_382,7
20_239,7
20_109,7
20_098,7
20_060,7
20_117,7
21_162,7
20_528,7
20_532,7
21_200,7
20_558,7
26_062,7
20_481,7
26_054,7
21_009,7
21_032,7
20_284,7
20_336,7
20_051,7
20_402,7
20_225,7
28_010,6
20_563,6
20_189,6
31_030,6
19_015,6
20_093,6
20_200,6
20_065,6
14_056,6
05_029,6
20_535,6
30_195,6
20_182,6
20_221,6
20_346,6
08_066,6
20_367,6
13_020,6
12_031,6
20_400,6
31_081,6
26_010,6
31_071,5
20_046,5
20_533,5
20_534,5
20_321,5
20_365,5
20_504,5
20_095,5
07_098,5
20_268,5
26_046,5
20_132,5
20_148,5
21_165,5
32_041,5
20_062,5
20_116,5
20_524,5
20_408,5
20_415,5
20_003,5
07_022,5
20_263,5
20_456,5
20_435,5
20_548,5
20_323,5
20_048,5
20_017,5
20_428,5
20_194,5
