cve_mun_full,num_dispositivos
02004,21049
19039,15717
09007,13192
21114,12209
02002,11326
09005,11192
14120,10998
08037,10492
15033,10087
14039,9601
22014,8257
28032,7794
09010,7695
11020,7661
09003,7509
15057,7458
09014,7372
09012,7116
15058,7051
08019,6858
23005,6497
31050,6350
24028,6236
09015,6218
15104,5911
15106,5870
26030,5856
19006,5812
09016,5602
19026,5529
05030,5452
15013,5179
19046,4723
25006,4622
16053,4605
15121,4591
09017,4526
01001,4509
05035,4385
09002,4357
17007,4216
28027,3999
09006,3829
28022,3656
14098,3596
02001,3431
30193,3361
14097,3337
13048,3254
09013,3235
15081,3209
27004,3199
30087,3166
19021,3073
19019,3071
15109,3070
12001,3067
15037,3041
19048,2910
07101,2826
11007,2798
25012,2709
10005,2683
03008,2664
14101,2608
15039,2584
09011,2580
09008,2462
09004,2437
15031,2422
28041,2370
15054,2342
28038,2251
15020,2236
23008,2235
19031,2225
11017,2176
14067,2130
26018,2065
18017,2007
22006,1976
13051,1872
19018,1860
21119,1847
15060,1838
03003,1745
24035,1700
15025,1648
17011,1585
16102,1547
20067,1540
28009,1536
30039,1515
15099,1500
25001,1467
15122,1451
05018,1403
26055,1344
22011,1313
22016,1281
26043,1231
15070,1226
21156,1215
30028,1206
12029,1193
15024,1187
02005,1182
10007,1165
30131,1162
04003,1159
05025,1148
28003,1130
04002,1112
11027,1106
21140,1098
17006,1046
02003,1038
15108,1032
08017,997
08021,988
13077,986
15029,977
23004,975
32017,942
06007,922
30044,922
06002,892
18020,887
07089,884
21041,883
11015,877
06010,837
28033,822
32056,814
30118,811
15051,797
15120,786
26029,766
15118,748
11003,745
29033,718
16108,707
14070,707
30189,703
17008,701
21019,677
32010,667
19009,659
05027,632
15002,632
21132,621
05002,618
16052,615
19049,606
13069,604
07078,587
17029,583
23001,582
17018,576
30108,563
14093,559
24013,554
09009,548
25011,544
15110,542
01005,537
12035,525
13076,522
15076,520
25018,519
14053,509
26042,499
14023,497
10012,491
12038,475
19041,472
19033,456
15095,448
08032,444
11037,439
29005,436
15035,431
26048,421
15018,420
30011,415
20184,414
30102,412
26002,409
21015,409
05028,403
11014,399
19038,397
24020,393
16069,391
31041,388
28021,383
13083,372
14063,371
30038,370
30105,368
27013,363
07019,361
19025,360
19004,358
23009,358
30065,356
27002,356
11031,355
27005,353
17028,352
21174,350
16088,345
30124,344
11005,342
30048,336
16112,335
13061,334
19044,334
20385,330
14030,328
21074,325
15014,320
21071,318
24024,318
15005,316
13030,310
16076,307
29010,301
14083,300
08002,299
19045,299
11002,297
30068,295
11011,295
26017,294
05010,293
15062,290
31059,289
12055,289
11042,287
15091,286
11033,284
18008,283
17020,282
06009,278
16006,277
11028,276
27014,275
20079,274
