cve_mun_full,num_dispositivos
02004,22444
19039,17847
09007,14102
21114,13701
02002,12259
09005,12211
14120,12123
08037,11000
15033,10604
14039,10085
09014,9449
22014,9110
09010,8964
28032,8694
09003,8690
15057,8299
09012,8071
11020,7993
23005,7539
15058,7313
08019,7199
24028,6976
09015,6804
31050,6752
09016,6727
15106,6659
15104,6302
19006,6121
19026,6032
05030,5910
26030,5892
15013,5803
19046,5115
09017,4925
16053,4913
15121,4884
25006,4810
09002,4783
05035,4742
01001,4717
17007,4708
28027,4411
09006,4181
19019,3910
15037,3892
28022,3860
13048,3860
14098,3841
14097,3640
09013,3571
02001,3561
27004,3537
30193,3477
30087,3474
19021,3307
15081,3303
15109,3214
12001,3208
03008,3186
09004,3143
19048,3123
11007,3025
07101,3012
23008,2910
25012,2889
10005,2806
09008,2787
09011,2751
15039,2681
15054,2669
14101,2659
15031,2592
28038,2553
28041,2538
15020,2469
14067,2383
11017,2357
21119,2275
19031,2240
26018,2186
22006,2165
18017,2152
13051,2113
19018,1993
15060,1924
03003,1822
24035,1786
20067,1732
28009,1710
15025,1692
17011,1667
30039,1625
16102,1607
15099,1556
25001,1536
05018,1488
15122,1467
22016,1405
30028,1404
22011,1395
15024,1349
26055,1327
05025,1319
02005,1306
26043,1303
12029,1287
04003,1276
15070,1271
30131,1251
21156,1247
04002,1223
21140,1197
28003,1193
11027,1183
10007,1179
17006,1148
08017,1077
15108,1062
32017,1046
15029,1011
02003,1007
08021,1001
23004,996
11015,986
06007,976
30044,970
13077,960
21041,952
06002,951
18020,933
28033,906
32056,902
30118,892
15051,879
06010,870
07089,850
15120,847
15118,835
11003,795
26029,778
30189,770
29033,763
16108,737
21019,734
14070,720
19009,716
05027,698
19049,678
32010,674
16052,659
17018,658
17008,655
23001,645
26048,642
05002,637
24013,631
13069,629
07078,628
09009,621
30108,610
14093,605
15002,601
21132,600
17029,579
01005,570
12035,563
15076,555
25011,553
13076,528
14023,527
14053,523
10012,510
26042,510
30011,505
15110,500
12038,488
19033,484
25018,483
08032,472
15095,463
19041,459
15018,459
11037,456
20184,448
26002,444
23009,444
29005,441
24020,436
28021,434
15035,427
21015,426
23003,421
05028,418
30038,415
13083,404
19004,403
19038,402
31041,395
11014,394
30065,389
16069,389
30102,387
14063,387
21174,382
30105,376
27002,373
27013,365
07019,364
27005,360
19025,359
30124,357
23011,350
20385,349
14030,348
30068,346
16088,341
15014,340
11031,339
19044,337
14083,337
11005,336
13061,329
24024,329
16112,327
17028,325
16076,322
21074,321
30048,320
21071,316
15005,315
15062,313
11011,313
08002,310
19045,307
17004,305
14124,305
12055,302
11002,300
05010,300
11032,300
21106,296
26017,296
11033,295
08050,291
11042,290
15091,288
11028,287
06009,287
20390,287
20079,285
16006,285
29010,285
18004,283
19010,280
22017,278
13030,278
16034,276
05020,275
17020,274
31059,274
18008,273
14073,273
11023,272
17012,271
30141,268
14008,267
15092,262
13063,260
13003,258
20039,257
27014,255
29018,254
14094,253
28040,252
29013,252
14015,252
28025,248
17002,243
14018,240
16066,239
21034,239
15011,238
05032,230
15090,228
13028,227
16107,227
25015,227
27012,226
16075,226
15053,226
05017,224
32020,223
15101,223
11021,223
21164,221
27007,218
15042,217
15059,217
03002,215
30174,215
11041,212
13013,211
30085,209
21208,208
30123,206
21085,202
14013,201
30128,200
05022,198
27008,197
30175,196
08011,196
13008,195
26019,194
15088,193
31102,192
17031,190
30040,189
29043,188
15045,188
13041,187
13056,186
29025,186
16043,184
21154,182
15067,181
07027,181
20043,180
13052,178
15073,178
19012,177
30003,177
30138,177
03001,176
15100,174
22012,174
15115,173
11035,173
11004,172
14044,172
08052,170
29044,170
15019,170
18015,168
17024,167
30030,165
21197,164
32042,164
20318,162
08036,162
30183,161
17030,161
26025,160
05033,160
20413,159
26036,158
16045,157
29006,156
30026,156
01003,156
11030,156
11009,155
27006,152
15082,151
14006,151
30045,151
28035,150
16082,149
12066,149
11044,148
15103,147
17017,147
15009,147
14022,146
07097,145
30109,145
14085,145
08045,144
13016,142
31101,142
13010,141
07065,140
16071,140
24011,139
11025,139
11001,138
20515,137
11046,137
30061,137
15023,136
21053,136
15087,136
01011,135
04004,135
32039,134
30046,134
14050,132
30160,131
15074,131
30204,130
14035,130
16050,128
14066,128
22008,127
30016,127
24037,126
13050,125
20399,124
30206,122
15040,122
30133,121
27003,121
25009,119
13029,119
14078,118
05004,117
14091,116
04009,115
15048,115
21045,115
13023,114
07061,114
01007,113
14016,113
31013,112
15085,111
07012,111
15093,110
15030,110
29036,110
27010,109
19013,109
22007,109
31096,108
03009,108
28007,108
15084,108
12048,108
14051,107
29041,106
05003,106
10032,105
22005,105
16038,105
19017,105
32005,105
05009,105
15044,104
30071,104
15075,103
15065,103
05024,103
14121,103
12057,103
31089,102
15113,102
24021,101
12046,101
30115,101
11026,101
19005,100
20350,100
08048,99
13054,99
14082,99
07017,98
22004,98
23002,98
12075,98
07108,97
30034,97
12050,96
29015,96
25002,95
10008,95
30211,95
14116,94
30014,94
21001,94
13082,93
29031,93
08062,93
12061,93
28015,92
30155,92
20157,92
30101,92
14119,91
26033,91
14037,91
08054,91
15028,91
14047,90
08005,89
23006,89
25010,89
30077,89
15096,89
27016,89
12028,89
24050,89
17009,89
17003,89
14024,89
20107,89
21207,88
21090,88
29028,88
14114,87
06005,87
18006,87
01006,86
20059,86
30013,86
21143,85
32055,85
26058,85
14046,85
32048,85
17025,84
16110,84
32024,83
14009,83
16055,83
21094,82
32034,82
05006,82
12058,82
13084,82
25014,81
29024,81
20014,80
20482,80
12007,80
07059,80
13081,79
15055,79
11039,79
14077,79
14033,79
13074,78
21004,78
15125,77
32019,77
29002,77
16009,77
32036,77
21186,77
16103,76
32051,76
24008,76
11008,76
07040,76
32038,75
20057,75
20293,74
27017,74
14043,73
15047,73
15010,73
19047,72
13012,72
30004,72
14025,72
28012,72
21003,72
21125,72
30181,72
30207,72
30089,72
20397,72
30032,71
29034,71
15001,71
04001,71
15016,70
25017,70
30081,70
15072,70
20401,70
13075,70
14108,70
15043,70
26041,70
18012,69
21051,69
16068,69
19014,69
16012,69
10038,69
20551,69
16106,69
24040,69
24016,68
15022,68
32029,68
15046,67
17026,67
05031,67
28043,67
11018,67
13039,67
20044,66
14074,66
13067,66
12021,66
30010,66
19042,66
15027,66
20227,65
15036,65
16020,65
16051,65
30191,65
15052,65
01002,65
21115,64
07074,64
20324,64
19022,64
08031,64
24032,63
07034,63
26070,63
14048,63
24025,63
14059,63
29042,62
14001,62
14118,62
30047,62
06003,62
30158,62
16019,62
18016,61
15083,61
32022,61
15112,61
31056,61
15068,61
22001,61
25008,60
16089,60
23007,59
11019,58
12034,58
29026,58
12011,58
16105,58
30053,58
13072,58
31079,58
08010,57
14036,57
21161,57
30134,57
30092,57
14058,57
16083,57
14002,56
19011,56
30097,56
06001,56
15015,56
16085,56
14087,56
22009,56
14045,56
32023,56
11012,56
10023,56
27001,55
21180,55
31038,55
21199,55
14021,54
16073,54
21118,54
31052,54
26026,54
23010,54
30208,54
21110,54
14055,54
18001,54
07009,53
08001,53
20565,53
13022,53
21104,53
14064,53
15050,52
17015,52
32026,52
30094,52
16062,52
17019,52
29019,52
10004,52
27009,51
20553,51
14096,51
05019,51
29038,51
21177,50
30069,50
16113,50
14112,50
18018,50
16111,50
14100,49
18014,49
05038,49
13021,49
13070,49
16095,49
15107,49
14113,49
24007,48
21091,48
16077,48
14105,48
20002,48
08004,48
29039,47
11029,47
20334,47
16079,47
07069,47
11013,47
15064,47
31093,47
30182,47
14088,46
19020,46
25013,46
20375,46
21169,45
21069,45
17010,45
30049,45
10001,45
16065,45
14003,45
30009,44
21047,44
30143,44
14109,44
20068,44
10022,44
13024,44
21108,44
14029,44
20409,44
21010,43
08055,43
30192,43
30100,43
29001,43
28002,43
21136,43
30126,43
06004,43
08040,42
15006,42
21048,42
24005,41
16086,41
28037,41
32049,41
15003,41
30021,41
29021,41
15012,41
13057,40
30015,40
29029,40
13002,40
13066,39
31040,39
21117,39
30112,39
01009,39
29048,39
14110,39
16014,39
21134,39
21194,39
15063,39
07068,38
17014,38
12067,38
07079,38
16035,38
29023,38
14095,38
07102,38
21142,37
13059,37
24058,37
20010,37
21054,37
15021,37
15089,37
24053,37
30058,37
10039,37
18011,37
13009,36
12033,36
30093,36
32016,36
20006,36
30196,36
13058,36
20115,36
07106,36
16070,36
26035,36
30086,36
16015,35
04005,35
30144,35
21124,35
21211,35
20557,35
30135,35
26004,35
24049,35
16067,35
17035,35
16064,35
12053,34
21149,34
29032,34
16098,34
16016,34
26003,34
15094,34
30164,34
16084,34
07051,34
13015,34
30125,34
17013,33
16104,33
14005,33
18010,33
13001,33
24010,33
16003,33
07015,33
14017,33
20030,32
20091,32
16025,32
07057,32
15114,32
25004,32
08013,32
14086,32
30148,32
16022,32
12012,32
12059,31
15079,31
20083,31
32007,31
14125,31
30161,31
16093,31
15017,31
08035,31
05007,31
04011,31
30145,30
28039,30
12022,30
20023,30
14084,30
26071,30
16023,30
11016,30
10016,30
07052,30
16090,30
15086,30
