cve_mun_full,num_dispositivos
02004,33057
09007,25822
19039,23112
21114,21182
15033,19841
08037,19118
14039,18509
09005,18354
14120,17705
11020,16321
02002,16303
15058,14898
22014,13692
15057,12342
09010,12206
08019,11645
28032,11226
31050,10977
09012,10935
19006,10520
09003,10394
24028,10392
05030,10340
19026,10056
26030,9961
23005,9619
15106,9595
09015,9579
15104,9562
01001,8923
09014,8769
25006,8384
15013,7996
16053,7977
05035,7846
14098,7491
14097,7445
19046,7366
15121,7325
09016,7240
09017,7109
09002,6764
09006,6298
15031,6180
30193,6175
28022,6174
14101,6131
15109,6105
19021,6047
19031,6023
17007,5992
02001,5851
09013,5807
15081,5757
28027,5754
12001,5627
15039,5486
27004,5389
30087,5151
11007,4875
19048,4868
09011,4840
10005,4761
19018,4667
13048,4589
07101,4404
11017,4117
28038,4103
25012,4097
15037,4033
09008,4024
15122,3924
15020,3892
03008,3861
28041,3830
19019,3582
09004,3448
26018,3376
15060,3366
15025,3343
24035,3276
25001,3119
15054,3101
23008,3083
18017,3071
14067,3042
22006,2877
13051,2870
03003,2785
15070,2738
17011,2711
28009,2697
10007,2660
20067,2610
30039,2597
28003,2536
16102,2528
05018,2524
21119,2479
21156,2429
22011,2349
15099,2335
04002,2302
22016,2278
12029,2221
26055,2168
26043,2136
15024,2082
17006,2028
15029,2006
30028,1963
11027,1941
30131,1926
05025,1903
15108,1848
08017,1785
04003,1771
30044,1763
32017,1729
32010,1648
21140,1618
13077,1602
23004,1601
08021,1574
19041,1534
07089,1505
02003,1504
02005,1485
15120,1467
11015,1450
30118,1439
06007,1418
21041,1407
26029,1402
28033,1394
06002,1374
32056,1359
15051,1345
16108,1332
05027,1319
18020,1312
14070,1311
15118,1293
06010,1255
14093,1254
13069,1222
30189,1217
15002,1214
17018,1197
19025,1183
09009,1174
21132,1173
11003,1161
11037,1159
21019,1158
25011,1158
19009,1136
30108,1129
17008,1123
16052,1090
10012,1049
01005,1047
14053,1046
29033,1039
15076,1022
08032,1022
26042,1000
12035,993
17029,981
26048,944
31041,944
19033,941
07078,928
14023,913
24013,912
14063,878
21015,861
19010,851
13076,833
27013,819
24020,803
23001,802
19045,802
27002,790
15035,790
29005,787
26017,785
20184,782
15095,773
30105,764
12038,763
19049,759
11014,756
26002,743
19038,737
15110,730
30124,721
05010,719
30102,708
11031,702
30048,698
15005,698
14083,689
11005,686
05028,684
27005,683
30065,679
30038,658
16088,648
16112,641
25018,636
16069,635
17028,633
08050,632
29010,623
15014,613
30068,612
11042,611
05002,607
19012,599
20385,597
21074,596
14008,595
16006,594
14124,590
28021,588
15091,584
15018,584
07019,582
30011,582
05017,579
21071,573
11011,566
11028,566
30174,560
13063,558
13030,557
15042,557
05020,553
14073,553
14018,552
24024,550
19004,547
21174,545
31059,540
15092,539
14044,534
11033,527
14015,522
13083,520
05033,512
11002,506
22017,505
17012,502
13061,501
12055,500
11032,500
06009,498
27014,498
15011,497
11023,492
15053,491
17004,491
15062,489
13003,482
14030,481
05032,479
19044,476
20079,476
18008,473
31101,469
20390,464
15090,462
27012,462
27008,461
29013,456
15101,454
16075,450
23009,449
16076,448
30085,446
29025,440
16034,440
32020,439
13013,436
17020,436
25015,434
31102,432
20039,432
08011,432
14013,428
16066,427
01011,423
16107,419
11004,419
15067,417
30141,416
18004,407
22012,403
15059,398
15088,397
08002,394
11041,388
05022,388
13028,386
